chembl_id,name,synonyms,type,max_phase,molecular_weight,targets,bioactivities,alogp,polar_surface_area,hba,hbd,ro5_violations,rotatable_bonds,passes_ro3,qed_weighted,aromatic_rings,structure_type,inorganic_flag,heavy_atoms,np_likeness_score,molecular_formula,smiles,inchi_key,inchi,withdrawn_flag,orphan,records_key,records_name
CHEMBL5279888,,,,,280.26,20,25,-0.66,117.42,7,4,0,2,N,0.58,2,MOL,-1,20,0.46,C12H13FN4O3,Nc1ncc(F)c2c1ncn2C1=C[C@H](CO)[C@@H](O)[C@H]1O,HXHGKLKNRIFTIR-ORCOQGSOSA-N,"InChI=1S/C12H13FN4O3/c13-6-2-15-12(14)8-9(6)17(4-16-8)7-1-5(3-18)10(19)11(7)20/h1-2,4-5,10-11,18-20H,3H2,(H2,14,15)/t5-,10-,11+/m1/s1",False,-1,['12'],"[3-fluoro-1',6'-iso-3-deazaneplanocin A""]"""
CHEMBL4742939,,,Unknown,,539.72,3,8,5.8,54.04,5,1,2,11,N,0.31,3,MOL,-1,40,-1.23,C34H41N3O3,CC/C(=C(/c1ccc(NC(=O)CN2CCOCC2)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,KMGHTTQZILVLHB-NWBJSICCSA-N,"InChI=1S/C34H41N3O3/c1-2-32(27-8-4-3-5-9-27)34(29-12-16-31(17-13-29)40-25-22-36-18-6-7-19-36)28-10-14-30(15-11-28)35-33(38)26-37-20-23-39-24-21-37/h3-5,8-17H,2,6-7,18-26H2,1H3,(H,35,38)/b34-32+",False,-1,['36'],['(E)-2-morpholino-N-(4-(2-phenyl-1-(4-(2-(pyrrolidin-1-yl)ethoxy)phenyl)but-1-enyl)phenyl)acetamide']
CHEMBL5591223,,,,,414.94,3,4,3.3,53.65,5,1,0,7,N,0.6,3,MOL,-1,29,-1.62,C22H27ClN4O2,CN1CCN(CCCNC(=O)c2cc3occc3n2Cc2ccc(Cl)cc2)CC1,IWCNUPODFALGMP-UHFFFAOYSA-N,"InChI=1S/C22H27ClN4O2/c1-25-10-12-26(13-11-25)9-2-8-24-22(28)20-15-21-19(7-14-29-21)27(20)16-17-3-5-18(23)6-4-17/h3-7,14-15H,2,8-13,16H2,1H3,(H,24,28)",False,-1,['8'],"['4-(4-chlorobenzyl)-N-(3-(4-methylpiperazin-1-yl)propyl)-4H-furo[3,2-b]pyrrole-5-carboxamide']"
CHEMBL5594107,,,,,419.45,3,4,4.47,41.62,4,0,0,4,N,0.63,3,MOL,-1,30,-1.8,C22H24F3N3O2,CC(C)N1CCN(C(=O)c2cc3occc3n2Cc2cccc(C(F)(F)F)c2)CC1,NXYRCNBVIAYGSI-UHFFFAOYSA-N,"InChI=1S/C22H24F3N3O2/c1-15(2)26-7-9-27(10-8-26)21(29)19-13-20-18(6-11-30-20)28(19)14-16-4-3-5-17(12-16)22(23,24)25/h3-6,11-13,15H,7-10,14H2,1-2H3",False,-1,['26'],"['(4-isopropylpiperazin-1-yl)(4-(3-(trifluoromethyl)benzyl)-4H-furo[3,2-b]pyrrol-5-yl)methanone']"
CHEMBL4543096,,,Unknown,,523.6,6,20,6.67,59.0,6,1,2,9,N,0.25,4,MOL,-1,37,-0.71,C29H27F2NO4S,Cc1cc(F)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,XOIXKPAMOCOEMO-UHFFFAOYSA-N,"InChI=1S/C29H27F2NO4S/c1-17-11-20(31)12-18(2)26(17)27(34)29-28(24-8-3-21(33)13-25(24)37-29)36-23-6-4-22(5-7-23)35-10-9-32-15-19(14-30)16-32/h3-8,11-13,19,33H,9-10,14-16H2,1-2H3",False,-1,"['30f', '20']","['(4-Fluoro-2,6-dimethylphenyl)(3-(4-(2-(3-(fluoromethyl)azetidin-1-yl)ethoxy)phenoxy)-6-hydroxybenzo[b]thiophen-2-yl)-methanone', '(4-fluoro-2,6-dimethylphenyl)(3-(4-(2-(3-(fluoromethyl)azetidin-1-yl)ethoxy)phenoxy)-6-hydroxybenzo[b]thiophen-2-yl)methanone']"
CHEMBL3438758,,,Small molecule,,373.91,19,29,3.79,28.48,4,0,0,3,N,0.7,3,MOL,-1,25,-2.11,C19H20ClN3OS,CN1CCN(C(=O)c2cc3sccc3n2Cc2ccc(Cl)cc2)CC1,MFPOTGYJVFOWEX-UHFFFAOYSA-N,"InChI=1S/C19H20ClN3OS/c1-21-7-9-22(10-8-21)19(24)17-12-18-16(6-11-25-18)23(17)13-14-2-4-15(20)5-3-14/h2-6,11-12H,7-10,13H2,1H3",False,-1,"['DDD01026919', 'DDD01026919', 'DDD01026919', 'DDD01026919', '18']","['DDD01026919', 'DDD01026919', 'DDD01026919', 'DDD01026919', '(4-(4-chlorobenzyl)-4H-thieno[3,2-b]pyrrol-5-yl)(4-methylpiperazin-1-yl)methanone']"
CHEMBL4207565,,,Small molecule,,391.39,8,23,5.39,6.48,2,0,1,2,N,0.62,1,MOL,-1,26,0.09,C22H28Cl2N2,Clc1ccc(CN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)cc1Cl,HSPHOMCRDGLVMJ-XHIHJMKYSA-N,"InChI=1S/C22H28Cl2N2/c23-19-7-6-15(10-20(19)24)13-26-9-3-4-16-11-17-12-18(22(16)26)14-25-8-2-1-5-21(17)25/h6-7,10-11,17-18,21-22H,1-5,8-9,12-14H2/t17-,18+,21+,22+/m0/s1",False,-1,['2e'],"[12N-3',4'-dichlorobenzyl aloperine""]"""
CHEMBL4211932,,,Small molecule,,391.39,5,6,5.39,6.48,2,0,1,2,N,0.62,1,MOL,-1,26,0.03,C22H28Cl2N2,Clc1ccc(CN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)c(Cl)c1,NVXBWVKJOPDLRT-XHIHJMKYSA-N,"InChI=1S/C22H28Cl2N2/c23-19-7-6-16(20(24)12-19)13-26-9-3-4-15-10-17-11-18(22(15)26)14-25-8-2-1-5-21(17)25/h6-7,10,12,17-18,21-22H,1-5,8-9,11,13-14H2/t17-,18+,21+,22+/m0/s1",False,-1,['2c'],"[12N-2',4'-dichlorobenzyl aloperine""]"""
CHEMBL4216378,,,Small molecule,,340.49,5,6,4.22,6.48,2,0,0,2,N,0.74,1,MOL,-1,25,0.17,C22H29FN2,Fc1ccc(CN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)cc1,FLSGHIKNXUIOCU-YVNJGZBMSA-N,"InChI=1S/C22H29FN2/c23-20-8-6-16(7-9-20)14-25-11-3-4-17-12-18-13-19(22(17)25)15-24-10-2-1-5-21(18)24/h6-9,12,18-19,21-22H,1-5,10-11,13-15H2/t18-,19+,21+,22+/m0/s1",False,-1,['2i'],['12N-p-fluorobenzyl aloperine']
CHEMBL4207052,,,Small molecule,,391.39,5,6,5.39,6.48,2,0,1,2,N,0.62,1,MOL,-1,26,0.18,C22H28Cl2N2,Clc1cc(Cl)cc(CN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)c1,GYJPJODETPWMAI-XHIHJMKYSA-N,"InChI=1S/C22H28Cl2N2/c23-19-8-15(9-20(24)12-19)13-26-7-3-4-16-10-17-11-18(22(16)26)14-25-6-2-1-5-21(17)25/h8-10,12,17-18,21-22H,1-7,11,13-14H2/t17-,18+,21+,22+/m0/s1",False,-1,['2d'],"[12N-3',5'-dichlorobenzyl aloperine""]"""
CHEMBL1372119,,,Small molecule,,491.56,29,43,1.33,145.38,11,1,1,9,N,0.34,3,MOL,-1,33,-2.8,C19H21N7O5S2,O=[N+]([O-])c1cc(S(=O)(=O)NCCN2CCOCC2)ccc1Sc1nnnn1-c1ccccc1,PWYCXXIBNGYTHN-UHFFFAOYSA-N,"InChI=1S/C19H21N7O5S2/c27-26(28)17-14-16(33(29,30)20-8-9-24-10-12-31-13-11-24)6-7-18(17)32-19-21-22-23-25(19)15-4-2-1-3-5-15/h1-7,14,20H,8-13H2",False,-1,"['SID22402505', 'MLS000394177']","['SID22402505', 'N-(2-morpholinoethyl)-3-nitro-4-(1-phenyl-1H-tetrazol-5-ylthio)benzenesulfonamide']"
CHEMBL28211,NAFOXIDINE,NAFOXIDINA|NAFOXIDINE|U-11000A,Small molecule,2.0,425.57,13,27,6.08,21.7,3,0,1,7,N,0.46,3,MOL,0,32,-0.31,C29H31NO2,COc1ccc2c(c1)CCC(c1ccccc1)=C2c1ccc(OCCN2CCCC2)cc1,JEYWNNAZDLFBFF-UHFFFAOYSA-N,"InChI=1S/C29H31NO2/c1-31-26-14-16-28-24(21-26)11-15-27(22-7-3-2-4-8-22)29(28)23-9-12-25(13-10-23)32-20-19-30-17-5-6-18-30/h2-4,7-10,12-14,16,21H,5-6,11,15,17-20H2,1H3",False,0,"['5', '8', 'Nafoxidine', 'Nafoxidine', '26', 'nafoxidine', 'Nafoxidine', 'COVC-2288727795', '6', 'NAFOXIDINE']","['1-{2-[4-(6-Methoxy-2-phenyl-3,4-dihydro-naphthalen-1-yl)-phenoxy]-ethyl}-pyrrolidine', '1-{2-[4-(6-Methoxy-2-phenyl-3,4-dihydro-naphthalen-1-yl)-phenoxy]-ethyl}-pyrrolidine', '1-{2-[4-(6-Methoxy-2-phenyl-naphthalen-1-yl)-phenoxy]-ethyl}-pyrrolidine', 'Nafoxidine', '1-{2-[4-(6-Methoxy-2-phenyl-3,4-dihydro-naphthalen-1-yl)-phenoxy]-ethyl}-pyrrolidine', '1-{2-[4-(6-Methoxy-2-phenyl-3,4-dihydro-naphthalen-1-yl)-phenoxy]-ethyl}-pyrrolidine', '1-{2-[4-(6-Methoxy-2-phenyl-3,4-dihydro-naphthalen-1-yl)-phenoxy]-ethyl}-pyrrolidine', 'NAFOXIDINE', 'Nafoxidine', 'NAFOXIDINE']"
CHEMBL226327,,,Small molecule,,445.58,5,13,6.93,41.93,5,1,1,7,N,0.33,4,MOL,-1,32,-0.66,C27H27NO3S,Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccccc3)sc2c1,AMGFCHULXKRDJH-UHFFFAOYSA-N,"InChI=1S/C27H27NO3S/c29-21-9-14-24-25(19-21)32-27(20-7-3-1-4-8-20)26(24)31-23-12-10-22(11-13-23)30-18-17-28-15-5-2-6-16-28/h1,3-4,7-14,19,29H,2,5-6,15-18H2",False,-1,"['12', '15']","['6-hydroxy-3-{4-[2-(1-piperidinyl) ethoxy]phenoxy}-2-phenylbenzo[b] thiophene', '2-phenyl-3-(4-(2-(piperidin-1-yl)ethoxy)phenoxy)benzo[b]thiophen-6-ol']"
CHEMBL5593948,,,,,321.42,3,4,2.98,37.27,3,1,0,6,N,0.76,3,MOL,-1,24,-1.58,C20H23N3O,CN(C)CCNC(=O)c1cn(Cc2ccccc2)c2ccccc12,DZQXGSQBZMACLU-UHFFFAOYSA-N,"InChI=1S/C20H23N3O/c1-22(2)13-12-21-20(24)18-15-23(14-16-8-4-3-5-9-16)19-11-7-6-10-17(18)19/h3-11,15H,12-14H2,1-2H3,(H,21,24)",False,-1,['62'],['1-benzyl-N-(2-(dimethylamino)ethyl)-1H-indole-3-carboxamide']
CHEMBL5594623,,,,,322.49,4,5,2.63,32.78,4,0,0,5,N,0.73,0,MOL,-1,23,0.39,C19H34N2O2,C[C@@H]1[C@H]2C[C@@H](C[C@H]1OC(=O)CCCN1CCN(C)CC1)C2(C)C,WDRKPDFKDGIRIH-YYIAUSFCSA-N,"InChI=1S/C19H34N2O2/c1-14-16-12-15(19(16,2)3)13-17(14)23-18(22)6-5-7-21-10-8-20(4)9-11-21/h14-17H,5-13H2,1-4H3/t14-,15+,16-,17-/m1/s1",False,-1,['12c'],"['(1R,2R,3R,5S)-2,6,6-Trimethylbicyclo[3.1.1]heptan-3-yl 4-(4-methylpiperazin-1-yl)butanoate']"
CHEMBL5595241,,,,,371.87,3,4,3.71,41.62,4,0,0,3,N,0.7,3,MOL,-1,26,-1.6,C20H22ClN3O2,CN1CCCN(C(=O)c2cc3occc3n2Cc2ccc(Cl)cc2)CC1,MNRYMKLQWOAFSD-UHFFFAOYSA-N,"InChI=1S/C20H22ClN3O2/c1-22-8-2-9-23(11-10-22)20(25)18-13-19-17(7-12-26-19)24(18)14-15-3-5-16(21)6-4-15/h3-7,12-13H,2,8-11,14H2,1H3",False,-1,['12'],"['(4-(4-chlorobenzyl)-4H-furo[3,2-b]pyrrol-5-yl)(4-methyl-1,4-diazepan-1-yl)methanone']"
CHEMBL4211634,,,Small molecule,,419.44,5,6,5.82,6.48,2,0,1,4,N,0.57,1,MOL,-1,28,0.27,C24H32Cl2N2,Clc1cc(Cl)cc(CCCN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)c1,DZZKSYTZLJLKIC-HBUYNFGHSA-N,"InChI=1S/C24H32Cl2N2/c25-21-11-17(12-22(26)15-21)5-3-9-27-10-4-6-18-13-19-14-20(24(18)27)16-28-8-2-1-7-23(19)28/h11-13,15,19-20,23-24H,1-10,14,16H2/t19-,20+,23+,24+/m0/s1",False,-1,['8e'],"[12N-3',5'-dichlorohydrocinnamyl aloperine""]"""
CHEMBL4212060,,,Small molecule,,378.56,5,6,3.33,40.62,4,0,0,2,N,0.74,1,MOL,-1,25,-0.38,C19H26N2O2S2,O=S(=O)(c1cccs1)N1CCCC2=C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]21,MYIJRXCEHNYVDW-DODZYUBVSA-N,"InChI=1S/C19H26N2O2S2/c22-25(23,18-7-4-10-24-18)21-9-3-5-14-11-15-12-16(19(14)21)13-20-8-2-1-6-17(15)20/h4,7,10-11,15-17,19H,1-3,5-6,8-9,12-13H2/t15-,16+,17+,19+/m0/s1",False,-1,['4c'],['12N-o-thiophenesulfonyl aloperine']
CHEMBL4741938,,,Unknown,,459.61,3,8,7.23,30.93,5,0,1,8,N,0.28,4,MOL,-1,33,-0.9,C28H29NO3S,COc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccccc3)sc2c1,MKWYLUZZZOEYPR-UHFFFAOYSA-N,"InChI=1S/C28H29NO3S/c1-30-24-14-15-25-26(20-24)33-28(21-8-4-2-5-9-21)27(25)32-23-12-10-22(11-13-23)31-19-18-29-16-6-3-7-17-29/h2,4-5,8-15,20H,3,6-7,16-19H2,1H3",False,-1,['12'],['1-(2-(4-(6-methoxy-2-phenylbenzo[b]thiophen-3-yloxy)phenoxy)ethyl)piperidine']
CHEMBL4640843,,,Unknown,,394.53,6,15,6.11,32.34,2,1,1,5,N,0.66,2,MOL,-1,29,-1.53,C25H31FN2O,O=C(Nc1ccc(C2CCCCC2)cc1)c1ccc(CN2CCCCC2)c(F)c1,VJRIWVWLBMLGFS-UHFFFAOYSA-N,"InChI=1S/C25H31FN2O/c26-24-17-21(9-10-22(24)18-28-15-5-2-6-16-28)25(29)27-23-13-11-20(12-14-23)19-7-3-1-4-8-19/h9-14,17,19H,1-8,15-16,18H2,(H,27,29)",False,-1,['26'],['N-(4-Cyclohexylphenyl)-3-fluoro-4-(piperidin-1-ylmethyl)benzamide']
CHEMBL4647732,,,Unknown,,430.59,6,15,5.24,41.57,3,1,1,5,N,0.71,2,MOL,-1,32,-1.18,C28H34N2O2,O=C(Nc1ccc(C23CC4CC(CC(C4)C2)C3)cc1)c1ccc(CN2CCOCC2)cc1,KNHSYXWNRLZCMK-UHFFFAOYSA-N,"InChI=1S/C28H34N2O2/c31-27(24-3-1-20(2-4-24)19-30-9-11-32-12-10-30)29-26-7-5-25(6-8-26)28-16-21-13-22(17-28)15-23(14-21)18-28/h1-8,21-23H,9-19H2,(H,29,31)",False,-1,['33'],"['N-(4-((1R,3R,5S)-Adamantan-1-yl)phenyl)-4-(morpholinomethyl)benzamide']"
CHEMBL5591525,,,,,395.93,6,7,4.51,28.48,3,0,0,4,N,0.65,3,MOL,-1,28,-1.58,C23H26ClN3O,CN(C)C1CCN(C(=O)c2cc3ccccc3n2Cc2ccc(Cl)cc2)CC1,ZJWXMZATGOHKQV-UHFFFAOYSA-N,"InChI=1S/C23H26ClN3O/c1-25(2)20-11-13-26(14-12-20)23(28)22-15-18-5-3-4-6-21(18)27(22)16-17-7-9-19(24)10-8-17/h3-10,15,20H,11-14,16H2,1-2H3",False,-1,['47'],['(1-(4-chlorobenzyl)-1H-indol-2-yl)(4-(dimethylamino)piperidin-1-yl)methanone']
CHEMBL5589831,,,,,416.4,3,4,4.32,64.99,5,1,0,7,N,0.46,4,MOL,-1,30,-1.95,C21H19F3N4O2,O=C(NCCCn1ccnc1)c1cc2occc2n1Cc1cccc(C(F)(F)F)c1,HVLGYNBETDNYHF-UHFFFAOYSA-N,"InChI=1S/C21H19F3N4O2/c22-21(23,24)16-4-1-3-15(11-16)13-28-17-5-10-30-19(17)12-18(28)20(29)26-6-2-8-27-9-7-25-14-27/h1,3-5,7,9-12,14H,2,6,8,13H2,(H,26,29)",False,-1,['24'],"['N-(3-(1H-imidazol-1-yl)propyl)-4-(3-(trifluoromethyl)benzyl)-4H-furo[3,2-b]pyrrole-5-carboxamide']"
CHEMBL5595489,,,,,355.87,6,7,3.63,37.27,3,1,0,6,N,0.73,3,MOL,-1,25,-1.68,C20H22ClN3O,CN(C)CCNC(=O)c1cc2ccccc2n1Cc1ccc(Cl)cc1,VLJCKDAGKRNBIL-UHFFFAOYSA-N,"InChI=1S/C20H22ClN3O/c1-23(2)12-11-22-20(25)19-13-16-5-3-4-6-18(16)24(19)14-15-7-9-17(21)10-8-15/h3-10,13H,11-12,14H2,1-2H3,(H,22,25)",False,-1,['46'],['1-(4-chlorobenzyl)-N-(2-(dimethylamino)ethyl)-1H-indole-2-carboxamide']
CHEMBL5590104,,,,,322.49,4,5,2.77,32.78,4,0,0,5,N,0.73,0,MOL,-1,23,0.49,C19H34N2O2,CCN1CCN(CCC(=O)O[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)CC1,QGTDQGRFUDIVNI-VDZJLULYSA-N,"InChI=1S/C19H34N2O2/c1-5-20-10-12-21(13-11-20)9-7-16(22)23-17-18(2,3)15-6-8-19(17,4)14-15/h15,17H,5-14H2,1-4H3/t15-,17-,19+/m0/s1",False,-1,['7b'],"['(1R,2R,4S)-1,3,3-Trimethylbicyclo[2.2.1]heptan-2-yl 3-(4-ethylpiperazin-1-yl)propanoate']"
CHEMBL4853962,,,Unknown,,250.23,23,28,0.14,97.19,6,3,0,1,N,0.67,2,MOL,-1,18,0.37,C11H11FN4O2,Nc1nccc2c1ncn2[C@@H]1C(F)=C[C@@H](O)[C@H]1O,UKNRVFWPJKXBKH-SZEHBUNVSA-N,"InChI=1S/C11H11FN4O2/c12-5-3-7(17)10(18)9(5)16-4-15-8-6(16)1-2-14-11(8)13/h1-4,7,9-10,17-18H,(H2,13,14)/t7-,9-,10-/m1/s1",False,-1,['2'],"['(1S,2R,5S)-5-(4-amino-1H-imidazo[4,5-c]pyridin-1-yl)-4-fluorocyclopent-3-ene-1,2-diol']"
CHEMBL4215553,,,Small molecule,,406.98,5,6,3.92,40.62,3,0,0,2,N,0.7,1,MOL,-1,27,-0.18,C21H27ClN2O2S,O=S(=O)(c1ccc(Cl)cc1)N1CCCC2=C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]21,PSMCSKPETKHLHK-XWDORNJCSA-N,"InChI=1S/C21H27ClN2O2S/c22-18-6-8-19(9-7-18)27(25,26)24-11-3-4-15-12-16-13-17(21(15)24)14-23-10-2-1-5-20(16)23/h6-9,12,16-17,20-21H,1-5,10-11,13-14H2/t16-,17+,20+,21+/m0/s1",False,-1,['4e'],['12N-p-chlorobenzenesulfonyl aloperine']
CHEMBL4203365,,,Small molecule,,336.52,5,6,4.39,6.48,2,0,0,2,N,0.74,1,MOL,-1,25,0.31,C23H32N2,Cc1ccccc1CN1CCCC2=C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]21,OGLOJRITCZTZKO-WBADGQHESA-N,"InChI=1S/C23H32N2/c1-17-7-2-3-8-19(17)15-25-12-6-9-18-13-20-14-21(23(18)25)16-24-11-5-4-10-22(20)24/h2-3,7-8,13,20-23H,4-6,9-12,14-16H2,1H3/t20-,21+,22+,23+/m0/s1",False,-1,['2b'],['12N-o-methylbenzyl aloperine']
CHEMBL4747864,,,Unknown,,441.57,3,6,6.32,41.93,4,1,1,6,N,0.49,3,MOL,-1,33,-0.17,C29H31NO3,CC1=C(c2ccc(O)cc2)[C@H](c2ccc(OCCN3CCCCC3)cc2)Oc2ccccc21,SUKOGRZEUKOBFE-LJAQVGFWSA-N,"InChI=1S/C29H31NO3/c1-21-26-7-3-4-8-27(26)33-29(28(21)22-9-13-24(31)14-10-22)23-11-15-25(16-12-23)32-20-19-30-17-5-2-6-18-30/h3-4,7-16,29,31H,2,5-6,17-20H2,1H3/t29-/m0/s1",False,-1,['10'],['Acolbifene']
CHEMBL226329,,,Small molecule,,460.6,5,14,6.51,67.95,6,2,1,7,N,0.31,4,MOL,-1,33,-0.6,C27H28N2O3S,Nc1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,RWZWBBCTNYUKDP-UHFFFAOYSA-N,"InChI=1S/C27H28N2O3S/c28-20-6-4-19(5-7-20)27-26(24-13-8-21(30)18-25(24)33-27)32-23-11-9-22(10-12-23)31-17-16-29-14-2-1-3-15-29/h4-13,18,30H,1-3,14-17,28H2",False,-1,"['15', '14']","['6-hydroxy-3-{4-[2-(1-piperidinyl) ethoxy]phenoxy}-2-(4-aminophenyl)benzo[b] thiophene', '2-(4-aminophenyl)-3-(4-(2-(piperidin-1-yl)ethoxy)phenoxy)benzo[b]thiophen-6-ol']"
CHEMBL4645123,,,Unknown,,388.43,6,15,4.89,23.55,2,0,0,3,N,0.75,2,MOL,-1,28,-1.54,C22H23F3N2O,O=C(c1ccc(CN2CCCCC2)cc1)N1CCc2ccc(C(F)(F)F)cc21,HMUBHOXKLMHJFI-UHFFFAOYSA-N,"InChI=1S/C22H23F3N2O/c23-22(24,25)19-9-8-17-10-13-27(20(17)14-19)21(28)18-6-4-16(5-7-18)15-26-11-2-1-3-12-26/h4-9,14H,1-3,10-13,15H2",False,-1,['43'],['(4-(Piperidin-1-ylmethyl)phenyl)-(6-(trifluoromethyl)indolin-1-yl)methanone']
CHEMBL4792802,,,Unknown,,343.94,5,9,3.87,29.54,3,0,0,4,N,0.74,0,MOL,-1,22,0.61,C19H34ClNO2,CC1CCN(CCC(=O)O[C@@H]2C[C@@H]3CC[C@@]2(C)C3(C)C)CC1.Cl,NWDSLPWCMUWAOG-CSILURGSSA-N,"InChI=1S/C19H33NO2.ClH/c1-14-6-10-20(11-7-14)12-8-17(21)22-16-13-15-5-9-19(16,4)18(15,2)3;/h14-16H,5-13H2,1-4H3;1H/t15-,16+,19+;/m0./s1",False,-1,['4b.HCl'],"['4-Methyl-1-(3-oxo-3-((1S,2R,4S)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-yloxy)propyl)piperidinium chloride']"
CHEMBL4745844,,,Unknown,,412.58,3,8,6.11,38.49,3,1,1,8,N,0.36,3,MOL,-1,31,-0.55,C28H32N2O,CC/C(=C(/c1ccc(N)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,BHODRSKPPDCNNF-BYYHNAKLSA-N,"InChI=1S/C28H32N2O/c1-2-27(22-8-4-3-5-9-22)28(23-10-14-25(29)15-11-23)24-12-16-26(17-13-24)31-21-20-30-18-6-7-19-30/h3-5,8-17H,2,6-7,18-21,29H2,1H3/b28-27+",False,-1,['27'],['(E)-4-(2-phenyl-1-(4-(2-(pyrrolidin-1-yl)ethoxy)phenyl)but-1-enyl)aniline']
CHEMBL5594358,,,,,318.42,3,4,4.32,25.24,2,0,0,3,N,0.71,3,MOL,-1,24,-1.3,C21H22N2O,O=C(c1cc2ccccc2n1Cc1ccccc1)N1CCCCC1,YLRICEGKTFBMFF-UHFFFAOYSA-N,"InChI=1S/C21H22N2O/c24-21(22-13-7-2-8-14-22)20-15-18-11-5-6-12-19(18)23(20)16-17-9-3-1-4-10-17/h1,3-6,9-12,15H,2,7-8,13-14,16H2",False,-1,['52'],['(1-benzyl-1H-indol-2-yl)(piperidin-1-yl)methanone']
CHEMBL4207706,,,Small molecule,,441.42,5,6,4.58,40.62,3,0,0,2,N,0.63,1,MOL,-1,28,-0.29,C21H26Cl2N2O2S,O=S(=O)(c1ccc(Cl)c(Cl)c1)N1CCCC2=C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]21,FWISBZLWEAEHTL-OBNJBMLMSA-N,"InChI=1S/C21H26Cl2N2O2S/c22-18-7-6-17(12-19(18)23)28(26,27)25-9-3-4-14-10-15-11-16(21(14)25)13-24-8-2-1-5-20(15)24/h6-7,10,12,15-16,20-21H,1-5,8-9,11,13H2/t15-,16+,20+,21+/m0/s1",False,-1,['4a'],"[12N-3',4'-dichlorobenzenesulfonyl aloperine""]"""
CHEMBL5595696,,,,,309.45,4,5,2.71,38.77,4,0,0,5,N,0.73,0,MOL,-1,22,0.31,C18H31NO3,C[C@@H]1[C@H]2C[C@@H](C[C@H]1OC(=O)CCCN1CCOCC1)C2(C)C,GWWMFSJFXIBVSM-QKPAOTATSA-N,"InChI=1S/C18H31NO3/c1-13-15-11-14(18(15,2)3)12-16(13)22-17(20)5-4-6-19-7-9-21-10-8-19/h13-16H,4-12H2,1-3H3/t13-,14+,15-,16-/m1/s1",False,-1,['10c'],"['(1R,2R,3R,5S)-2,6,6-Trimethylbicyclo[3.1.1]heptan-3-yl 4-morpholinobutanoate']"
CHEMBL392916,,,Small molecule,,510.72,9,30,7.0,24.94,4,0,2,12,N,0.24,3,MOL,-1,38,-0.44,C34H42N2O2,CCC(=C(c1ccc(OCCN2CCCC2)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,XQQWCGJGUHJSLR-UHFFFAOYSA-N,"InChI=1S/C34H42N2O2/c1-2-33(28-10-4-3-5-11-28)34(29-12-16-31(17-13-29)37-26-24-35-20-6-7-21-35)30-14-18-32(19-15-30)38-27-25-36-22-8-9-23-36/h3-5,10-19H,2,6-9,20-27H2,1H3",False,-1,"['15', '2, RID-B', '9']","['1-(2-(4-(2-phenyl-1-(4-(2-(pyrrolidin-1-yl)ethoxy)phenyl)but-1-enyl)phenoxy)ethyl)pyrrolidine', 'Ridaifen-B', 'Ridaifen-B']"
CHEMBL4874341,,,Unknown,,329.13,23,28,0.91,97.19,6,3,0,1,N,0.72,2,MOL,-1,19,0.26,C11H10BrFN4O2,Nc1ncc(Br)c2c1ncn2[C@@H]1C(F)=C[C@@H](O)[C@H]1O,ZNSOHSBEXPSDBY-BDODKLCJSA-N,"InChI=1S/C11H10BrFN4O2/c12-4-2-15-11(14)7-8(4)17(3-16-7)9-5(13)1-6(18)10(9)19/h1-3,6,9-10,18-19H,(H2,14,15)/t6-,9-,10-/m1/s1",False,-1,['4'],"['(1S,2R,5S)-5-(4-amino-7-bromo-1H-imidazo[4,5-c]pyridin-1-yl)-4-fluorocyclopent-3-ene-1,2-diol']"
CHEMBL4205951,,,Small molecule,,356.94,5,6,4.74,6.48,2,0,0,2,N,0.71,1,MOL,-1,25,0.26,C22H29ClN2,Clc1ccc(CN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)cc1,ILFAKZXXQRDCHB-YVNJGZBMSA-N,"InChI=1S/C22H29ClN2/c23-20-8-6-16(7-9-20)14-25-11-3-4-17-12-18-13-19(22(17)25)15-24-10-2-1-5-21(18)24/h6-9,12,18-19,21-22H,1-5,10-11,13-15H2/t18-,19+,21+,22+/m0/s1",False,-1,['2a'],['12N-p-chlorobenzyl aloperine']
