SMILES,isStarter,molFormula,molWeight,numHeavyAtoms
CC(O)Nc1cc2cc3cc(oc1c(O)c2)C(=O)O3,False,C13H11NO5,261.0637,19
CC(O)Nc1cc2cc(C=C3C=C(O)C(=O)O3)c1o2,False,C13H11NO5,261.0637,19
CC(O)Nc1cc(O)cc2c1OC1=CC(=C2)OC1=O,False,C13H11NO5,261.0637,19
CC(O)Nc1cc(C=C2C=C(O)C(=O)O2)c2c(c1)O2,False,C13H11NO5,261.0637,19
CC(O)Nc1cc(O)c2c(c1)C=C1C=C(O2)C(=O)O1,False,C13H11NO5,261.0637,19
CC(O)Nc1cc2cc(c1)c(=C1C=C(O)C(=O)O1)o2,False,C13H11NO5,261.0637,19
CC(O)Nc1cc(O)cc(-c2oc3cc2OC3=O)c1,False,C13H11NO5,261.0637,19
CC(O)Nc1cc2cc(c1)OC1=C(O)C(=O)OC1=C2,False,C13H11NO5,261.0637,19
CC(O)Nc1cc(O)cc(C=C2OC(=O)C3=C2O3)c1,False,C13H11NO5,261.0637,19
CC(O)Nc1cc(O)cc(C=C2C=C(O)C(=O)O2)c1,False,C13H13NO5,263.0794,19
CCC(=O)Nc1cc(O)cc(C=C2C=C(O)C(=O)O2)c1,False,C14H13NO5,275.0794,20
CC(=O)O,False,C2H4O2,60.0211,4
CC(=O)N(C(C)=O)c1cc(O)cc(C=C2C=C(O)C(=O)O2)c1,False,C15H13NO6,303.0743,22
CC(=O)Nc1cc(C=C2C=C(O)C(=O)O2)cc(OC(C)=O)c1,False,C15H13NO6,303.0743,22
CC(=O)Nc1cc(O)cc(C=C2C=C(OC(C)=O)C(=O)O2)c1,False,C15H13NO6,303.0743,22
CC(=O)Nc1cc(O)cc(C(O)=C2C=C(O)C(=O)O2)c1,False,C13H11NO6,277.0586,20
CC(=O)Nc1cc(C=C2C=C(O)C(=O)O2)cc(O)c1O,False,C13H11NO6,277.0586,20
CC(=O)Nc1cc(O)cc(C=C2C=C(O)C(=O)O2)c1O,False,C13H11NO6,277.0586,20
CC(=O)Nc1cc(O)c(O)c(C=C2C=C(O)C(=O)O2)c1,False,C13H11NO6,277.0586,20
CC(O)(C#N)Nc1cc(O)cc(C=C2C=C(O)C(=O)O2)c1,False,C14H12N2O5,288.0746,21
CC(N)Nc1cc(O)cc(C=C2C=C(O)C(=O)O2)c1,False,C13H14N2O4,262.0954,19
CC(=O)N(C(N)=O)c1cc(O)cc(C=C2C=C(O)C(=O)O2)c1,False,C14H12N2O6,304.0695,22
O=C(CO)Nc1cc(O)cc(C=C2C=C(O)C(=O)O2)c1,False,C13H11NO6,277.0586,20
COC(=O)Nc1cc(O)cc(C=C2C=C(O)C(=O)O2)c1,False,C13H11NO6,277.0586,20
CC(=O)NC1=CC2(O)OC2C(C=C2C=C(O)C(=O)O2)=C1,False,C13H11NO6,277.0586,20
CC(=O)NC1=CC2(C=C3C=C(O)C(=O)O3)OC2C(O)=C1,False,C13H11NO6,277.0586,20
CC(=O)NC1=CC(O)=CC2(C=C3C=C(O)C(=O)O3)OC12,False,C13H11NO6,277.0586,20
CC(=O)NC1=CC(C=C2C=C(O)C(=O)O2)=CC2(O)OC12,False,C13H11NO6,277.0586,20
CC(=O)NC12C=C(O)C=C(C=C3C=C(O)C(=O)O3)C1O2,False,C13H11NO6,277.0586,20
CC(=O)NC12C=C(C=C3C=C(O)C(=O)O3)C=C(O)C1O2,False,C13H11NO6,277.0586,20
CC(=O)OP(=O)(O)O,False,C2H5O5P,139.9875,8
CC(=O)Nc1cc(O)cc(C(O)C2C=C(O)C(=O)O2)c1,False,C13H13NO6,279.0743,20
O=C1OC(=Cc2cc(O)cc(NC(O)CO)c2)C=C1O,False,C13H13NO6,279.0743,20
O=C(CO)Nc1cc(O)cc(C=C2C=C(O)C(O)O2)c1,False,C13H13NO6,279.0743,20
CC(=O)Nc1cc(O)cc(O)c1,False,C8H9NO3,167.0582,12
CC(=O)Nc1cc(O)cc(CC(=O)C=C(O)C(=O)O)c1,False,C13H13NO6,279.0743,20
CC(=O)Nc1cccc(C=C2C=C(O)C(=O)O2)c1,False,C13H11NO4,245.0688,18
CC(=O)Nc1cc(C=C2C=C(O)C(=O)O2)cc(C(=O)O)c1,False,C14H11NO6,289.0586,21
O=CNc1cc(O)cc(C=C2C=C(O)C(=O)O2)c1,False,C12H9NO5,247.0481,18
CC(=O)Nc1cc(C=C2C=C(O)C(=O)O2)cc(O)c1C,False,C14H13NO5,275.0794,20
CC(=O)Nc1cc(O)cc(C=C2C=C(O)C(=O)O2)c1C,False,C14H13NO5,275.0794,20
CC(=O)Nc1cc(O)c(C)c(C=C2C=C(O)C(=O)O2)c1,False,C14H13NO5,275.0794,20
CC(=O)Nc1cc(O)cc(C(C)=C2C=C(O)C(=O)O2)c1,False,C14H13NO5,275.0794,20
CC(=O)Nc1cc(O)cc(C=C2OC(=O)C(O)=C2C)c1,False,C14H13NO5,275.0794,20
Cc1c(N)cc(C=C2C=C(O)C(=O)O2)cc1OC=O,False,C13H11NO5,261.0637,19
Cc1c(C=C2C=C(O)C(=O)O2)cc(N)cc1OC=O,False,C13H11NO5,261.0637,19
Cc1c(N)cc(OC=O)cc1C=C1C=C(O)C(=O)O1,False,C13H11NO5,261.0637,19
CC(=C1C=C(O)C(=O)O1)c1cc(N)cc(OC=O)c1,False,C13H11NO5,261.0637,19
CC1=C(O)C(=O)OC1=Cc1cc(N)cc(OC=O)c1,False,C13H11NO5,261.0637,19
CC1=Nc2cc(C=C3C=C(O)C(=O)O3)cc(c2)O1,False,C13H9NO4,243.0532,18
Nc1cc2cc(c1)OC(O)COC1=CC(=C2)OC1=O,False,C13H11NO5,261.0637,19
CC(O)Oc1cc2cc3cc(oc1c(N)c2)C(=O)O3,False,C13H11NO5,261.0637,19
CC(O)Oc1cc(N)cc2c1OC1=CC(=C2)OC1=O,False,C13H11NO5,261.0637,19
CC(O)Oc1cc(N)c2c(c1)C=C1C=C(O2)C(=O)O1,False,C13H11NO5,261.0637,19
CC(O)Oc1cc(N)cc(-c2oc3cc2OC3=O)c1,False,C13H11NO5,261.0637,19
CC(O)Oc1cc(N)cc(C=C2OC(=O)C3=C2O3)c1,False,C13H11NO5,261.0637,19
CC(O)Oc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1,False,C13H13NO5,263.0794,19
CCOc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1,False,C13H13NO4,247.0845,18
CCC(=O)Oc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1,False,C14H13NO5,275.0794,20
CC(=O)OC1=CC(=Cc2cc(N)cc(OC(C)=O)c2)OC1=O,False,C15H13NO6,303.0743,22
CC(=O)Oc1cc(N)cc(C(O)=C2C=C(O)C(=O)O2)c1,False,C13H11NO6,277.0586,20
CC(=O)Oc1cc(C=C2C=C(O)C(=O)O2)cc(N)c1O,False,C13H11NO6,277.0586,20
CC(=O)Oc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1O,False,C13H11NO6,277.0586,20
CC(=O)Oc1cc(N)c(O)c(C=C2C=C(O)C(=O)O2)c1,False,C13H11NO6,277.0586,20
CC(O)(C#N)Oc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1,False,C14H12N2O5,288.0746,21
CC(N)Oc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1,False,C13H14N2O4,262.0954,19
Nc1cc(C=C2C=C(O)C(=O)O2)cc(OC(=O)CO)c1,False,C13H11NO6,277.0586,20
COC(=O)Oc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1,False,C13H11NO6,277.0586,20
CC(=O)OC1=CC2(N)OC2C(C=C2C=C(O)C(=O)O2)=C1,False,C13H11NO6,277.0586,20
CC(=O)OC1=CC2(C=C3C=C(O)C(=O)O3)OC2C(N)=C1,False,C13H11NO6,277.0586,20
CC(=O)OC1=CC(N)=CC2(C=C3C=C(O)C(=O)O3)OC12,False,C13H11NO6,277.0586,20
CC(=O)OC1=CC(C=C2C=C(O)C(=O)O2)=CC2(N)OC12,False,C13H11NO6,277.0586,20
CC(=O)OC12C=C(N)C=C(C=C3C=C(O)C(=O)O3)C1O2,False,C13H11NO6,277.0586,20
CC(=O)OC12C=C(C=C3C=C(O)C(=O)O3)C=C(N)C1O2,False,C13H11NO6,277.0586,20
CC(=O)Oc1cc(N)cc(C(O)C2C=C(O)C(=O)O2)c1,False,C13H13NO6,279.0743,20
Nc1cc(C=C2C=C(O)C(=O)O2)cc(OC(O)CO)c1,False,C13H13NO6,279.0743,20
Nc1cc(C=C2C=C(O)C(O)O2)cc(OC(=O)CO)c1,False,C13H13NO6,279.0743,20
CC(=O)Oc1cc(N)cc(O)c1,False,C8H9NO3,167.0582,12
CC(=O)Oc1cc(N)cc(CC(=O)C=C(O)C(=O)O)c1,False,C13H13NO6,279.0743,20
CC(=O)c1cc(N)cc(C=C2C=C(O)C(=O)O2)c1,False,C13H11NO4,245.0688,18
CC(=O)Oc1cc(C=C2C=C(O)C(=O)O2)cc(N)c1C,False,C14H13NO5,275.0794,20
CC(=O)Oc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1C,False,C14H13NO5,275.0794,20
CC(=O)Oc1cc(N)c(C)c(C=C2C=C(O)C(=O)O2)c1,False,C14H13NO5,275.0794,20
CC(=O)Oc1cc(N)cc(C(C)=C2C=C(O)C(=O)O2)c1,False,C14H13NO5,275.0794,20
CC(=O)Oc1cc(N)cc(C=C2OC(=O)C(O)=C2C)c1,False,C14H13NO5,275.0794,20
CC1=C(OC=O)C(=O)OC1=Cc1cc(N)cc(O)c1,False,C13H11NO5,261.0637,19
CC(=C1C=C(OC=O)C(=O)O1)c1cc(N)cc(O)c1,False,C13H11NO5,261.0637,19
Cc1c(O)cc(N)cc1C=C1C=C(OC=O)C(=O)O1,False,C13H11NO5,261.0637,19
Cc1c(N)cc(O)cc1C=C1C=C(OC=O)C(=O)O1,False,C13H11NO5,261.0637,19
Cc1c(N)cc(C=C2C=C(OC=O)C(=O)O2)cc1O,False,C13H11NO5,261.0637,19
CC1=Nc2cc(O)cc(c2)C=C2C=C(O1)C(=O)O2,False,C13H9NO4,243.0532,18
Nc1cc2cc(c1)OCC(O)OC1=CC(=C2)OC1=O,False,C13H11NO5,261.0637,19
CC(O)OC1=C2Oc3cc(N)cc(c3)C=C2OC1=O,False,C13H11NO5,261.0637,19
CC(O)OC1=CC(=c2oc3cc(N)cc2c3)OC1=O,False,C13H11NO5,261.0637,19
CC(O)OC1=CC(=Cc2cc(N)cc3c2O3)OC1=O,False,C13H11NO5,261.0637,19
CC(O)OC1=CC(=Cc2cc3cc(N)c2o3)OC1=O,False,C13H11NO5,261.0637,19
CC(O)OC1=CC(=Cc2cc(N)c3c(c2)O3)OC1=O,False,C13H11NO5,261.0637,19
CC(O)OC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,False,C13H13NO5,263.0794,19
CCOC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,False,C13H13NO4,247.0845,18
CCC(=O)OC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,False,C14H13NO5,275.0794,20
CC(=O)OC1=CC(=C(O)c2cc(N)cc(O)c2)OC1=O,False,C13H11NO6,277.0586,20
CC(=O)OC1=CC(=Cc2cc(N)cc(O)c2O)OC1=O,False,C13H11NO6,277.0586,20
CC(=O)OC1=CC(=Cc2cc(O)cc(N)c2O)OC1=O,False,C13H11NO6,277.0586,20
CC(=O)OC1=CC(=Cc2cc(N)c(O)c(O)c2)OC1=O,False,C13H11NO6,277.0586,20
CC(O)(C#N)OC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,False,C14H12N2O5,288.0746,21
CC(N)OC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,False,C13H14N2O4,262.0954,19
Nc1cc(O)cc(C=C2C=C(OC(=O)CO)C(=O)O2)c1,False,C13H11NO6,277.0586,20
COC(=O)OC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,False,C13H11NO6,277.0586,20
CC(=O)OC1=CC(=CC2=CC3(O)OC3C(N)=C2)OC1=O,False,C13H11NO6,277.0586,20
CC(=O)OC1=CC(=CC2=CC3(N)OC3C(O)=C2)OC1=O,False,C13H11NO6,277.0586,20
CC(=O)OC1=CC(=CC2=CC(O)=CC3(N)OC23)OC1=O,False,C13H11NO6,277.0586,20
CC(=O)OC1=CC(=CC2=CC(N)=CC3(O)OC23)OC1=O,False,C13H11NO6,277.0586,20
CC(=O)OC1=CC(=CC23C=C(O)C=C(N)C2O3)OC1=O,False,C13H11NO6,277.0586,20
CC(=O)OC1=CC(=CC23C=C(N)C=C(O)C2O3)OC1=O,False,C13H11NO6,277.0586,20
CC(=O)OC1=CC(C(O)c2cc(N)cc(O)c2)OC1=O,False,C13H13NO6,279.0743,20
Nc1cc(O)cc(C=C2C=C(OC(O)CO)C(=O)O2)c1,False,C13H13NO6,279.0743,20
Nc1cc(O)cc(C=C2C=C(OC(=O)CO)C(O)O2)c1,False,C13H13NO6,279.0743,20
C=C1C=C(OC(C)=O)C(=O)O1,False,C7H6O4,154.0266,11
CC(=O)OC(=CC(=O)Cc1cc(N)cc(O)c1)C(=O)O,False,C13H13NO6,279.0743,20
CC(=O)OC1=CC(=Cc2cccc(N)c2)OC1=O,False,C13H11NO4,245.0688,18
CC(=O)C1=CC(=Cc2cc(N)cc(O)c2)OC1=O,False,C13H11NO4,245.0688,18
CC(=O)OC1=CC(=Cc2cc(N)cc(C(=O)O)c2)OC1=O,False,C14H11NO6,289.0586,21
CC(=O)OC1=C(C)C(=Cc2cc(N)cc(O)c2)OC1=O,False,C14H13NO5,275.0794,20
CC(=O)OC1=CC(=C(C)c2cc(N)cc(O)c2)OC1=O,False,C14H13NO5,275.0794,20
CC(=O)OC1=CC(=Cc2cc(N)cc(O)c2C)OC1=O,False,C14H13NO5,275.0794,20
CC(=O)OC1=CC(=Cc2cc(O)cc(N)c2C)OC1=O,False,C14H13NO5,275.0794,20
CC(=O)OC1=CC(=Cc2cc(N)c(C)c(O)c2)OC1=O,False,C14H13NO5,275.0794,20
Nc1ccc(C(C(=O)O)=C2C=C(O)C(=O)O2)c(O)c1,False,C12H9NO6,263.043,19
Nc1cc(O)ccc1C(C(=O)O)=C1C=C(O)C(=O)O1,False,C12H9NO6,263.043,19
Nc1cc(O)cc(C=C2OC(=O)C(O)=C2C(=O)O)c1,False,C12H9NO6,263.043,19
Nc1cc(O)cc(-c2c(O)c3oc2cc3O)c1,False,C12H9NO4,231.0532,17
O=C1OC(=c2c(O)nc3cc(O)cc2c3)C=C1O,False,C12H7NO5,245.0324,18
O=C(O)C1=c2cc(O)c(o2)=Nc2cc(O)cc1c2,False,C12H7NO5,245.0324,18
Nc1cc(O)c2c(c1)C(=C1C=C(O)C(=O)O1)C(O)O2,False,C12H9NO6,263.043,19
Nc1cc2c(c(C(=C3C=C(O)C(=O)O3)C(O)O)c1)O2,False,C12H9NO6,263.043,19
Nc1cc(O)c2c(c1)C(C(O)O)=C1C=C(O2)C(=O)O1,False,C12H9NO6,263.043,19
Nc1cc(O)cc2c1OC(O)C2=C1C=C(O)C(=O)O1,False,C12H9NO6,263.043,19
Nc1cc2cc(C(=C3C=C(O)C(=O)O3)C(O)O)c1o2,False,C12H9NO6,263.043,19
Nc1cc(O)cc2c1OC1=CC(=C2C(O)O)OC1=O,False,C12H9NO6,263.043,19
Nc1cc(O)cc(C2=C3OC(=O)C(O)=C3OC2O)c1,False,C12H9NO6,263.043,19
Nc1cc2cc(c1)C(C(O)O)=C1OC(=O)C(O)=C1O2,False,C12H9NO6,263.043,19
Nc1cc(O)cc(C(=C2OC(=O)C3=C2O3)C(O)O)c1,False,C12H9NO6,263.043,19
Nc1cc2cc(O)c1OC(O)C2=C1C=C(O)C(=O)O1,False,C12H9NO6,263.043,19
Nc1cc(C(=C2C=C(O)C(=O)O2)C(O)O)cc2c1O2,False,C12H9NO6,263.043,19
Nc1cc2cc(O)c1oc1cc(c2C(O)O)OC1=O,False,C12H9NO6,263.043,19
Nc1cc(O)cc(C(=C2C=C(O)C(=O)O2)C(O)O)c1,False,C12H11NO6,265.0586,19
Nc1cc(O)cc(C(C=O)=C2C=C(O)C(=O)O2)c1,False,C12H9NO5,247.0481,18
Nc1cc(O)cc(C(C(=O)O)C2C=C(O)C(=O)O2)c1,False,C12H11NO6,265.0586,19
Nc1cc(O)cc(C(CO)=C2C=C(O)C(=O)O2)c1,False,C12H11NO5,249.0637,18
COC(=O)C(=C1C=C(O)C(=O)O1)c1cc(N)cc(O)c1,False,C13H11NO6,277.0586,20
N#CC(O)(O)C(=C1C=C(O)C(=O)O1)c1cc(N)cc(O)c1,False,C13H10N2O6,290.0539,21
Nc1cc(O)cc(C(C(=O)Cl)=C2C=C(O)C(=O)O2)c1,False,C12H8ClNO5,281.0091,19
NC(=O)C(=C1C=C(O)C(=O)O1)c1cc(N)cc(O)c1,False,C12H10N2O5,262.059,19
N#CC(=C1C=C(O)C(=O)O1)c1cc(N)cc(O)c1,False,C12H8N2O4,244.0484,18
Nc1cc(O)cc(C(C(=O)O)C2(N)C=C(O)C(=O)O2)c1,False,C12H12N2O6,280.0695,20
Nc1cc(O)cc(C(=C2C=C(O)C(=O)O2)C(N)O)c1,False,C12H12N2O5,264.0746,19
O=C(O)C=C1C=C(O)C(=O)O1,False,C6H4O5,156.0059,11
Nc1cccc(C(C(=O)O)=C2C=C(O)C(=O)O2)c1,False,C12H9NO5,247.0481,18
Nc1cc(O)cc(C(=O)C=C2C=C(O)C(=O)O2)c1,False,C12H9NO5,247.0481,18
Nc1cc(C=C2C=C(O)C(=O)O2)cc2c1C(=O)O2,False,C12H7NO5,245.0324,18
Nc1cc2cc3cc(oc(=O)c1c(O)c2)C(=O)O3,False,C12H7NO5,245.0324,18
O=C1OC(=Cc2cc(O)c3c(c2)N=C3O)C=C1O,False,C12H7NO5,245.0324,18
Nc1c2c(C=C3C=C(O)C(=O)O3)cc(O)c1C(O)O2,False,C12H9NO6,263.043,19
Nc1c(C(O)O)c2cc(C=C3C=C(O)C(=O)O3)c1o2,False,C12H9NO6,263.043,19
Nc1c2c(cc(O)c1C(O)O)C=C1C=C(O2)C(=O)O1,False,C12H9NO6,263.043,19
Nc1cc(C=C2C=C(O)C(=O)O2)c2c(O)c1C(O)O2,False,C12H9NO6,263.043,19
Nc1cc(C=C2C=C(O)C(=O)O2)c2c(c1C(O)O)O2,False,C12H9NO6,263.043,19
Nc1cc2c(c(O)c1C(O)O)OC1=CC(=C2)OC1=O,False,C12H9NO6,263.043,19
Nc1cc2cc(O)c1C(O)OC2=C1C=C(O)C(=O)O1,False,C12H9NO6,263.043,19
Nc1cc2cc(oc2=C2C=C(O)C(=O)O2)c1C(O)O,False,C12H9NO6,263.043,19
Nc1cc(-c2oc3cc2OC3=O)cc(O)c1C(O)O,False,C12H9NO6,263.043,19
Nc1cc2cc(O)c1C(O)OC1=C(O)C(=O)OC1=C2,False,C12H9NO6,263.043,19
Nc1cc2cc(c1C(O)O)OC1=C(O)C(=O)OC1=C2,False,C12H9NO6,263.043,19
Nc1cc(C=C2OC(=O)C3=C2O3)cc(O)c1C(O)O,False,C12H9NO6,263.043,19
Nc1cc(C=C2C=C(O)C(=O)O2)cc(O)c1C(O)O,False,C12H11NO6,265.0586,19
Nc1cc(C=C2C=C(O)C(=O)O2)cc(O)c1C=O,False,C12H9NO5,247.0481,18
NC1=C(C(=O)O)C(O)=CC(C=C2C=C(O)C(=O)O2)C1,False,C12H11NO6,265.0586,19
NC1=CC(C=C2C=C(O)C(=O)O2)CC(O)=C1C(=O)O,False,C12H11NO6,265.0586,19
Nc1cc(C=C2C=C(O)C(=O)O2)cc(O)c1CO,False,C12H11NO5,249.0637,18
COC(=O)c1c(N)cc(C=C2C=C(O)C(=O)O2)cc1O,False,C13H11NO6,277.0586,20
N#CC(O)(O)c1c(N)cc(C=C2C=C(O)C(=O)O2)cc1O,False,C13H10N2O6,290.0539,21
NC(=O)c1c(N)cc(C=C2C=C(O)C(=O)O2)cc1O,False,C12H10N2O5,262.059,19
N#Cc1c(N)cc(C=C2C=C(O)C(=O)O2)cc1O,False,C12H8N2O4,244.0484,18
Nc1cc(C=C2C=C(O)C(=O)O2)cc(O)c1C(N)O,False,C12H12N2O5,264.0746,19
O=CO,False,CH2O2,46.0055,3
Nc1cc(O)cc(O)c1C(=O)O,False,C7H7NO4,169.0375,12
Nc1cc(C=C2C=C(O)C(=O)O2)ccc1C(=O)O,False,C12H9NO5,247.0481,18
Nc1cc(C=C2C=C(O)C(=O)O2)c2c(c1)OC2=O,False,C12H7NO5,245.0324,18
Nc1cc(O)c2c(c1)C=C1C=C(OC2=O)C(=O)O1,False,C12H7NO5,245.0324,18
O=C1OC(=Cc2cc3cc(O)c2c(O)n3)C=C1O,False,C12H7NO5,245.0324,18
Nc1cc(C=C2C=C(O)C(=O)O2)c2c(O)c1OC2O,False,C12H9NO6,263.043,19
Nc1cc(C=C2C=C(O)C(=O)O2)c(C(O)O)c2c1O2,False,C12H9NO6,263.043,19
Nc1cc2cc3cc(oc1c(O)c2C(O)O)C(=O)O3,False,C12H9NO6,263.043,19
Nc1cc(O)c2c(c1)C(=C1C=C(O)C(=O)O1)OC2O,False,C12H9NO6,263.043,19
Nc1cc2oc(=C3C=C(O)C(=O)O3)c(c1)c2C(O)O,False,C12H9NO6,263.043,19
Nc1cc(O)c(C(O)O)c(-c2oc3cc2OC3=O)c1,False,C12H9NO6,263.043,19
Nc1cc(O)c2c(C=C3C=C(O)C(=O)O3)c1OC2O,False,C12H9NO6,263.043,19
Nc1cc2oc1c(C=C1C=C(O)C(=O)O1)c2C(O)O,False,C12H9NO6,263.043,19
Nc1cc(O)c(C(O)O)c2c1OC1=CC(=C2)OC1=O,False,C12H9NO6,263.043,19
Nc1cc(O)c2c(c1)C=C1OC(=O)C(O)=C1OC2O,False,C12H9NO6,263.043,19
Nc1cc2c(C(O)O)c(c1)OC1=C(O)C(=O)OC1=C2,False,C12H9NO6,263.043,19
Nc1cc(O)c(C(O)O)c(C=C2OC(=O)C3=C2O3)c1,False,C12H9NO6,263.043,19
Nc1cc(O)c(C(O)O)c(C=C2C=C(O)C(=O)O2)c1,False,C12H11NO6,265.0586,19
Nc1cc(O)c(C=O)c(C=C2C=C(O)C(=O)O2)c1,False,C12H9NO5,247.0481,18
NC1C=C(C=C2C=C(O)C(=O)O2)C(C(=O)O)=C(O)C1,False,C12H11NO6,265.0586,19
NC1C=C(O)C(C(=O)O)=C(C=C2C=C(O)C(=O)O2)C1,False,C12H11NO6,265.0586,19
Nc1cc(O)c(CO)c(C=C2C=C(O)C(=O)O2)c1,False,C12H11NO5,249.0637,18
COC(=O)c1c(O)cc(N)cc1C=C1C=C(O)C(=O)O1,False,C13H11NO6,277.0586,20
N#CC(O)(O)c1c(O)cc(N)cc1C=C1C=C(O)C(=O)O1,False,C13H10N2O6,290.0539,21
NC(=O)c1c(O)cc(N)cc1C=C1C=C(O)C(=O)O1,False,C12H10N2O5,262.059,19
N#Cc1c(O)cc(N)cc1C=C1C=C(O)C(=O)O1,False,C12H8N2O4,244.0484,18
Nc1cc(O)c(C(N)O)c(C=C2C=C(O)C(=O)O2)c1,False,C12H12N2O5,264.0746,19
Nc1cc(O)c(C(=O)O)c(O)c1,False,C7H7NO4,169.0375,12
Nc1ccc(C(=O)O)c(C=C2C=C(O)C(=O)O2)c1,False,C12H9NO5,247.0481,18
Nc1cc2cc(C=C3C=C(O)C(=O)O3)c1c(=O)o2,False,C12H7NO5,245.0324,18
Nc1cc(O)cc2c1C(=O)OC1=CC(=C2)OC1=O,False,C12H7NO5,245.0324,18
O=C1OC(=Cc2cc(O)cc3c2C(O)=N3)C=C1O,False,C12H7NO5,245.0324,18
Nc1cc(O)c2c(C=C3C=C(O)C(=O)O3)c1C(O)O2,False,C12H9NO6,263.043,19
Nc1cc2c(c(C=C3C=C(O)C(=O)O3)c1C(O)O)O2,False,C12H9NO6,263.043,19
Nc1cc(O)c2c(c1C(O)O)C=C1C=C(O2)C(=O)O1,False,C12H9NO6,263.043,19
Nc1cc(O)cc2c1C(O)OC2=C1C=C(O)C(=O)O1,False,C12H9NO6,263.043,19
Nc1cc2cc(c1C(O)O)c(=C1C=C(O)C(=O)O1)o2,False,C12H9NO6,263.043,19
Nc1cc(O)cc(-c2oc3cc2OC3=O)c1C(O)O,False,C12H9NO6,263.043,19
Nc1c2c(O)cc(C=C3C=C(O)C(=O)O3)c1C(O)O2,False,C12H9NO6,263.043,19
Nc1c2c(cc(C=C3C=C(O)C(=O)O3)c1C(O)O)O2,False,C12H9NO6,263.043,19
Nc1c(C(O)O)c2cc3cc(oc1c(O)c2)C(=O)O3,False,C12H9NO6,263.043,19
Nc1cc(O)cc2c1C(O)OC1=C(O)C(=O)OC1=C2,False,C12H9NO6,263.043,19
Nc1cc2cc(c1C(O)O)C=C1OC(=O)C(O)=C1O2,False,C12H9NO6,263.043,19
Nc1cc(O)cc(C=C2OC(=O)C3=C2O3)c1C(O)O,False,C12H9NO6,263.043,19
Nc1cc(O)cc(C=C2C=C(O)C(=O)O2)c1C(O)O,False,C12H11NO6,265.0586,19
Nc1cc(O)cc(C=C2C=C(O)C(=O)O2)c1C=O,False,C12H9NO5,247.0481,18
NC1=CC(O)CC(C=C2C=C(O)C(=O)O2)=C1C(=O)O,False,C12H11NO6,265.0586,19
NC1=C(C(=O)O)C(C=C2C=C(O)C(=O)O2)=CC(O)C1,False,C12H11NO6,265.0586,19
Nc1cc(O)cc(C=C2C=C(O)C(=O)O2)c1CO,False,C12H11NO5,249.0637,18
COC(=O)c1c(N)cc(O)cc1C=C1C=C(O)C(=O)O1,False,C13H11NO6,277.0586,20
N#CC(O)(O)c1c(N)cc(O)cc1C=C1C=C(O)C(=O)O1,False,C13H10N2O6,290.0539,21
NC(=O)c1c(N)cc(O)cc1C=C1C=C(O)C(=O)O1,False,C12H10N2O5,262.059,19
N#Cc1c(N)cc(O)cc1C=C1C=C(O)C(=O)O1,False,C12H8N2O4,244.0484,18
Nc1cc(O)cc(C=C2C=C(O)C(=O)O2)c1C(N)O,False,C12H12N2O5,264.0746,19
Nc1cccc(C=C2C=C(O)C(=O)O2)c1C(=O)O,False,C12H9NO5,247.0481,18
Nc1ccc(C(O)=C2C=C(O)C(=O)O2)c(O)c1,False,C11H9NO5,235.0481,17
Nc1cc(O)ccc1C(O)=C1C=C(O)C(=O)O1,False,C11H9NO5,235.0481,17
Nc1cccc(O)c1C(O)=C1C=C(O)C(=O)O1,False,C11H9NO5,235.0481,17
Nc1cc2cc(c1)c(=C1C=C(O)C(=O)O1)o2,False,C11H7NO4,217.0375,16
Nc1cc(O)cc(-c2oc3cc2OC3=O)c1,False,C11H7NO4,217.0375,16
Nc1cccc(O)c1,False,C6H7NO,109.0528,8
O=C=C1C=C(O)C(=O)O1,False,C5H2O4,125.9953,9
OC1=c2cc(O)c(o2)=Nc2cc(O)cc1c2,False,C11H7NO4,217.0375,16
COC(=C1C=C(O)C(=O)O1)c1cc(N)cc(O)c1,False,C12H11NO5,249.0637,18
CC(=O)OC(=C1C=C(O)C(=O)O1)c1cc(N)cc(O)c1,False,C13H11NO6,277.0586,20
Nc1cc(O)c(O)c(C(O)=C2C=C(O)C(=O)O2)c1,False,C11H9NO6,251.043,18
Nc1cc(O)cc(C(O)=C2C=C(O)C(=O)O2)c1O,False,C11H9NO6,251.043,18
Nc1cc(C(O)=C2C=C(O)C(=O)O2)cc(O)c1O,False,C11H9NO6,251.043,18
NC1=CC(C(O)=C2C=C(O)C(=O)O2)=CC2(O)OC12,False,C11H9NO6,251.043,18
NC12C=C(C(O)=C3C=C(O)C(=O)O3)C=C(O)C1O2,False,C11H9NO6,251.043,18
