"ChEMBL ID";"Assay Type";"Description";"Organism";"Compounds";"Activities";"BAO Format ID";"BAO Format";"Confidence Score";"Confidence Label";"Strain";"Source";"Tax ID";"Tissue ChEMBL ID";"Tissue Name";"Cell Type";"Subcellular Fraction";"Document ChEMBL ID";"PubMed ID";"DOI";"Year";"Journal";"Volume";"First Page";"Last Page";"Assay Parameters";"Assay Classification L1";"Assay Classification L2";"Assay Classification L3";"Variant Sequence Accession";"Variant Sequence Mutation"
"CHEMBL3128842";"F";"Antimicrobial activity against Listeria monocytogenes assessed as induction of K+ efflux assessed per mg of cell dry weight at MIC after 30 mins by spectrometry analysis";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL3124790";"24602786";"10.1016/j.ejmech.2014.02.037";"2014";"Eur J Med Chem";"76";"408";"413";"";"";"";"";"";""
"CHEMBL1771885";"F";"Antimicrobial activity against Listeria monocytogenes at 1000 ug/disc after 24 hrs by disc diffusion method";"Listeria monocytogenes";"6";"6";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1770123";"21397370";"10.1016/j.ejmech.2011.02.039";"2011";"Eur J Med Chem";"46";"1803";"1812";"";"";"";"";"";""
"CHEMBL3052994";"F";"Antimicrobial activity against Listeria monocytogenes ATCC 19111 assessed as growth inhibition rate at 2.36 mg/l after 72 hr by spectrophotometry";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 19111";"Scientific Literature";"1639";"";"";"";"";"CHEMBL3046951";"14969531";"10.1021/jf034936d";"2004";"J Agric Food Chem";"52";"781";"787";"";"";"";"";"";""
"CHEMBL3083204";"F";"Antimicrobial activity against Listeria monocytogenes ATCC 19111 assessed as growth inhibition rate at 2.4 mg/l after 72 hr by spectrophotometry";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 19111";"Scientific Literature";"1639";"";"";"";"";"CHEMBL3046951";"14969531";"10.1021/jf034936d";"2004";"J Agric Food Chem";"52";"781";"787";"";"";"";"";"";""
"CHEMBL918866";"F";"Antimicrobial activity against Listeria monocytogenes by broth microdilution method";"Listeria monocytogenes";"1";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1145534";"17210770";"10.1128/aac.01496-06";"2007";"Antimicrob Agents Chemother";"51";"1491";"1493";"";"";"";"";"";""
"CHEMBL1011596";"F";"Antibacterial activity against Listeria monocytogenes ATCC 15313 at 10 units after 24 hrs by disk diffusion method";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1152842";"18417256";"10.1016/j.ejmech.2008.02.038";"2009";"Eur J Med Chem";"44";"365";"372";"";"";"";"";"";""
"CHEMBL1265840";"F";"Antibacterial activity against ciprofloxacin resistant Listeria monocytogenes CLIP 84820 Serovar 1/2a isolated from human";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"CLIP 84820 Serovar 1/2a";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1255333";"18299415";"10.1128/aac.01211-07";"2008";"Antimicrob Agents Chemother";"52";"1697";"1702";"";"";"";"";"";""
"CHEMBL4395445";"F";"Antibacterial activity against Listeria monocytogenes ATCC 19111 assessed as reduction in bacterial cell growth incubated for 18 to 20 hrs by broth microdilution method";"Listeria monocytogenes";"8";"8";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 19111";"Scientific Literature";"1639";"";"";"";"";"CHEMBL4393697";"31075608";"10.1016/j.ejmech.2019.04.063";"2019";"Eur J Med Chem";"175";"49";"62";"";"";"";"";"";""
"CHEMBL4395458";"F";"Bactericidal activity against Listeria monocytogenes ATCC 19111 assessed as reduction in bacterial cell growth incubated for 18 to 20 hrs followed by re-plating on tryptic soy agar plates at 37 degC for 18 hrs by broth microdilution assay";"Listeria monocytogenes";"8";"8";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 19111";"Scientific Literature";"1639";"";"";"";"";"CHEMBL4393697";"31075608";"10.1016/j.ejmech.2019.04.063";"2019";"Eur J Med Chem";"175";"49";"62";"";"";"";"";"";""
"CHEMBL5367247";"F";"Antibiofilm activity against Listeria monocytogenes CMCC 54004 at 20 ug/ml by crystal violet staining based assay relative to control";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"CMCC 54004";"Scientific Literature";"1639";"";"";"";"";"CHEMBL5365456";"37659218";"10.1016/j.bmc.2023.117454";"2023";"Bioorg Med Chem";"93";"117454";"117454";"";"";"";"";"";""
"CHEMBL984199";"F";"Antimicrobial activity against Listeria monocytogenes CECT 4032 after 24 hrs";"Listeria monocytogenes";"7";"7";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"CECT 4032";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1143367";"19132829";"10.1021/jm800886n";"2009";"J Med Chem";"52";"664";"674";"";"";"";"";"";""
"CHEMBL1262389";"F";"Antimicrobial activity against Listeria monocytogenes isolates by CLSI M45-A protocol based microdilution method";"Listeria monocytogenes";"9";"27";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1255301";"18227183";"10.1128/aac.01129-07";"2008";"Antimicrob Agents Chemother";"52";"1503";"1505";"";"";"";"";"";""
"CHEMBL1265826";"F";"Antibacterial activity against Listeria monocytogenes CLIP 74903 Serovar 1/2b";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"CLIP 74903 Serovar 1/2b";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1255333";"18299415";"10.1128/aac.01211-07";"2008";"Antimicrob Agents Chemother";"52";"1697";"1702";"";"";"";"";"";""
"CHEMBL1265845";"F";"Antibacterial activity against ciprofloxacin resistant Listeria monocytogenes CLIP 96367 Serovar 1/2c isolated from human";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"CLIP 96367 Serovar 1/2c";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1255333";"18299415";"10.1128/aac.01211-07";"2008";"Antimicrob Agents Chemother";"52";"1697";"1702";"";"";"";"";"";""
"CHEMBL1786171";"F";"Bactericidal activity against Listeria monocytogenes NCTC 7973 after 24 hrs";"Listeria monocytogenes";"12";"12";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"NCTC 7973";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1782000";"21524583";"10.1016/j.bmc.2011.04.007";"2011";"Bioorg Med Chem";"19";"3135";"3140";"";"";"";"";"";""
"CHEMBL918372";"F";"Antimicrobial activity against Listeria monocytogenes at 0.12 ug/ml by broth microdilution method";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1145534";"17210770";"10.1128/aac.01496-06";"2007";"Antimicrob Agents Chemother";"51";"1491";"1493";"";"";"";"";"";""
"CHEMBL918838";"F";"Antimicrobial activity against Listeria monocytogenes at 0.5 ug/ml by broth microdilution method";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1145534";"17210770";"10.1128/aac.01496-06";"2007";"Antimicrob Agents Chemother";"51";"1491";"1493";"";"";"";"";"";""
"CHEMBL1044379";"F";"Antibacterial activity against Listeria monocytogenes ATCC 15313 after 24 hrs by broth micro dilution method";"Listeria monocytogenes";"5";"5";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 15313";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1156002";"19700225";"10.1016/j.ejmech.2009.07.003";"2009";"Eur J Med Chem";"44";"4681";"4689";"";"";"";"";"";""
"CHEMBL1265838";"F";"Antibacterial activity against Listeria monocytogenes CLIP 84020 Serovar 4b";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"CLIP 84020 Serovar 4b";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1255333";"18299415";"10.1128/aac.01211-07";"2008";"Antimicrob Agents Chemother";"52";"1697";"1702";"";"";"";"";"";""
"CHEMBL912385";"F";"Antibacterial activity against Listeria monocytogenes 7";"Listeria monocytogenes";"9";"9";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1137378";"17004711";"10.1021/jm051187d";"2006";"J Med Chem";"49";"5958";"5968";"";"";"";"";"";""
"CHEMBL1678644";"F";"Ratio of MIC for telA-deficient Listeria monocytogenes EGD-e Serovar 1/2a to MIC for Listeria monocytogenes EGD-e Serovar 1/2a";"Listeria monocytogenes EGD-e";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Serovar 1/2a";"Scientific Literature";"169963";"";"";"";"";"CHEMBL1671746";"20713661";"10.1128/aac.00290-10";"2010";"Antimicrob Agents Chemother";"54";"4658";"4663";"";"";"";"";"";""
"CHEMBL1678843";"F";"Antibacterial activity against 10'7 CFU/ml telA-deficient Listeria monocytogenes EGD-e Serovar 1/2a at 10 ug after 16 hrs by disk diffusion assay";"Listeria monocytogenes EGD-e";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Serovar 1/2a";"Scientific Literature";"169963";"";"";"";"";"CHEMBL1671746";"20713661";"10.1128/aac.00290-10";"2010";"Antimicrob Agents Chemother";"54";"4658";"4663";"";"";"";"";"";""
"CHEMBL1037015";"F";"Antimicrobial activity against Listeria monocytogenes at 10 ug/disk after 24 hrs by disk diffusion assay";"Listeria monocytogenes";"22";"22";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1154716";"19926364";"10.1016/j.ejmech.2009.10.037";"2010";"Eur J Med Chem";"45";"510";"518";"";"";"";"";"";""
"CHEMBL912383";"F";"Antibacterial activity against Listeria monocytogenes 5";"Listeria monocytogenes";"9";"9";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1137378";"17004711";"10.1021/jm051187d";"2006";"J Med Chem";"49";"5958";"5968";"";"";"";"";"";""
"CHEMBL912387";"F";"Antibacterial activity against Listeria monocytogenes ATCC 4428";"Listeria monocytogenes";"9";"9";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1137378";"17004711";"10.1021/jm051187d";"2006";"J Med Chem";"49";"5958";"5968";"";"";"";"";"";""
"CHEMBL1045569";"F";"Antilysterial activity against leucocin A-sensitive Listeria monocytogenes B73 assessed as bacterial lysis per min at 10 uM by broth microdilution assay";"Listeria monocytogenes";"7";"7";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"B73";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1155276";"19586775";"10.1016/j.bmc.2009.06.029";"2009";"Bioorg Med Chem";"17";"5541";"5548";"";"";"";"";"";""
"CHEMBL1045571";"F";"Antilysterial activity against leucocin A-sensitive Listeria monocytogenes B73 assessed as bacterial lysis half life at 10 uM by broth microdilution assay";"Listeria monocytogenes";"7";"7";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"B73";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1155276";"19586775";"10.1016/j.bmc.2009.06.029";"2009";"Bioorg Med Chem";"17";"5541";"5548";"";"";"";"";"";""
"CHEMBL1016334";"F";"Antibacterial activity against Listeria monocytogenes PTCC 1165 after 24 hrs by microplate alamar blue assay";"Listeria monocytogenes";"13";"13";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"PTCC 1165";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1137743";"19056147";"10.1016/j.ejmech.2008.10.022";"2009";"Eur J Med Chem";"44";"2145";"2157";"";"";"";"";"";""
"CHEMBL1677407";"F";"Antibacterial activity against Listeria monocytogenes isolated from humans harboring putative ribosomal mutation";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1671693";"20385859";"10.1128/aac.01557-09";"2010";"Antimicrob Agents Chemother";"54";"2728";"2731";"";"";"";"";"";""
"CHEMBL1677403";"F";"Antibacterial activity against Listeria monocytogenes isolated from humans harboring mutant dfrD gene";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1671693";"20385859";"10.1128/aac.01557-09";"2010";"Antimicrob Agents Chemother";"54";"2728";"2731";"";"";"";"";"";""
"CHEMBL3132371";"F";"Antimicrobial activity against Listeria monocytogenes ATCC 7644 after 18 to 24 hrs by microbroth dilution method";"Listeria monocytogenes";"41";"41";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 7644";"Scientific Literature";"1639";"";"";"";"";"CHEMBL3124777";"24480358";"10.1016/j.ejmech.2013.12.060";"2014";"Eur J Med Chem";"74";"264";"277";"";"";"";"";"";""
"CHEMBL1023533";"F";"Antimicrobial activity against Listeria monocytogenes ATCC 19111 infected in BALB/c mouse at 4 mg/kg, iv in presence of increasing concentration of PGN";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 19111";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1151419";"17846130";"10.1128/aac.00635-07";"2007";"Antimicrob Agents Chemother";"51";"4148";"4156";"standard_type:DOSE standard_relation:= standard_value:4.0 standard_units:mg.kg-1 comments:None | standard_type:ROUTE standard_relation:None standard_value:None standard_units:None comments:None";"";"";"";"";""
"CHEMBL3738413";"F";"Antibacterial activity against Listeria monocytogenes NCTC 7973 assessed as growth inhibition after 24 hrs at 37 degC by iodonitrotetrazolium chloride staining based microdilution broth assay";"Listeria monocytogenes";"12";"24";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"NCTC 7973";"Scientific Literature";"1639";"";"";"";"";"CHEMBL3734713";"None";"10.1039/C4MD00399C";"2015";"Medchemcomm";"6";"319";"326";"";"";"";"";"";""
"CHEMBL1265988";"F";"Antibacterial activity against intracellular Listeria monocytogenes EGDe infected in bone marrow-derived BALB/c mouse macrophage assessed as changes in morphology of intracellular bacteria observed to be ghostly, chained, and elongated at >= MIC after 48 hrs by microscopy";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"EGDe";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1255333";"18299415";"10.1128/aac.01211-07";"2008";"Antimicrob Agents Chemother";"52";"1697";"1702";"";"";"";"";"";""
"CHEMBL1212116";"F";"Antimicrobial activity against Listeria monocytogenes by broth microdilution method";"Listeria monocytogenes";"13";"13";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1208662";"20451306";"10.1016/j.ejmech.2010.04.012";"2010";"Eur J Med Chem";"45";"3293";"3298";"";"";"";"";"";""
"CHEMBL1283310";"F";"Antimicrobial activity against Listeria monocytogenes infected in THP1 cells after 24 hrs";"Listeria monocytogenes";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"THP-1";"";"CHEMBL1275591";"20385852";"10.1128/aac.01724-09";"2010";"Antimicrob Agents Chemother";"54";"2549";"2559";"";"";"";"";"";""
"CHEMBL1283306";"F";"Antimicrobial activity against Listeria monocytogenes infected in THP1 cells assessed as log reduction in bacterial count after 24 hrs";"Listeria monocytogenes";"2";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"THP-1";"";"CHEMBL1275591";"20385852";"10.1128/aac.01724-09";"2010";"Antimicrob Agents Chemother";"54";"2549";"2559";"";"";"";"";"";""
"CHEMBL1678849";"F";"Antibacterial activity against 10'5 CFU/ml telA-deficient Listeria monocytogenes EGD-e Serovar 1/2a after 16 hrs by by two fold serial dilution method";"Listeria monocytogenes EGD-e";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Serovar 1/2a";"Scientific Literature";"169963";"";"";"";"";"CHEMBL1671746";"20713661";"10.1128/aac.00290-10";"2010";"Antimicrob Agents Chemother";"54";"4658";"4663";"";"";"";"";"";""
"CHEMBL1676217";"F";"Antimicrobial activity against virR-deficient Listeria monocytogenes EGD-e assessed as growth inhibition after 16 hrs by broth dilution method relative to wild type";"Listeria monocytogenes";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"EGD-e";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1671725";"20643901";"10.1128/aac.00503-10";"2010";"Antimicrob Agents Chemother";"54";"4416";"4423";"";"";"";"";"";""
"CHEMBL1265841";"F";"Antibacterial activity against ciprofloxacin resistant Listeria monocytogenes CLIP 88374 Serovar 4b isolated from human";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"CLIP 88374 Serovar 4b";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1255333";"18299415";"10.1128/aac.01211-07";"2008";"Antimicrob Agents Chemother";"52";"1697";"1702";"";"";"";"";"";""
"CHEMBL1265844";"F";"Antibacterial activity against ciprofloxacin resistant Listeria monocytogenes CLIP 95627 Serovar 1/2a isolated from human";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"CLIP 95627 Serovar 1/2a";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1255333";"18299415";"10.1128/aac.01211-07";"2008";"Antimicrob Agents Chemother";"52";"1697";"1702";"";"";"";"";"";""
"CHEMBL1636653";"F";"Antimicrobial activity against Listeria monocytogenes 10403S infected in L2 cells assessed as intracellular bacterial replication";"Listeria monocytogenes";"1";"1";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"10403S";"Scientific Literature";"1639";"";"";"L2";"";"CHEMBL1629599";"19015342";"10.1128/aac.00607-08";"2009";"Antimicrob Agents Chemother";"53";"756";"764";"";"";"";"";"";""
"CHEMBL3373226";"F";"Antimicrobial activity against Listeria monocytogenes ATCC 43251 after 24 hrs by agar dilution method";"Listeria monocytogenes";"21";"21";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 43251";"Scientific Literature";"1639";"";"";"";"";"CHEMBL3351382";"25063946";"10.1016/j.ejmech.2014.01.014";"2014";"Eur J Med Chem";"84";"639";"650";"";"";"";"";"";""
"CHEMBL897209";"F";"Antibacterial activity against Listeria monocytogenes Li6 isolate after 24 hrs by disc diffusion method";"Listeria monocytogenes";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1149607";"17544281";"10.1016/j.bmc.2007.05.037";"2007";"Bioorg Med Chem";"15";"5105";"5109";"";"";"";"";"";""
"CHEMBL1064819";"F";"Antibacterial activity against Listeria monocytogenes NCTC 7973 after 72 hrs by serial sub-cultivation method";"Listeria monocytogenes";"13";"13";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"NCTC 7973";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1157665";"19914077";"10.1016/j.bmc.2009.10.041";"2010";"Bioorg Med Chem";"18";"426";"432";"";"";"";"";"";""
"CHEMBL1036339";"F";"Antimicrobial activity against Listeria monocytogenes ATCC 19111 after 18 hrs by broth microdilution assay in presence of 150 mM NaCl";"Listeria monocytogenes";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 19111";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1151419";"17846130";"10.1128/aac.00635-07";"2007";"Antimicrob Agents Chemother";"51";"4148";"4156";"";"";"";"";"";""
"CHEMBL1260751";"F";"Antibacterial activity against Listeria monocytogenes ATCC 19115 after 24 hrs at 25 degC by microdilution method";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 19115";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1255495";"20385856";"10.1128/aac.01656-09";"2010";"Antimicrob Agents Chemother";"54";"2590";"2595";"";"";"";"";"";""
"CHEMBL1678845";"F";"Antibacterial activity against 10'7 CFU/ml telA-deficient Listeria monocytogenes EGD-e Serovar 1/2a at 5 ug after 16 hrs by disk diffusion assay";"Listeria monocytogenes EGD-e";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Serovar 1/2a";"Scientific Literature";"169963";"";"";"";"";"CHEMBL1671746";"20713661";"10.1128/aac.00290-10";"2010";"Antimicrob Agents Chemother";"54";"4658";"4663";"";"";"";"";"";""
"CHEMBL1678846";"F";"Antibacterial activity against 10'5 CFU/ml wild-type Listeria monocytogenes EGD-e Serovar 1/2a after 20 hrs by by two fold serial dilution method";"Listeria monocytogenes EGD-e";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Serovar 1/2a";"Scientific Literature";"169963";"";"";"";"";"CHEMBL1671746";"20713661";"10.1128/aac.00290-10";"2010";"Antimicrob Agents Chemother";"54";"4658";"4663";"";"";"";"";"";""
"CHEMBL1676213";"F";"Antimicrobial activity against anrB-deficient Listeria monocytogenes EGD-e assessed as growth inhibition after 16 hrs by broth dilution method relative to wild type";"Listeria monocytogenes";"7";"7";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"EGD-e";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1671725";"20643901";"10.1128/aac.00503-10";"2010";"Antimicrob Agents Chemother";"54";"4416";"4423";"";"";"";"";"";""
"CHEMBL2421302";"F";"Antibacterial activity against Listeria monocytogenes ATCC 19115 by double-dilution technique";"Listeria monocytogenes";"15";"15";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 19115";"Scientific Literature";"1639";"";"";"";"";"CHEMBL2417431";"23786357";"10.1021/jm400707f";"2013";"J Med Chem";"56";"5613";"5625";"";"";"";"";"";""
"CHEMBL3362464";"F";"Antibacterial activity against Listeria monocytogenes 10403S";"Listeria monocytogenes";"4";"4";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"10403S";"Scientific Literature";"1639";"";"";"";"";"CHEMBL3351409";"25147601";"10.1021/ml500203p";"2014";"ACS Med Chem Lett";"5";"846";"850";"";"";"";"";"";""
"CHEMBL1045433";"F";"Antibacterial activity against leucocin A-resistant Listeria monocytogenes B73-MR1 after 16 hrs by broth microdilution assay";"Listeria monocytogenes";"8";"8";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"B73-MR1";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1155276";"19586775";"10.1016/j.bmc.2009.06.029";"2009";"Bioorg Med Chem";"17";"5541";"5548";"";"";"";"";"";""
"CHEMBL1045434";"F";"Antibacterial activity against leucocin A-resistant Listeria monocytogenes B73-MR1 after 16 hrs by by micro-gel well diffusion assay";"Listeria monocytogenes";"8";"8";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"B73-MR1";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1155276";"19586775";"10.1016/j.bmc.2009.06.029";"2009";"Bioorg Med Chem";"17";"5541";"5548";"";"";"";"";"";""
"CHEMBL1676209";"F";"Antimicrobial activity against anrB-deficient Listeria monocytogenes EGD-e at 1 ug after 16 hrs by disk diffusion assay";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"EGD-e";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1671725";"20643901";"10.1128/aac.00503-10";"2010";"Antimicrob Agents Chemother";"54";"4416";"4423";"";"";"";"";"";""
"CHEMBL1771884";"F";"Antimicrobial activity against Listeria monocytogenes at 500 ug/disc after 24 hrs by disc diffusion method";"Listeria monocytogenes";"6";"6";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1770123";"21397370";"10.1016/j.ejmech.2011.02.039";"2011";"Eur J Med Chem";"46";"1803";"1812";"";"";"";"";"";""
"CHEMBL1633652";"F";"Antibacterial activity against Listeria monocytogenes EGD-e in BALB/c mouse central nervous system listeriosis model assessed as increase in mouse survival at 50 mg/kg, ip administered 36 hrs postinfection every 12 hrs for 5 days";"Listeria monocytogenes";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"EGD-e";"Scientific Literature";"1639";"CHEMBL3987606";"Central nervous system";"";"";"CHEMBL1629550";"18573932";"10.1128/aac.00177-08";"2008";"Antimicrob Agents Chemother";"52";"3210";"3215";"standard_type:DOSE standard_relation:= standard_value:50.0 standard_units:mg.kg-1 comments:None | standard_type:ROUTE standard_relation:None standard_value:None standard_units:None comments:None";"";"";"";"";""
"CHEMBL1633662";"F";"Antibacterial activity against Listeria monocytogenes EGD-e in BALB/c mouse central nervous system listeriosis model assessed as mouse survival at 50 mg/kg, ip administered 36 hrs postinfection every 12 hrs for 5 days measured after 2 months";"Listeria monocytogenes";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"EGD-e";"Scientific Literature";"1639";"CHEMBL3987606";"Central nervous system";"";"";"CHEMBL1629550";"18573932";"10.1128/aac.00177-08";"2008";"Antimicrob Agents Chemother";"52";"3210";"3215";"standard_type:DOSE standard_relation:= standard_value:50.0 standard_units:mg.kg-1 comments:None | standard_type:ROUTE standard_relation:None standard_value:None standard_units:None comments:None";"";"";"";"";""
"CHEMBL1677406";"F";"Antibacterial activity against Listeria monocytogenes isolated from humans with putative chromosomal mutation";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1671693";"20385859";"10.1128/aac.01557-09";"2010";"Antimicrob Agents Chemother";"54";"2728";"2731";"";"";"";"";"";""
"CHEMBL1677405";"F";"Antibacterial activity against Listeria monocytogenes isolated from humans harboring int-tn gene";"Listeria monocytogenes";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1671693";"20385859";"10.1128/aac.01557-09";"2010";"Antimicrob Agents Chemother";"54";"2728";"2731";"";"";"";"";"";""
"CHEMBL1676216";"F";"Antimicrobial activity against mprF-deficient Listeria monocytogenes EGD-e assessed as growth inhibition after 16 hrs by broth dilution method";"Listeria monocytogenes";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"EGD-e";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1671725";"20643901";"10.1128/aac.00503-10";"2010";"Antimicrob Agents Chemother";"54";"4416";"4423";"";"";"";"";"";""
