"ChEMBL ID";"Assay Type";"Description";"Organism";"Compounds";"Activities";"BAO Format ID";"BAO Format";"Confidence Score";"Confidence Label";"Strain";"Source";"Tax ID";"Tissue ChEMBL ID";"Tissue Name";"Cell Type";"Subcellular Fraction";"Document ChEMBL ID";"PubMed ID";"DOI";"Year";"Journal";"Volume";"First Page";"Last Page";"Assay Parameters";"Assay Classification L1";"Assay Classification L2";"Assay Classification L3";"Variant Sequence Accession";"Variant Sequence Mutation"
"CHEMBL4731365";"F";"Antiviral activity against Venezuelan equine encephalitis virus Trinidad infected in HeLa cells at MOI of 0.1 after 20 hrs by immunostaining based confocal microscopic analysis";"Venezuelan equine encephalitis virus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Trinidad";"Scientific Literature";"11036";"";"";"HeLa";"";"CHEMBL4725463";"33214821";"10.1021/acsmedchemlett.0c00215";"2020";"ACS Med Chem Lett";"11";"2139";"2145";"";"";"";"";"";""
"CHEMBL3757552";"F";"Antiviral activity against Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"11036";"";"";"";"";"CHEMBL3751697";"26750250";"10.1016/j.bmcl.2015.12.061";"2016";"Bioorg Med Chem Lett";"26";"928";"930";"";"";"";"";"";""
"CHEMBL5096708";"F";"Antiviral activity against venezuelan encephalitis virus infected in fibroblast expressing human telomerase reverse transcriptase assessed as reduction in viral replication incubated for 48 hrs luminescence based analysis";"Venezuelan equine encephalitis virus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"11036";"";"";"Fibroblast";"";"CHEMBL5096152";"33360799";"10.1016/j.ejmech.2020.113113";"2021";"Eur J Med Chem";"211";"113113";"113113";"";"";"";"";"";""
"CHEMBL4260777";"F";"Antiviral activity against Venezuelan equine encephalitis virus infected in African green monkey Vero 76 cells";"Venezuelan equine encephalitis virus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"11036";"";"";"Vero 76";"";"CHEMBL4257578";"30385162";"10.1016/j.bmcl.2018.10.030";"2018";"Bioorg Med Chem Lett";"28";"3674";"3675";"";"";"";"";"";""
"CHEMBL3771430";"F";"Antiviral activity against Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"11036";"";"";"";"";"CHEMBL3769315";"26599718";"10.1021/acs.jmedchem.5b00752";"2016";"J Med Chem";"59";"841";"853";"";"";"";"";"";""
"CHEMBL5255539";"F";"Antiviral activity against Venezuelan equine encephalitis virus TC-83 infected in African green monkey Vero 76 cells";"Venezuelan equine encephalitis virus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"TC-83";"Scientific Literature";"11036";"";"";"Vero 76";"";"CHEMBL5252611";"36898483";"10.1016/j.bmcl.2023.129219";"2023";"Bioorg Med Chem Lett";"85";"129219";"129219";"";"";"";"";"";""
"CHEMBL5366319";"F";"Antiviral activity against Venezuelan equine encephalitis virus infected in human MRC5 cells assessed as inhibition of virus induced cytopathic effect";"Venezuelan equine encephalitis virus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"11036";"";"";"MRC5";"";"CHEMBL5365426";"37591319";"10.1016/j.bmcl.2023.129432";"2023";"Bioorg Med Chem Lett";"94";"129432";"129432";"";"";"";"";"";""
"CHEMBL4835624";"F";"Antiviral activity against Venezuelan equine encephalitis virus TC83 infected in human NDHF cells assessed as reduction in virus titer in cell supernatant by measuring inhibition of plaque formation using Vero cells at 10 uM measured following infection of supernatants with Vero cells for 48 hrs pi by serial dilution plaque based methylene blue dye analysis";"Venezuelan equine encephalitis virus";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"TC83";"Scientific Literature";"11036";"";"";"NHDF";"";"CHEMBL4834424";"33835811";"10.1021/acs.jmedchem.0c02183";"2021";"J Med Chem";"64";"4762";"4786";"";"";"";"";"";""
"CHEMBL4223356";"F";"Antiviral activity against Venezuelan equine encephalitis virus TC-83 infected in African green monkey Vero cells";"Venezuelan equine encephalitis virus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"TC-83";"Scientific Literature";"11036";"";"";"Vero";"";"CHEMBL4219208";"29628328";"10.1016/j.bmcl.2018.03.088";"2018";"Bioorg Med Chem Lett";"28";"1456";"1458";"";"";"";"";"";""
"CHEMBL5037908";"F";"Antiviral activity against Venezuelan equine encephalitis virus TC-83 strain infected in human U-87 MG cells assessed as reduction in viral infection measured after 18 hrs post infection by Nano luciferase assay relative to control";"Venezuelan equine encephalitis virus";"53";"53";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"TC-83";"Scientific Literature";"11036";"";"";"U-87 MG";"";"CHEMBL5036348";"34624490";"10.1016/j.bmcl.2021.128407";"2021";"Bioorg Med Chem Lett";"52";"128407";"128407";"";"";"";"";"";""
"CHEMBL1799731";"F";"Antiviral activity against Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"11036";"";"";"";"";"CHEMBL1795274";"21621997";"10.1016/j.bmcl.2011.05.012";"2011";"Bioorg Med Chem Lett";"21";"3982";"3985";"";"";"";"";"";""
"CHEMBL5583148";"F";"Antiviral activity against VEEV expressing TC83-nLuc-nsP3 infected in human MRC5 cells assessed as reduction in viral replication preincubated with cells for 1 hr followed by viral infection and measured after 6 hrs post infection by Nano-glo luciferase assay";"Venezuelan equine encephalitis virus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"11036";"";"";"MRC5";"";"CHEMBL5579893";"39235978";"10.1021/acs.jmedchem.4c01346";"2024";"J Med Chem";"67";"16505";"16532";"";"";"";"";"";""
"CHEMBL4336401";"F";"Antiviral activity against Venezuelan equine encephalitis virus TC-83 infected in African green monkey Vero cells";"Venezuelan equine encephalitis virus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"TC-83";"Scientific Literature";"11036";"";"";"Vero";"";"CHEMBL4334462";"31358469";"10.1016/j.bmcl.2019.07.021";"2019";"Bioorg Med Chem Lett";"29";"2480";"2482";"";"";"";"";"";""
"CHEMBL4731364";"F";"Antiviral activity against Venezuelan equine encephalitis virus Trinidad infected in Vero cells at MOI of 0.01 after 20 hrs by immunostaining based confocal microscopic analysis";"Venezuelan equine encephalitis virus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Trinidad";"Scientific Literature";"11036";"";"";"Vero";"";"CHEMBL4725463";"33214821";"10.1021/acsmedchemlett.0c00215";"2020";"ACS Med Chem Lett";"11";"2139";"2145";"";"";"";"";"";""
"CHEMBL4399752";"F";"Antiviral activity against Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"11036";"";"";"";"";"CHEMBL4396935";"31431358";"10.1016/j.bmcl.2019.08.017";"2019";"Bioorg Med Chem Lett";"29";"126613";"126613";"";"";"";"";"";""
