"ChEMBL ID";"Assay Type";"Description";"Organism";"Compounds";"Activities";"BAO Format ID";"BAO Format";"Confidence Score";"Confidence Label";"Strain";"Source";"Tax ID";"Tissue ChEMBL ID";"Tissue Name";"Cell Type";"Subcellular Fraction";"Document ChEMBL ID";"PubMed ID";"DOI";"Year";"Journal";"Volume";"First Page";"Last Page";"Assay Parameters";"Assay Classification L1";"Assay Classification L2";"Assay Classification L3";"Variant Sequence Accession";"Variant Sequence Mutation"
"CHEMBL4710525";"F";"Antiviral activity against VSV-G pseudotyped EBOV infected in human HeLa cells";"Ebolavirus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"HeLa";"";"CHEMBL4706564";"32905862";"10.1016/j.ejmech.2020.112726";"2020";"Eur J Med Chem";"207";"112726";"112726";"";"";"";"";"";""
"CHEMBL5259487";"F";"Antiviral activity against Ebola virus infected in human HeLa cells assessed as reduction in viral cytopathic effect";"Ebolavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"HeLa";"";"CHEMBL5257097";"37077387";"10.1021/acsmedchemlett.3c00048";"2023";"ACS Med Chem Lett";"14";"506";"513";"";"";"";"";"";""
"CHEMBL4049316";"F";"Antiviral activity against Ebolavirus Mayinga infected in African green monkey Vero E6 cells after 72 hrs by eGFP assay";"Ebolavirus";"4";"4";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"Mayinga";"Scientific Literature";"186536";"";"";"Vero C1008";"";"CHEMBL4043309";"29624387";"10.1021/acs.jmedchem.8b00035";"2018";"J Med Chem";"61";"3582";"3594";"";"";"";"";"";""
"CHEMBL4260767";"F";"Antiviral activity against Ebolavirus subtype Zaire infected in African green monkey Vero E6 cells";"Ebola virus - Zaire (1995)";"2";"2";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"128951";"";"";"Vero C1008";"";"CHEMBL4257578";"30385162";"10.1016/j.bmcl.2018.10.030";"2018";"Bioorg Med Chem Lett";"28";"3674";"3675";"";"";"";"";"";""
"CHEMBL4622623";"F";"Antiviral activity against Ebolavirus infected in human HeLa cells assessed as reduction in viral replication incubated for 48 hrs by luminescence based assay";"Ebolavirus";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"HeLa";"";"CHEMBL4619819";"32832035";"10.1021/acsmedchemlett.0c00298";"2020";"ACS Med Chem Lett";"11";"1653";"1658";"";"";"";"";"";""
"CHEMBL5098253";"F";"Antiviral activity against HIV based pseudotyped virus expressing Ebola-GP infected in human HeLa cells assessed as reduction in viral infection preincubated for 1 hrs followed by viral infection and measured after 48hrs by Steady-Glo luciferase assay";"Ebolavirus";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"HeLa";"";"CHEMBL5096193";"34175537";"10.1016/j.ejmech.2021.113654";"2021";"Eur J Med Chem";"223";"113654";"113654";"";"";"";"";"";""
"CHEMBL5131694";"F";"Antiviral activity against GFP-tagged EBOV infected in human Huh-7 cells assessed as inhibition of viral replication";"Ebolavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"Huh-7";"";"CHEMBL5131375";"33539089";"10.1021/acs.jmedchem.0c01467";"2022";"J Med Chem";"65";"893";"921";"";"";"";"";"";""
"CHEMBL5336291";"F";"Antiviral activity against EBOV infected in human Huh-7 cells assessed as reduction in viral replication";"Ebolavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"";"";"CHEMBL5335778";"37229831";"10.1016/j.ejmech.2023.115503";"2023";"Eur J Med Chem";"257";"115503";"115503";"";"";"";"";"";""
"CHEMBL4618897";"F";"Antiviral activity against wild type Ebolavirus infected in African green monkey Vero cells assessed as reduction in plaque forming units incubated for 10 days by crystal violet staining based assay";"Ebolavirus";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"Vero";"";"CHEMBL4616697";"32550996";"10.1021/acsmedchemlett.0c00025";"2020";"ACS Med Chem Lett";"11";"1160";"1167";"";"";"";"";"";""
"CHEMBL1268597";"F";"Antiviral activity against Ebola-like viruses infected in C57BL/6 mouse assessed as serum alanine aminotransferase at 10 mg/kg, ip after 24 hrs measured on 4 days postinfection";"Ebolavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"CHEMBL3638229";"Serum";"";"";"CHEMBL1255462";"20211898";"10.1128/aac.01315-09";"2010";"Antimicrob Agents Chemother";"54";"2152";"2159";"standard_type:DOSE standard_relation:= standard_value:10.0 standard_units:mg.kg-1 comments:None | standard_type:ROUTE standard_relation:None standard_value:None standard_units:None comments:None";"";"";"";"";""
"CHEMBL4670522";"F";"Antiviral activity against Ebolavirus Tai Forest assessed as inhibition of viral entry";"Ebolavirus";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Tai Forest";"Scientific Literature";"186536";"";"";"";"";"CHEMBL4665793";"32886512";"10.1021/acs.jmedchem.0c01001";"2020";"J Med Chem";"63";"11085";"11099";"";"";"";"";"";""
"CHEMBL4189811";"F";"Antiviral activity against Ebolavirus expressing eGFP infected in African green monkey Vero E6 cells assessed as inhibition of viral replication after 48 hrs by spectrofluorometric method";"Ebolavirus";"3";"3";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"Vero C1008";"";"CHEMBL4184330";"29741894";"10.1021/acs.jmedchem.8b00350";"2018";"J Med Chem";"61";"4938";"4945";"";"";"";"";"";""
"CHEMBL4197836";"F";"Antiviral activity against HIV1 pseudotyped EBOV infected in HEK293T cells assessed as inhibition of late stage viral entry at 25 uM treated during infection measured after 72 hrs by luciferase reporter gene assay relative to control";"Ebolavirus";"1";"1";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"";"";"CHEMBL4196047";"29494844";"10.1016/j.ejmech.2018.02.061";"2018";"Eur J Med Chem";"149";"45";"55";"";"";"";"";"";""
"CHEMBL4197837";"F";"Antiviral activity against HIV1 pseudotyped EBOV infected in HEK293T cells assessed as inhibition of late stage viral entry at 25 uM treated for 1 hr post infection measured after 72 hrs by luciferase reporter gene assay relative to control";"Ebolavirus";"1";"1";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"";"";"CHEMBL4196047";"29494844";"10.1016/j.ejmech.2018.02.061";"2018";"Eur J Med Chem";"149";"45";"55";"";"";"";"";"";""
"CHEMBL4197833";"F";"Antiviral activity against HIV1 pseudotyped EBOV infected in BALB/c mouse at 100 ug, iv and ip measured at day 4 by bioluminescence assay relative to control";"Ebolavirus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"";"";"CHEMBL4196047";"29494844";"10.1016/j.ejmech.2018.02.061";"2018";"Eur J Med Chem";"149";"45";"55";"";"";"";"";"";""
"CHEMBL4008289";"F";"Antiviral activity against Ebolavirus infected in newborn infant assessed as viral clearance";"Ebolavirus";"1";"1";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"";"";"CHEMBL4007399";"28124907";"10.1021/acs.jmedchem.6b01594";"2017";"J Med Chem";"60";"1648";"1661";"";"";"";"";"";""
"CHEMBL4260756";"F";"Antiviral activity against Ebolavirus infected in African green monkey Vero cells";"Ebolavirus";"1";"1";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"Vero";"";"CHEMBL4257578";"30385162";"10.1016/j.bmcl.2018.10.030";"2018";"Bioorg Med Chem Lett";"28";"3674";"3675";"";"";"";"";"";""
"CHEMBL2328533";"F";"Antiviral activity against Ebola virus by cell based luciferase reporter gene assay";"Ebola virus sp.";"70";"70";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"205488";"";"";"";"";"CHEMBL2321771";"23526644";"10.1021/ml300370k";"2013";"ACS Med Chem Lett";"4";"239";"243";"";"";"";"";"";""
"CHEMBL4022666";"F";"Antiviral activity against Ebolavirus H. sapiens-tc/COD/1995/Kikwit infected in rhesus monkey assessed as host survival at 10 mg/kg, iv administered as bolus dose";"Ebolavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"H. sapiens-tc/COD/1995/Kikwit";"Scientific Literature";"186536";"";"";"";"";"CHEMBL4020813";"28792763";"10.1021/acs.jmedchem.7b00734";"2018";"J Med Chem";"61";"2211";"2226";"";"";"";"";"";""
"CHEMBL4026210";"F";"Antiviral activity against Ebolavirus E718 infected in A129 interferon alpha/beta receptor knockout immunodeficient mouse assessed as survival rate at 150 mg/kg, po administered twice daily for 14 days measured after 2 weeks post last dose relative to control";"Ebolavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"E718";"Scientific Literature";"186536";"";"";"";"";"CHEMBL4024736";"28462833";"10.1016/j.bmcl.2017.04.028";"2017";"Bioorg Med Chem Lett";"27";"2364";"2368";"";"";"";"";"";""
"CHEMBL4022659";"F";"Antiviral activity against Ebolavirus infected in human HuH7 cells after 3 days by end point dilution assay";"Ebolavirus";"2";"2";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"";"";"CHEMBL4020813";"28792763";"10.1021/acs.jmedchem.7b00734";"2018";"J Med Chem";"61";"2211";"2226";"";"";"";"";"";""
"CHEMBL4022657";"F";"Antiviral activity against Ebolavirus infected in human primary macrophages after 48 hrs by immuno-staining assay";"Ebolavirus";"2";"2";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"";"";"CHEMBL4020813";"28792763";"10.1021/acs.jmedchem.7b00734";"2018";"J Med Chem";"61";"2211";"2226";"";"";"";"";"";""
"CHEMBL4195635";"F";"Antiviral activity against recombinant VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs in presence of 50% NHS by fluorescence microscopic method";"Ebolavirus";"8";"9";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"Vero C1008";"";"CHEMBL4190400";"29920098";"10.1021/acs.jmedchem.8b00704";"2018";"J Med Chem";"61";"6293";"6307";"";"";"";"";"";""
"CHEMBL4195634";"F";"Antiviral activity against Ebola virus - Mayinga, Zaire, 1976 infected in human HeLa cells assessed as inhibition of viral infection pretreated for 2 hrs before viral infection and measured after 48 hrs by EboV GP immunostaining based method";"Ebola virus - Mayinga, Zaire, 1976";"4";"4";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"128952";"";"";"HeLa";"";"CHEMBL4190400";"29920098";"10.1021/acs.jmedchem.8b00704";"2018";"J Med Chem";"61";"6293";"6307";"";"";"";"";"";""
"CHEMBL4195632";"F";"Antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs by fluorescence microscopic method";"Ebolavirus";"68";"70";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"Vero C1008";"";"CHEMBL4190400";"29920098";"10.1021/acs.jmedchem.8b00704";"2018";"J Med Chem";"61";"6293";"6307";"";"";"";"";"";""
"CHEMBL4008275";"F";"Antiviral activity against Ebolavirus infected in rhesus monkey assessed as reduction in systemic viremia at 3 mg/kg, iv qd administered continuously starting from day 2 post infection for 12 days";"Ebolavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"";"";"CHEMBL4007399";"28124907";"10.1021/acs.jmedchem.6b01594";"2017";"J Med Chem";"60";"1648";"1661";"";"";"";"";"";""
"CHEMBL2044325";"F";"Antiviral activity against Ebola virus";"Ebolavirus";"1";"1";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"";"";"CHEMBL2040790";"22664128";"10.1016/j.bmcl.2012.05.035";"2012";"Bioorg Med Chem Lett";"22";"4263";"4272";"";"";"";"";"";""
"CHEMBL4022665";"F";"Antiviral activity against Ebolavirus H. sapiens-tc/COD/1995/Kikwit infected in rhesus monkey assessed as host survival at 3 mg/kg, iv administered as bolus dose";"Ebolavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"H. sapiens-tc/COD/1995/Kikwit";"Scientific Literature";"186536";"";"";"";"";"CHEMBL4020813";"28792763";"10.1021/acs.jmedchem.7b00734";"2018";"J Med Chem";"61";"2211";"2226";"";"";"";"";"";""
"CHEMBL4008248";"F";"Antiviral activity against GFP-fused Ebolavirus infected in TERT-immortalized HMVEC assessed as reduction in viral replication preincubated with cells followed by viral infection measured after 3 to 4 days by fluorescence assay";"Ebolavirus";"23";"24";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"";"";"CHEMBL4007399";"28124907";"10.1021/acs.jmedchem.6b01594";"2017";"J Med Chem";"60";"1648";"1661";"";"";"";"";"";""
"CHEMBL4008278";"F";"Antiviral activity against Ebolavirus infected in rhesus monkey assessed as viral RNA copies at 10 mg/kg, iv administered daily administered daily starting from day 3 post infection measured on day 5 and 7 (Rvb = 10'9 copies/ml)";"Ebolavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"";"";"CHEMBL4007399";"28124907";"10.1021/acs.jmedchem.6b01594";"2017";"J Med Chem";"60";"1648";"1661";"";"";"";"";"";""
"CHEMBL4330318";"F";"Antiviral activity against Ebolavirus H. sapiens-wt/1995/Kikwit-9510621 infected in human HeLa cells assessed as inhibition of viral infection pretreated for 2 hrs followed by viral infection and measured after 48 hrs by EboV GP immunostaining based high content imaging analysis";"Ebolavirus";"19";"31";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"H. sapiens-wt/1995/Kikwit-9510621";"Scientific Literature";"186536";"";"";"";"";"CHEMBL4330057";"30408747";"10.1016/j.ejmech.2018.10.061";"2019";"Eur J Med Chem";"162";"32";"50";"";"";"";"";"";""
"CHEMBL5128286";"F";"Antiviral activity against Ebola virus pseudotyped infected in HEK293T cells assessed as reduction in viral cytopathic effect";"Ebolavirus";"7";"7";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"HEK-293T";"";"CHEMBL5126541";"35305462";"10.1016/j.ejmech.2022.114255";"2022";"Eur J Med Chem";"234";"114255";"114255";"";"";"";"";"";""
"CHEMBL5233385";"F";"Antiviral activity against envelope pseudotyped Ebola virus in human Jurkat cells expressing DC-SIGN assessed as inhibition of viral infection";"Ebolavirus";"2";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"Jurkat";"";"CHEMBL5233207";"35024612";"10.1039/D1MD00238D";"2021";"RSC Med Chem";"12";"1985";"2000";"";"";"";"";"";""
"CHEMBL1268612";"F";"Antiviral activity against Ebola-like viruses infected in C57BL/6 mouse spleen assessed as viral antigen at 10 mg/kg, ip single dose measured after 6 days";"Ebolavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"CHEMBL3559722";"Spleen";"";"";"CHEMBL1255462";"20211898";"10.1128/aac.01315-09";"2010";"Antimicrob Agents Chemother";"54";"2152";"2159";"standard_type:DOSE standard_relation:= standard_value:10.0 standard_units:mg.kg-1 comments:None | standard_type:ROUTE standard_relation:None standard_value:None standard_units:None comments:None";"";"";"";"";""
"CHEMBL1268601";"F";"Antiviral activity against Ebola-like viruses infected in C57BL/6 mouse assessed as serum aspartate aminotransferase at 10 mg/kg, ip after 24 hrs measured on 6 days postinfection";"Ebolavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"CHEMBL3638229";"Serum";"";"";"CHEMBL1255462";"20211898";"10.1128/aac.01315-09";"2010";"Antimicrob Agents Chemother";"54";"2152";"2159";"standard_type:DOSE standard_relation:= standard_value:10.0 standard_units:mg.kg-1 comments:None | standard_type:ROUTE standard_relation:None standard_value:None standard_units:None comments:None";"";"";"";"";""
"CHEMBL5131772";"F";"Antiviral activity against EBOV";"Ebolavirus";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"";"";"CHEMBL5131375";"33539089";"10.1021/acs.jmedchem.0c01467";"2022";"J Med Chem";"65";"893";"921";"";"";"";"";"";""
"CHEMBL4026213";"F";"Antiviral activity against Ebola virus Mayinga Zaire 1976 infected in IFNAR-/- C57BL/6 mouse assessed as biochemical correlates of disease at 300 mg/kg, po administered twice daily";"Ebola virus - Mayinga, Zaire, 1976";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"128952";"";"";"";"";"CHEMBL4024736";"28462833";"10.1016/j.bmcl.2017.04.028";"2017";"Bioorg Med Chem Lett";"27";"2364";"2368";"";"";"";"";"";""
"CHEMBL4618898";"F";"Antiviral activity against wild type Ebolavirus infected in African green monkey Vero E6 cells assessed as inhibition of viral entry compound treated with primary viral infected cells for 60 mins and after 3 days post-infection measured following 10 days of compound incubation with fresh cells infected with primary culture supernatants by virus yield reduction assay";"Ebolavirus";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"Vero C1008";"";"CHEMBL4616697";"32550996";"10.1021/acsmedchemlett.0c00025";"2020";"ACS Med Chem Lett";"11";"1160";"1167";"";"";"";"";"";""
"CHEMBL4046254";"F";"Antiviral activity against Ebolavirus";"Ebolavirus";"4";"4";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"";"";"CHEMBL4043174";"28807438";"10.1016/j.bmcl.2017.08.009";"2017";"Bioorg Med Chem Lett";"27";"4436";"4439";"";"";"";"";"";""
"CHEMBL3860579";"F";"Antiviral activity against Ebolavirus infected in PBMC (unknown origin) assessed as reduction in viral replication after 24 hrs";"Ebolavirus";"1";"1";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"";"";"CHEMBL3860042";"27559756";"10.1021/acs.jmedchem.6b00523";"2016";"J Med Chem";"59";"10400";"10410";"";"";"";"";"";""
"CHEMBL5033672";"F";"Antiviral activity against Ebola virus trVLP infected in human Huh-7 cells pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay";"Ebolavirus";"17";"17";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"Huh-7";"";"CHEMBL5032526";"34583312";"10.1016/j.ejmech.2021.113862";"2021";"Eur J Med Chem";"226";"113862";"113862";"";"";"";"";"";""
"CHEMBL3860580";"F";"Antiviral activity against Ebolavirus infected in rhesus monkey assessed as protection against viral disease administered intravenously as once daily regimen";"Ebolavirus";"1";"1";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"";"";"CHEMBL3860042";"27559756";"10.1021/acs.jmedchem.6b00523";"2016";"J Med Chem";"59";"10400";"10410";"";"";"";"";"";""
"CHEMBL4189812";"F";"Antiviral activity against Ebolavirus like particle harboring EBOV VP40 assessed as inhibition of viral infection in human HeLa cells preincubated with host cells for 1 hrs followed by viral inoculation by beta-lactamse reporter assay";"Ebolavirus";"3";"3";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"HeLa";"";"CHEMBL4184330";"29741894";"10.1021/acs.jmedchem.8b00350";"2018";"J Med Chem";"61";"4938";"4945";"";"";"";"";"";""
"CHEMBL4189810";"F";"Antiviral activity against Ebolavirus like particle harboring full length EBOV Zaire wt/GIN/2014/ Kissidougou-C15 envelope glycoprotein and Influenzae virus envelope assessed as inhibition of viral infection in MDCK-SIAT1 cells after 48 hrs by e-GFP-based fluorescence assay";"Ebolavirus";"4";"4";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"Zaire wt/GIN/2014/ Kissidougou-C15";"Scientific Literature";"186536";"";"";"";"";"CHEMBL4184330";"29741894";"10.1021/acs.jmedchem.8b00350";"2018";"J Med Chem";"61";"4938";"4945";"";"";"";"";"";""
"CHEMBL4195636";"F";"Antiviral activity against Ebolavirus isolate Makona infected in human HeLa cells assessed as inhibition of viral infection pretreated for 2 hrs before viral infection and measured after 48 hrs by EboV GP immunostaining based method";"Ebolavirus";"4";"4";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"isolate Makona";"Scientific Literature";"186536";"";"";"HeLa";"";"CHEMBL4190400";"29920098";"10.1021/acs.jmedchem.8b00704";"2018";"J Med Chem";"61";"6293";"6307";"";"";"";"";"";""
"CHEMBL4197818";"F";"Antiviral activity against HIV1 pseudotyped EBOV infected in HEK293T cells assessed as reduction in virus induced cytopathic effect by luciferase reporter gene assay";"Ebolavirus";"25";"25";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"";"";"CHEMBL4196047";"29494844";"10.1016/j.ejmech.2018.02.061";"2018";"Eur J Med Chem";"149";"45";"55";"";"";"";"";"";""
"CHEMBL1268606";"F";"Antiviral activity against Ebola-like viruses infected in C57BL/6 mouse assessed as reduction in cytokine MCP1 at 10 mg/kg, ip single dose";"Ebolavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"";"";"CHEMBL1255462";"20211898";"10.1128/aac.01315-09";"2010";"Antimicrob Agents Chemother";"54";"2152";"2159";"standard_type:DOSE standard_relation:= standard_value:10.0 standard_units:mg.kg-1 comments:None | standard_type:ROUTE standard_relation:None standard_value:None standard_units:None comments:None";"";"";"";"";""
"CHEMBL5507795";"F";"Antiviral activity against EBOV infected in human Huh-7 cells";"Ebolavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"";"";"CHEMBL5505981";"38377825";"10.1016/j.ejmech.2024.116232";"2024";"Eur J Med Chem";"268";"116232";"116232";"";"";"";"";"";""
"CHEMBL4180568";"F";"Antiviral activity against Ebolavirus up to 10 uM";"Ebolavirus";"8";"8";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"";"";"CHEMBL4177626";"29066308";"10.1016/j.bmcl.2017.10.024";"2017";"Bioorg Med Chem Lett";"27";"5296";"5299";"";"";"";"";"";""
"CHEMBL4336406";"F";"Antiviral activity against Ebolavirus Zaire infected in African green monkey Vero cells";"Ebolavirus";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Zaire";"Scientific Literature";"186536";"";"";"Vero";"";"CHEMBL4334462";"31358469";"10.1016/j.bmcl.2019.07.021";"2019";"Bioorg Med Chem Lett";"29";"2480";"2482";"";"";"";"";"";""
"CHEMBL5033684";"F";"Antiviral activity against Ebola virus trVLP assessed as reduction in RNA synthesis at 45 uM by qPCR analysis";"Ebolavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"";"";"CHEMBL5032526";"34583312";"10.1016/j.ejmech.2021.113862";"2021";"Eur J Med Chem";"226";"113862";"113862";"";"";"";"";"";""
"CHEMBL4330319";"F";"Antiviral activity against Ebolavirus H. sapiens-wt/1995/Kikwit-9510621 infected in HFF assessed as inhibition of viral infection pretreated for 2 hrs followed by viral infection and measured after 48 hrs by EboV GP immunostaining based high content imaging analysis";"Ebolavirus";"2";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"H. sapiens-wt/1995/Kikwit-9510621";"Scientific Literature";"186536";"";"";"";"";"CHEMBL4330057";"30408747";"10.1016/j.ejmech.2018.10.061";"2019";"Eur J Med Chem";"162";"32";"50";"";"";"";"";"";""
"CHEMBL5230478";"F";"Antiviral activity against EBOV infected in human endothelial cells assessed as reduction in viral replication";"Ebolavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"Epithelial cell";"";"CHEMBL5230088";"32563812";"10.1016/j.ejmech.2020.112527";"2020";"Eur J Med Chem";"201";"112527";"112527";"";"";"";"";"";""
"CHEMBL5230479";"F";"Antiviral activity against EBOV infected in human Huh-7 cells assessed as reduction in viral replication";"Ebolavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"Huh-7";"";"CHEMBL5230088";"32563812";"10.1016/j.ejmech.2020.112527";"2020";"Eur J Med Chem";"201";"112527";"112527";"";"";"";"";"";""
"CHEMBL4027959";"F";"Antiviral activity against Ebolavirus infected in human HepG2 cells assessed as reduction in virus entry after 48 hrs by Celltiter-Glo luminescent assay";"Ebolavirus";"5";"5";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"";"";"CHEMBL4024787";"29272110";"10.1021/acs.jmedchem.7b01249";"2018";"J Med Chem";"61";"724";"733";"";"";"";"";"";""
"CHEMBL4195638";"F";"Ratio of IC50 for antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells in presence of 10% FBS and 50% NHS to IC50 for antiviral activity against VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells in absence of 10% FBS and 50% NHS";"Ebolavirus";"2";"2";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"Vero C1008";"";"CHEMBL4190400";"29920098";"10.1021/acs.jmedchem.8b00704";"2018";"J Med Chem";"61";"6293";"6307";"";"";"";"";"";""
"CHEMBL4145348";"F";"Antiviral activity against Ebolavirus infected in human HuH7 cells after 48 hrs by immunofluorescence assay";"Ebolavirus";"5";"13";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"";"";"";"";"CHEMBL4138316";"29953812";"10.1021/acs.jmedchem.8b00613";"2018";"J Med Chem";"61";"6178";"6192";"";"";"";"";"";""
"CHEMBL1268605";"F";"Antiviral activity against Ebola-like viruses infected in C57BL/6 mouse spleen assessed as reduction in viral burden at 10 mg/kg, ip single dose";"Ebolavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"186536";"CHEMBL3559722";"Spleen";"";"";"CHEMBL1255462";"20211898";"10.1128/aac.01315-09";"2010";"Antimicrob Agents Chemother";"54";"2152";"2159";"standard_type:DOSE standard_relation:= standard_value:10.0 standard_units:mg.kg-1 comments:None | standard_type:ROUTE standard_relation:None standard_value:None standard_units:None comments:None";"";"";"";"";""
