"ChEMBL ID";"Assay Type";"Description";"Organism";"Compounds";"Activities";"BAO Format ID";"BAO Format";"Confidence Score";"Confidence Label";"Strain";"Source";"Tax ID";"Tissue ChEMBL ID";"Tissue Name";"Cell Type";"Subcellular Fraction";"Document ChEMBL ID";"PubMed ID";"DOI";"Year";"Journal";"Volume";"First Page";"Last Page";"Assay Parameters";"Assay Classification L1";"Assay Classification L2";"Assay Classification L3";"Variant Sequence Accession";"Variant Sequence Mutation"
"CHEMBL5126690";"F";"Antiviral activity against SARS-CoV-2 infected in African Green monkey Vero E6 cells assessed as reduction in viral plaques in presence of efflux inhibitor CP-100356 by plaque reduction assay";"Severe acute respiratory syndrome coronavirus 2";"7";"7";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"2697049";"";"";"Vero E6";"";"CHEMBL5126498";"34778773";"10.1039/D1MD00247C";"2021";"RSC Med Chem";"12";"1722";"1730";"";"";"";"";"";""
"CHEMBL5039293";"F";"Antiviral activity against SARS-CoV-2 transfected in 293T cells assessed as inhibition of viral S protein mediated membrane fusion to 293T/ACE2 cells at 20 uM incubated for 24 hrs by fluorescence microscopy analysis";"Severe acute respiratory syndrome coronavirus 2";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"2697049";"";"";"HEK-293T";"";"CHEMBL5038580";"33929200";"10.1021/acs.jmedchem.1c00258";"2022";"J Med Chem";"65";"2809";"2819";"";"";"";"";"";""
"CHEMBL5037828";"F";"Antiviral activity against Severe acute respiratory syndrome coronavirus 2 UC-1074 infected in African green monkey Vero cells assessed as reduction in plaque formation measured after 5 days by microscopic analysis";"Severe acute respiratory syndrome coronavirus 2";"12";"12";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"UC-1074";"Scientific Literature";"2697049";"";"";"Vero";"";"CHEMBL5036345";"34571172";"10.1016/j.ejmech.2021.113863";"2021";"Eur J Med Chem";"226";"113863";"113863";"";"";"";"";"";""
"CHEMBL5033669";"F";"Antiviral activity against SARS coronavirus 2 USA/WA1/2020 infected in Calu-3 cells assessed as reduction in virus-induced cytopathic effect preincubated for 1 hr followed by viral infection and measured after 48 hrs";"Severe acute respiratory syndrome coronavirus 2";"8";"8";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"USA/WA1/2020";"Scientific Literature";"2697049";"";"";"Calu-3";"";"CHEMBL5032526";"34583312";"10.1016/j.ejmech.2021.113862";"2021";"Eur J Med Chem";"226";"113862";"113862";"";"";"";"";"";""
"CHEMBL4303083";"F";"IC50 for antiviral activity against SARS-CoV-2 in the Vero E6 cell line at 48 h by immunofluorescence-based assay (detecting the viral NP protein in the nucleus of the Vero E6 cells).";"Chlorocebus sabaeus";"57";"57";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"SARS-CoV-2 Screening Data";"60711";"";"";"Vero C1008";"";"CHEMBL4303773";"32353859";"10.1038/s41586-020-2286-9";"2020";"Nature";"None";"None";"None";"";"";"";"";"";""
"CHEMBL5323531";"F";"Antiviral activity against SARS-CoV-2 variant Omicron BA.3 infected in African green monkey Vero E6 cells assessed as reduction in viral replication at 75 uM measured at 72 hrs post-infection by qRT-PCR analysis";"Severe acute respiratory syndrome coronavirus 2";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Omicron BA.3";"Scientific Literature";"2697049";"";"";"Vero E6";"";"CHEMBL5321262";"37402317";"10.1021/acs.jnatprod.3c00111";"2023";"J Nat Prod";"86";"1698";"1707";"";"";"";"";"";""
"CHEMBL5348324";"F";"Antiviral activity against SARS-CoV-2 spike pseudotyped lentivirus infected in HEK293 cells expressing human ACE2 assessed as inhibition of viral entry into cells at highest concentration preincubated with cell for 1 hrs followed by viral infection for 1 hrs and further replaced with fresh medium and measured 48 hrs post transduction by luminescence based luciferase reporter assay relative to control";"Severe acute respiratory syndrome coronavirus 2";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"2697049";"";"";"HEK293T";"";"CHEMBL5346896";"36724633";"10.1016/j.ejmech.2023.115152";"2023";"Eur J Med Chem";"249";"115152";"115152";"";"";"";"";"";""
"CHEMBL5348327";"F";"Antiviral activity against SARS-CoV-2 infected in African green monkey Vero cells assessed as inhibition of viral replication at 10 uM preincubated with cells for 1 hrs followed by viral infection by FISH-flow quantification analysis";"Severe acute respiratory syndrome coronavirus 2";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"2697049";"";"";"Vero";"";"CHEMBL5346896";"36724633";"10.1016/j.ejmech.2023.115152";"2023";"Eur J Med Chem";"249";"115152";"115152";"";"";"";"";"";""
"CHEMBL5323212";"F";"Antiviral activity against SARS-CoV-2 B.1 lineage isolate infected in human Calu-3 cells assessed as inhibition of viral replication infected with cells for 1 hr followed by compound addition and measured 24 hrs post infection by crystal violet staining based PFU assay";"Severe acute respiratory syndrome coronavirus 2";"17";"17";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"B.1";"Scientific Literature";"2697049";"";"";"Calu-3";"";"CHEMBL5321246";"37257024";"10.1021/acs.jnatprod.3c00249";"2023";"J Nat Prod";"86";"1536";"1549";"";"";"";"";"";""
"CHEMBL5109241";"F";"Antiviral activity against SARS-CoV-2 infected in human Caco-2 cells expressing hACE2 assessed as reduction in virus replication incubated for 48 hrs by Western blot analysis";"Severe acute respiratory syndrome coronavirus 2";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"2697049";"";"";"Caco-2";"";"CHEMBL5107976";"35797899";"10.1016/j.ejmech.2022.114572";"2022";"Eur J Med Chem";"240";"114572";"114572";"";"";"";"";"";""
"CHEMBL5113632";"F";"Antiviral activity against SARS-CoV 2 infected in african green monkey Vero E6 cells by immunofluorescence assay";"Severe acute respiratory syndrome coronavirus 2";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"2697049";"";"";"Vero E6";"";"CHEMBL5113370";"33070079";"10.1016/j.ejmech.2020.112862";"2021";"Eur J Med Chem";"209";"112862";"112862";"";"";"";"";"";""
"CHEMBL5124405";"F";"Antiviral activity against SARS-CoV-2 by enzymatic assay";"Severe acute respiratory syndrome coronavirus 2";"11";"11";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"2697049";"";"";"";"";"CHEMBL5120880";"35604326";"10.1021/acs.jmedchem.2c00123";"2022";"J Med Chem";"65";"7438";"7475";"";"";"";"";"";""
"CHEMBL5250619";"F";"Antiviral activity against SARS-CoV-2 infected in African green monkey Vero cells assessed as reduction in viral replication pretreated with compound for 1 hr and subsequent viral infection for 2 hrs followed by replacement with fresh drug containing medium measured 72 hrs post infection by qRT-PCR analysis";"Severe acute respiratory syndrome coronavirus 2";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"2697049";"";"";"Vero";"";"CHEMBL5247630";"36332548";"10.1016/j.ejmech.2022.114857";"2022";"Eur J Med Chem";"244";"114857";"114857";"";"";"";"";"";""
"CHEMBL5359459";"F";"Antiviral activity against SARS-CoV-2 USA-WA1/2020 infected in african green monkey Vero cells assessed as reduction in viral replication by qRT-PCR analysis";"Severe acute respiratory syndrome coronavirus 2";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"USA-WA1/2020";"Scientific Literature";"2697049";"";"";"Vero";"";"CHEMBL5357029";"38242544";"10.1021/acs.jnatprod.3c00875";"2024";"J Nat Prod";"87";"217";"227";"";"";"";"";"";""
"CHEMBL5225073";"F";"Antiviral activity against pseudovirus SARS-CoV-2 spike protein infected human HEK293T cells overexpressing ACE2 assessed as inhibition of viral infection incubated for 96 hrs by GFP fluorescence based method";"Severe acute respiratory syndrome coronavirus 2";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"2697049";"";"";"HEK293T";"";"CHEMBL5223129";"36136726";"10.1021/acs.jmedchem.2c01134";"2022";"J Med Chem";"65";"12562";"12593";"";"";"";"";"";""
"CHEMBL5364592";"F";"Antiviral activity against SARS-CoV-2 USA-WA1/2020 infected in Vero E6 cells assessed as reduction in viral plaque formation incubated for 3 days by plaque reduction neutralization assay";"Severe acute respiratory syndrome coronavirus 2";"10";"10";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"USA-WA1/2020";"Scientific Literature";"2697049";"";"";"Vero E6";"";"CHEMBL5360647";"37561993";"10.1021/acs.jmedchem.3c00221";"2023";"J Med Chem";"66";"11040";"11055";"";"";"";"";"";""
"CHEMBL5347337";"F";"Antiviral activity against SARS-CoV-2 BetaCoV/Belgium/GHB-03021/2020 infected in african green monkey Vero cells assessed as decline in virus induced cytopathogenicity measured after 4 days by argon laser scanning microscopic analysis";"Severe acute respiratory syndrome coronavirus 2";"27";"27";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"BetaCoV/Belgium/GHB-03021/2020";"Scientific Literature";"2697049";"";"";"Vero";"";"CHEMBL5346868";"36455356";"10.1016/j.ejmech.2022.114942";"2023";"Eur J Med Chem";"246";"114942";"114942";"";"";"";"";"";""
"CHEMBL5247326";"F";"Antiviral activity against SARS CoV-2 infected in African green monkey Vero E6 cells by plaque assay";"Severe acute respiratory syndrome coronavirus 2";"11";"11";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"2697049";"";"";"Vero E6";"";"CHEMBL5244279";"34798775";"10.1021/acs.jmedchem.1c00409";"2021";"J Med Chem";"64";"16922";"16955";"";"";"";"";"";""
"CHEMBL5109235";"F";"Antiviral activity against SARS-CoV-2 infected in African green monkey Vero E6 cells assessed as reduction in viral replication at MOI of 0.5 incubated for 23 hrs by plaque assay";"Severe acute respiratory syndrome coronavirus 2";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"2697049";"";"";"Vero E6";"";"CHEMBL5107976";"35797899";"10.1016/j.ejmech.2022.114572";"2022";"Eur J Med Chem";"240";"114572";"114572";"";"";"";"";"";""
"CHEMBL5536343";"F";"Antiviral activity against SARS-CoV-2 hCoV-19/USA/MD-HP05647/2021 infected in human A549-ACE2 cells measured after 48 to 72 hrs by RT-qPCR analysis";"Severe acute respiratory syndrome coronavirus 2";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"hCoV-19/USA/MD-HP05647/2021";"Scientific Literature";"2697049";"";"";"A549-ACE2";"";"CHEMBL5532725";"38894905";"10.1021/acsmedchemlett.4c00146";"2024";"ACS Med Chem Lett";"15";"950";"957";"";"";"";"";"";""
"CHEMBL5369856";"F";"Antiviral activity against SARS-CoV-2 JPN/TY/WK-521 infected in Vero E6 cells preincubated with cells for 1 day followed by viral infection and measured after 3 days by qRT-PCR analysis";"Severe acute respiratory syndrome coronavirus 2";"14";"14";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"JPN/TY/WK-521";"Scientific Literature";"2697049";"";"";"Vero E6";"";"CHEMBL5365531";"37756225";"10.1021/acs.jmedchem.3c00777";"2023";"J Med Chem";"66";"13516";"13529";"";"";"";"";"";""
"CHEMBL5369866";"F";"Antiviral activity against SARS-CoV-2 JPN/TY/WK-521 infected in Vero E6 cells assessed as fold change preincubated with cells for 1 day followed by viral infection and measured after 3 days by qRT-PCR analysis relative to 7-fluoro-N-((S)-1-(((S)-1-(4-fluorobenzo[d]thiazol-2-yl)-1-oxo-3-((S)-2-oxopyrrolidin-3-yl)propan-2-yl)amino)-3,3-dimethyl-1-oxobutan-2-yl)-4-methoxy-1H-indole-2-carboxamide";"Severe acute respiratory syndrome coronavirus 2";"6";"6";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"JPN/TY/WK-521";"Scientific Literature";"2697049";"";"";"Vero E6";"";"CHEMBL5365531";"37756225";"10.1021/acs.jmedchem.3c00777";"2023";"J Med Chem";"66";"13516";"13529";"";"";"";"";"";""
"CHEMBL4815785";"F";"Antiviral activity against SARS-CoV-2 nCoV-2019 BetaCoV/Wuhan/WIV04/2019 infected in Vero E6 cells assessed as reduction in NP expression at 0.005 to 0.5 ug/ml preincubated with cells for 1 hr followed by viral addition for 1 hr and measured at 24 hrs post infection by indirect immunofluorescence assay";"Severe acute respiratory syndrome coronavirus 2";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"nCoV-2019 BetaCoV/Wuhan/WIV04/2019";"Scientific Literature";"2697049";"";"";"Vero E6";"";"CHEMBL4813961";"33631936";"10.1021/acs.jnatprod.0c01243";"2021";"J Nat Prod";"84";"537";"543";"";"";"";"";"";""
"CHEMBL4836855";"F";"Antiviral activity against SARS-CoV-2 NCCP43326 infected in African green monkey Vero cells assessed as reduction in spike protein production at 1 to 25 ug/ml cells were infected with virus for 1 hr followed by wash-out period and later treated with compound and measured after 72 hrs by ELISA";"Severe acute respiratory syndrome coronavirus 2";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"NCCP43326";"Scientific Literature";"2697049";"";"";"Vero";"";"CHEMBL4834476";"34329818";"10.1016/j.bmc.2021.116329";"2021";"Bioorg Med Chem";"45";"116329";"116329";"";"";"";"";"";""
"CHEMBL5363907";"F";"Antiviral activity against VSV-S pseudotyped SARS-CoV-2 Omicron BA.1 infected in green monkey VeroE6/TMPRSS2 cells assessed as inhibition of viral replication preincubated with virus for 1 hrs followed by cell addition and measured after 16 hrs by luminescence based live-cell imaging analysis";"Severe acute respiratory syndrome coronavirus 2";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Omicron BA.1";"Scientific Literature";"2697049";"";"";"VeroE6/TMPRSS2";"";"CHEMBL5360617";"37471688";"10.1021/acs.jmedchem.3c00576";"2023";"J Med Chem";"66";"10432";"10457";"";"";"";"";"";""
"CHEMBL5384826";"F";"Antiviral activity against SARS-CoV-2 MA10 infected in BALB/c mouse assessed as reduction in log10 viral titer in lungs at 60 mg/kg, po bid starting from 12 hrs post infection and measured at day 4";"Severe acute respiratory syndrome coronavirus 2";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"MA10";"Scientific Literature";"2697049";"";"";"";"";"CHEMBL5380858";"37040439";"10.1021/acs.jmedchem.3c00046";"2023";"J Med Chem";"66";"5802";"5819";"";"";"";"";"";""
"CHEMBL5366365";"F";"Antiviral activity against SARS-CoV-2 infected in HeLa cells expressing ACE2 at 3 uM pre-infected for 1 hr followed by compound addition and measured after 24 hrs by RT-qPCR analysis";"Severe acute respiratory syndrome coronavirus 2";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"2697049";"";"";"HeLa";"";"CHEMBL5365428";"37595260";"10.1021/acs.jmedchem.3c00810";"2023";"J Med Chem";"66";"12237";"12248";"";"";"";"";"";""
"CHEMBL4836851";"F";"Antiviral activity against SARS-CoV-2 NCCP43326 infected in African green monkey Vero cells assessed as inhibition of plaque formation at 0.125 to 0.5 ug/ml treated with compound for 1 hr post-infection followed by drug wash-out and measured at 72 hrs post-infection by staining analysis";"Severe acute respiratory syndrome coronavirus 2";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"NCCP43326";"Scientific Literature";"2697049";"";"";"Vero";"";"CHEMBL4834476";"34329818";"10.1016/j.bmc.2021.116329";"2021";"Bioorg Med Chem";"45";"116329";"116329";"";"";"";"";"";""
"CHEMBL5384836";"F";"Antiviral activity against SARS-CoV-2 MA10 infected in BALB/c mouse assessed as reduction in bronchointerstitial pneumonia at 60 mg/kg, po qd starting from 12 hrs post infection and measured after 2 to 5 days";"Severe acute respiratory syndrome coronavirus 2";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"MA10";"Scientific Literature";"2697049";"";"";"";"";"CHEMBL5380858";"37040439";"10.1021/acs.jmedchem.3c00046";"2023";"J Med Chem";"66";"5802";"5819";"";"";"";"";"";""
"CHEMBL5256307";"F";"Antiviral activity against SARS-CoV-2 BetaCoV/France/IDF0372/2020 infected human A549-ACE2 cells assessed as inhibition of viral replication by qRT-PCR analysis";"Severe acute respiratory syndrome coronavirus 2";"22";"22";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"BetaCoV/France/IDF0372/2020";"Scientific Literature";"2697049";"";"";"";"";"CHEMBL5252642";"36970153";"10.1039/d2md00149g";"2023";"RSC Med Chem";"14";"507";"519";"";"";"";"";"";""
"CHEMBL5517436";"F";"Antiviral activity against SARS-CoV-2 pseudovirus infected in 293T/ACE2 cells assessed as reduction in virus entry preincubated with compound followed by infection in cells and measured after 48 hrs by luciferase based assay";"Severe acute respiratory syndrome coronavirus 2";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"2697049";"";"";"293T/ACE2";"";"CHEMBL5512692";"38864383";"10.1021/acs.jmedchem.4c00597";"2024";"J Med Chem";"67";"10263";"10274";"";"";"";"";"";""
"CHEMBL5250573";"F";"Antiviral activity against SARS-CoV-2 strain BetaCov/Belgium/GHB-03021/2020 infected in African Vero-E6 tagged with GFP assessed as decrease in cytopathic effect in presence of CP100356 at 2 uM measured after 72 hrs";"Severe acute respiratory syndrome coronavirus 2";"11";"11";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"BetaCov/Belgium/GHB-03021/2020";"Scientific Literature";"2697049";"";"";"Vero E6";"";"CHEMBL5247628";"36332546";"10.1016/j.ejmech.2022.114853";"2022";"Eur J Med Chem";"244";"114853";"114853";"";"";"";"";"";""
"CHEMBL5320566";"F";"Antiviral activity against SARS-CoV-2 Delta assessed as reduction of viral growth";"Severe acute respiratory syndrome coronavirus 2";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Delta";"Scientific Literature";"2697049";"";"";"";"";"CHEMBL5316353";"36857133";"10.1021/acs.jmedchem.2c01229";"2023";"J Med Chem";"66";"3664";"3702";"";"";"";"";"";""
"CHEMBL5227008";"F";"Antiviral activity against SARS-CoV-2 infected in Vero E6 cells assessed as reduction in viral replication measured after 48 hrs by qRT-PCR assay";"Severe acute respiratory syndrome coronavirus 2";"5";"5";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"2697049";"";"";"Vero C1008";"";"CHEMBL5226291";"33486200";"10.1016/j.ejmech.2021.113157";"2021";"Eur J Med Chem";"213";"113157";"113157";"";"";"";"";"";""
"CHEMBL5384843";"F";"Antiviral activity against SARS-CoV-2 MA10 infected in BALB/c mouse assessed as reduction in bronchiolar hyperplasia at 30 mg/kg, po bid starting from 24 hrs post infection and measured after 2 to 5 days";"Severe acute respiratory syndrome coronavirus 2";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"MA10";"Scientific Literature";"2697049";"";"";"";"";"CHEMBL5380858";"37040439";"10.1021/acs.jmedchem.3c00046";"2023";"J Med Chem";"66";"5802";"5819";"";"";"";"";"";""
"CHEMBL5330617";"F";"Antiviral activity against SARS-CoV-2 infected in African green monkey Vero E6 cells assessed as inhibition of viral infection preincubated for 1 hr followed by incubation in methylcellulose medium for 25 to 26 hrs by TrueBlue based EliSpot analysis";"Severe acute respiratory syndrome coronavirus 2";"6";"6";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"2697049";"";"";"Vero E6";"";"CHEMBL5329206";"37972434";"10.1016/j.bmc.2023.117531";"2023";"Bioorg Med Chem";"96";"117531";"117531";"";"";"";"";"";""
"CHEMBL5337225";"F";"Antiviral activity against SARS-CoV-2 infected in human HeLa cells expressing ACE2 assessed as inhibition of viral growth";"Severe acute respiratory syndrome coronavirus 2";"19";"21";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"2697049";"";"";"";"";"CHEMBL5335805";"38335279";"10.1021/acs.jmedchem.3c01938";"2024";"J Med Chem";"67";"2369";"2378";"";"";"";"";"";""
"CHEMBL4828182";"F";"Antiviral activity against SARS-CoV-2 infected in African green monkey Vero E6 cells assessed as inhibition of viral entry cells preincubated with compound for 1 hr followed by viral infection for 1 hr and later washed with PBS followed by re-incubated with compound for 24 hrs";"Severe acute respiratory syndrome coronavirus 2";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"2697049";"";"";"Vero E6";"";"CHEMBL4825754";"34509862";"10.1016/j.bmc.2021.116393";"2021";"Bioorg Med Chem";"47";"116393";"116393";"";"";"";"";"";""
"CHEMBL5324265";"F";"Antiviral activity against SARS-CoV-2 Omicron XBB infected in human A549-hACE2-TMPRSS2 cells assessed as fold reduction in viral replication pre-incubated with compound followed by viral infection measured after 72 hrs by ELISA assay relative to SARS-CoV-2 WA1";"Severe acute respiratory syndrome coronavirus 2";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Omicron XBB";"Scientific Literature";"2697049";"";"";"A549-hACE2-TMPRSS2";"";"CHEMBL5321279";"37596939";"10.1021/acs.jmedchem.3c00750";"2023";"J Med Chem";"66";"11701";"11717";"";"";"";"";"";""
"CHEMBL5324290";"F";"Antiviral activity against SARS-CoV-2 infected in African green monkey assessed as reduction in genomic RNA load in BALF at 60 mg/kg, po qd administered for 1 day starting from 8 hrs post infection by RT-qPCR analysis";"Severe acute respiratory syndrome coronavirus 2";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"2697049";"";"";"";"";"CHEMBL5321279";"37596939";"10.1021/acs.jmedchem.3c00750";"2023";"J Med Chem";"66";"11701";"11717";"";"";"";"";"";""
"CHEMBL5323223";"F";"Antiviral activity against SARS-CoV-2 infected in human Calu-3 cells assessed as inhibition of viral replication incubated for 48 hrs by PFU assay";"Severe acute respiratory syndrome coronavirus 2";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"2697049";"";"";"Calu-3";"";"CHEMBL5321246";"37257024";"10.1021/acs.jnatprod.3c00249";"2023";"J Nat Prod";"86";"1536";"1549";"";"";"";"";"";""
"CHEMBL4843167";"F";"Antiviral activity against SARS-COV 2 infected in quadruplicate Vero E6 cells with DYRA supernatant assessed as reduction in viral replication at 20 uM";"Severe acute respiratory syndrome coronavirus 2";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"2697049";"";"";"Vero E6";"";"CHEMBL4842338";"34273661";"10.1016/j.ejmech.2021.113683";"2021";"Eur J Med Chem";"224";"113683";"113683";"";"";"";"";"";""
"CHEMBL5131578";"F";"Antiviral activity against SARSCoV-2";"Severe acute respiratory syndrome coronavirus 2";"7";"7";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"2697049";"";"";"";"";"CHEMBL5131375";"33539089";"10.1021/acs.jmedchem.0c01467";"2022";"J Med Chem";"65";"893";"921";"";"";"";"";"";""
"CHEMBL5149852";"F";"Antiviral activity against SARS-CoV-2 infected in human A549 cells overexpressing ACE2 and TMPRSS2 assessed as reduction in viral growth incubated for 48 hrs by DAPI staining based immunofluorescence assay";"Severe acute respiratory syndrome coronavirus 2";"6";"6";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"2697049";"";"";"";"";"CHEMBL5143750";"36097498";"10.1021/acsmedchemlett.2c00265";"2022";"ACS Med Chem Lett";"13";"1477";"1484";"";"";"";"";"";""
"CHEMBL5329941";"F";"Antiviral activity against SARS-CoV-2 in Vero E6 cells attenuation of viral replication at 0.1 uM pre-infected with virus for 15 mins followed by 48 hr incubation with cells by TCID50 assay relative to control";"Severe acute respiratory syndrome coronavirus 2";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"2697049";"";"";"Vero E6";"";"CHEMBL5329177";"37731704";"10.1039/d3md00222e";"2023";"RSC Med Chem";"14";"1722";"1733";"";"";"";"";"";""
"CHEMBL5553506";"F";"Anti-viral activity against SARS-CoV-2 infected in human A549 cells expressing hACE2 by firefly reporter assay";"Severe acute respiratory syndrome coronavirus 2";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"2697049";"";"";"A549";"";"CHEMBL5550189";"39018526";"10.1021/acs.jmedchem.4c00899";"2024";"J Med Chem";"67";"12945";"12968";"";"";"";"";"";""
"CHEMBL4845535";"F";"Antiviral activity against SARS-CoV-2 C-Tan-nCoV Wuhan strain 01 virus infected in Hamster rat assessed as widening of alveolar septum at 25 mg/kg, inh administered for 3 days starting from 1 hr post infection and measured on day 4 by histopathological analysis";"Severe acute respiratory syndrome coronavirus 2";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"C-Tan-nCoV Wuhan strain 01";"Scientific Literature";"2697049";"";"";"";"";"CHEMBL4842391";"34745429";"10.1021/acsmedchemlett.1c00481";"2021";"ACS Med Chem Lett";"12";"1838";"1844";"";"";"";"";"";""
"CHEMBL5514817";"F";"Antiviral activity against SARS-CoV-2 infected in African green monkey Vero cells assessed as inhibition of viral replication pretreated with compound for 2 hr followed by viral infection and measured after 48 hrs by indirect immunofluorescence assay";"Severe acute respiratory syndrome coronavirus 2";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"2697049";"";"";"Vero";"";"CHEMBL5512643";"38522112";"10.1016/j.ejmech.2024.116338";"2024";"Eur J Med Chem";"269";"116338";"116338";"";"";"";"";"";""
"CHEMBL4825219";"F";"Antiviral activity against SARS-CoV-2 isolate USA-WA1/2020 infected in Vero E6 cells assessed as reduction in virus induced cytopathic effect incubated for 72 hrs by MTT assay";"Severe acute respiratory syndrome coronavirus 2";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"USA-WA1/2020";"Scientific Literature";"2697049";"";"";"Vero E6";"";"CHEMBL4823308";"34408808";"10.1021/acsmedchemlett.1c00326";"2021";"ACS Med Chem Lett";"12";"1325";"1332";"";"";"";"";"";""
"CHEMBL5337239";"F";"Antiviral activity against SARS-CoV-2 variant Delta infected in human HeLa cells expressing ACE2 assessed as inhibition of viral growth";"Severe acute respiratory syndrome coronavirus 2";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Delta";"Scientific Literature";"2697049";"";"";"";"";"CHEMBL5335805";"38335279";"10.1021/acs.jmedchem.3c01938";"2024";"J Med Chem";"67";"2369";"2378";"";"";"";"";"";""
"CHEMBL5336330";"F";"Antiviral activity against SARS-CoV-2 Omicron BA1 variant infected in human A549-ACE2 cells assessed as reduction in viral load measured upto 4 days by viral plaque assay";"Severe acute respiratory syndrome coronavirus 2";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"2697049";"";"";"";"";"CHEMBL5335778";"37229831";"10.1016/j.ejmech.2023.115503";"2023";"Eur J Med Chem";"257";"115503";"115503";"";"";"";"";"";""
