SMILES,isStarter,molFormula,molWeight,numHeavyAtoms
CC(C)CC[C@H]1CC(=C(O)CNC(N)=[NH2+])OC1O,False,C12H24N3O3+,258.1812,18
CC(C)CC[C@H]1CC(=CC(O)NC(N)=[NH2+])OC1O,False,C12H24N3O3+,258.1812,18
CC(C)CC[C@H]1CC(=CCNC(N)=O)OC1=O,False,C12H20N2O3,240.1474,17
CC(C)CC[C@H]1CC(=CC=O)OC1=O,False,C11H16O3,196.1099,14
CC(C)C(C)(C)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CC(C)CC(C)(C)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CC(C)CC(C)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CC(C)CCC(C)CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CC(C)C(C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O)C(C)C,False,C15H28N3O2+,282.2176,20
CC(C)CC(C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O)C(C)C,False,C16H30N3O2+,296.2333,21
CC(C)CC(C(C)C)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CC(C)CC(CC(C)C)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CC(C)CC[C@]1(C)CC(=CCNC(N)=[NH2+])OC1=O,False,C13H24N3O2+,254.1863,18
CC(C)CC[C@]1(C(C)C)CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CC(C)CC[C@]1(CC(C)C)CC(=CCNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CC(C)CC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1C,False,C13H24N3O2+,254.1863,18
CC(C)CC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1C(C)C,False,C15H28N3O2+,282.2176,20
CC(C)CC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1CC(C)C,False,C16H30N3O2+,296.2333,21
CC(C)CC[C@H]1CC(=C(CNC(N)=[NH2+])C(C)C)OC1=O,False,C15H28N3O2+,282.2176,20
CC(C)CC[C@H]1CC(=C(CNC(N)=[NH2+])CC(C)C)OC1=O,False,C16H30N3O2+,296.2333,21
CC(C)CC[C@H]1CC(=CC(NC(N)=[NH2+])C(C)C)OC1=O,False,C15H28N3O2+,282.2176,20
CC(C)CC[C@H]1CC(=CC(CC(C)C)NC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
C=C1C[C@H](CC(CC)CCNC(N)=[NH2+])C(=O)O1,False,C12H22N3O2+,240.1707,17
CCC(C)(C)C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C13H24N3O2+,254.1863,18
CCC(C)C[C@H]1CC(=CCN(C(N)=[NH2+])C(C)=O)OC1=O,False,C14H24N3O3+,282.1812,20
CCC(C)C[C@H]1CC(=CCN(C(N)=[NH2+])C(N)=O)OC1=O,False,C13H23N4O3+,283.1765,20
CCC(C)(O)C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CCC(CO)C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CC(O)C(C)C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CCC(C)C(O)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CC(CCO)C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CCC(C)C[C@H]1CC(=C(O)CNC(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CCC(C)C[C@H]1CC(=CC(O)NC(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CCC(C)C[C@H]1CC2(OC1=O)OC2CNC(N)=[NH2+],False,C12H22N3O3+,256.1656,18
CCC(C)C[C@H]1CC(O)(CCNC(N)=[NH2+])OC1=O,False,C12H24N3O3+,258.1812,18
CCC(C)C[C@@H](CC(O)=CCNC(N)=[NH2+])C(=O)O,False,C12H24N3O3+,258.1812,18
CCC(C)(O)C[C@H]1CC(=CCNC(N)=[NH2+])OC1O,False,C12H24N3O3+,258.1812,18
CCC(CO)C[C@H]1CC(=CCNC(N)=[NH2+])OC1O,False,C12H24N3O3+,258.1812,18
CC(O)C(C)C[C@H]1CC(=CCNC(N)=[NH2+])OC1O,False,C12H24N3O3+,258.1812,18
CCC(C)C(O)[C@H]1CC(=CCNC(N)=[NH2+])OC1O,False,C12H24N3O3+,258.1812,18
CC(CCO)C[C@H]1CC(=CCNC(N)=[NH2+])OC1O,False,C12H24N3O3+,258.1812,18
CCC(C)C[C@H]1CC(=C(O)CNC(N)=[NH2+])OC1O,False,C12H24N3O3+,258.1812,18
CCC(C)C[C@H]1CC(=CC(O)NC(N)=[NH2+])OC1O,False,C12H24N3O3+,258.1812,18
CCC(C)C[C@H]1CC(=CCNC(N)=O)OC1=O,False,C12H20N2O3,240.1474,17
CCC(C)C[C@H]1CC(=CC=O)OC1=O,False,C11H16O3,196.1099,14
CCC(C)(CC)C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCC(C)C(C)(CC)C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CCC(C)CC(CC)C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CCC(C)C(C)C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCC(C)C(C)C(C)C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CCC(C)C(CC)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCC(C)C(C(C)CC)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CCCCC(C)C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCC(C)CCC(C)C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CCC(C)C[C@]1(CC)CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCC(C)C[C@]1(C(C)CC)CC(=CCNC(N)=[NH2+])OC1=O,False,C16H30N3O2+,296.2333,21
CCC(C)C[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1CC,False,C14H26N3O2+,268.202,19
CCC(C)C[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1C(C)CC,False,C16H30N3O2+,296.2333,21
CCC(CNC(N)=[NH2+])=C1C[C@H](CC(C)CC)C(=O)O1,False,C14H26N3O2+,268.202,19
CCC(C)C[C@H]1CC(=C(CNC(N)=[NH2+])C(C)CC)OC1=O,False,C16H30N3O2+,296.2333,21
CCC(C)C[C@H]1CC(=CC(CC)NC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCC(C)C[C@H]1CC(=CC(NC(N)=[NH2+])C(C)CC)OC1=O,False,C16H30N3O2+,296.2333,21
C=C1C[C@H](C(CCC)CCNC(N)=[NH2+])C(=O)O1,False,C12H22N3O2+,240.1707,17
CC[C@@]1(C(C)C)CC(=CCNC(N)=[NH2+])OC1=O,False,C12H22N3O2+,240.1707,17
CCCC(C)(C)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C13H24N3O2+,254.1863,18
CCCC(C)[C@H]1CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C13H24N3O2+,254.1863,18
CCCC(C)[C@H]1CC(=CC(C)NC(N)=[NH2+])OC1=O,False,C13H24N3O2+,254.1863,18
CCCC(C)[C@H]1CC(=CCN(C(N)=[NH2+])C(C)=O)OC1=O,False,C14H24N3O3+,282.1812,20
CCCC(C)[C@H]1CC(=CCN(C(N)=[NH2+])C(N)=O)OC1=O,False,C13H23N4O3+,283.1765,20
CCCC(C)(O)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CCCC(CO)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CCC(O)C(C)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CC(O)CC(C)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CC(CCCO)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CCCC(C)[C@H]1CC(=C(O)CNC(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CCCC(C)[C@H]1CC(=CC(O)NC(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CCCC(C)[C@H]1CC2(OC1=O)OC2CNC(N)=[NH2+],False,C12H22N3O3+,256.1656,18
CCCC(C)[C@H]1CC(O)(CCNC(N)=[NH2+])OC1=O,False,C12H24N3O3+,258.1812,18
CCCC(C)[C@@H](CC(O)=CCNC(N)=[NH2+])C(=O)O,False,C12H24N3O3+,258.1812,18
CCCC(C)(O)[C@H]1CC(=CCNC(N)=[NH2+])OC1O,False,C12H24N3O3+,258.1812,18
CCCC(CO)[C@H]1CC(=CCNC(N)=[NH2+])OC1O,False,C12H24N3O3+,258.1812,18
CCC(O)C(C)[C@H]1CC(=CCNC(N)=[NH2+])OC1O,False,C12H24N3O3+,258.1812,18
CC(O)CC(C)[C@H]1CC(=CCNC(N)=[NH2+])OC1O,False,C12H24N3O3+,258.1812,18
CC(CCCO)[C@H]1CC(=CCNC(N)=[NH2+])OC1O,False,C12H24N3O3+,258.1812,18
CCCC(C)[C@H]1CC(=C(O)CNC(N)=[NH2+])OC1O,False,C12H24N3O3+,258.1812,18
CCCC(C)[C@H]1CC(=CC(O)NC(N)=[NH2+])OC1O,False,C12H24N3O3+,258.1812,18
CCCC(C)[C@H]1CC(=CCNC(N)=O)OC1=O,False,C12H20N2O3,240.1474,17
CCCC(C)[C@H]1CC(=CC=O)OC1=O,False,C11H16O3,196.1099,14
CCCC(C)(CCC)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCCC(C)(CC)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCC(CC)C(C)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCC(CC)C(C)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCC(C)[C@]1(C)CC(=CCNC(N)=[NH2+])OC1=O,False,C13H24N3O2+,254.1863,18
CCCC(C)[C@]1(CCC)CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCCC(C)[C@]1(CC)CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCC(C)CC(C)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCC(C)CC(C)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCC(C)[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1C,False,C13H24N3O2+,254.1863,18
CCCC(C)[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1CCC,False,C15H28N3O2+,282.2176,20
CCCC(C)[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1CC,False,C14H26N3O2+,268.202,19
CCCCCCC(C)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCCCCC(C)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCC(CNC(N)=[NH2+])=C1C[C@H](C(C)CCC)C(=O)O1,False,C15H28N3O2+,282.2176,20
CCCC(C)[C@H]1CC(=C(CC)CNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCC(C=C1C[C@H](C(C)CCC)C(=O)O1)NC(N)=[NH2+],False,C15H28N3O2+,282.2176,20
CCCC(C)[C@H]1CC(=CC(CC)NC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCC[C@H]1CC(=CCCNC(N)=[NH2+])OC1=O,False,C12H22N3O2+,240.1707,17
CC=C1C[C@H](CCCCCNC(N)=[NH2+])C(=O)O1,False,C12H22N3O2+,240.1707,17
CCCC[C@H]1CC(C(C)CNC(N)=[NH2+])OC1=O,False,C12H24N3O2+,242.1863,17
CCCC[C@H]1CC(=C(C)C(C)NC(N)=[NH2+])OC1=O,False,C13H24N3O2+,254.1863,18
CCCC[C@H]1CC(=C(C)CN(C(N)=[NH2+])C(C)=O)OC1=O,False,C14H24N3O3+,282.1812,20
CCCC[C@H]1CC(=C(C)CN(C(N)=[NH2+])C(N)=O)OC1=O,False,C13H23N4O3+,283.1765,20
CCCC[C@H]1CC(=C(CO)CNC(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CCCC[C@H]1CC(=C(C)C(O)NC(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CCCC(O)[C@H]1CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CCC(O)C[C@H]1CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CC(CNC(N)=[NH2+])=C1C[C@H](CCC(C)O)C(=O)O1,False,C12H22N3O3+,256.1656,18
CC(CNC(N)=[NH2+])=C1C[C@H](CCCCO)C(=O)O1,False,C12H22N3O3+,256.1656,18
CCCC[C@H]1CC2(OC1=O)OC2(C)CNC(N)=[NH2+],False,C12H22N3O3+,256.1656,18
CCCC[C@H]1CC(O)(C(C)CNC(N)=[NH2+])OC1=O,False,C12H24N3O3+,258.1812,18
CCCC[C@@H](CC(O)=C(C)CNC(N)=[NH2+])C(=O)O,False,C12H24N3O3+,258.1812,18
CCCC[C@H]1CC(=C(CO)CNC(N)=[NH2+])OC1O,False,C12H24N3O3+,258.1812,18
CCCC[C@H]1CC(=C(C)C(O)NC(N)=[NH2+])OC1O,False,C12H24N3O3+,258.1812,18
CCCC(O)[C@H]1CC(=C(C)CNC(N)=[NH2+])OC1O,False,C12H24N3O3+,258.1812,18
CCC(O)C[C@H]1CC(=C(C)CNC(N)=[NH2+])OC1O,False,C12H24N3O3+,258.1812,18
CC(CNC(N)=[NH2+])=C1C[C@H](CCC(C)O)C(O)O1,False,C12H24N3O3+,258.1812,18
CC(CNC(N)=[NH2+])=C1C[C@H](CCCCO)C(O)O1,False,C12H24N3O3+,258.1812,18
CCCC[C@H]1CC(=C(C)CNC(N)=O)OC1=O,False,C12H20N2O3,240.1474,17
CCCC[C@H]1CC(=C(C)C=O)OC1=O,False,C11H16O3,196.1099,14
CCCC[C@H]1CC(=C(C)CN(C(N)=[NH2+])C(N)=[NH2+])OC1=O,False,C13H25N5O2+2,283.1997,20
CCCC[C@H]1CC(=C(C)CN)OC1=O,False,C11H19NO2,197.1416,14
CCCCC(CNC(N)=[NH2+])=C1C[C@H](CCCC)C(=O)O1,False,C15H28N3O2+,282.2176,20
CCCC[C@H]1CC(=C(C)C(CCC)NC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCCC[C@H]1CC(=C(C)C(CC)NC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCC[C@@H]1C(=O)OC(=C(C)CNC(N)=[NH2+])C1C,False,C13H24N3O2+,254.1863,18
CCCC[C@@H]1C(=O)OC(=C(C)CNC(N)=[NH2+])C1CCC,False,C15H28N3O2+,282.2176,20
CCCC[C@@H]1C(=O)OC(=C(C)CNC(N)=[NH2+])C1CC,False,C14H26N3O2+,268.202,19
CCCC[C@]1(C)CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C13H24N3O2+,254.1863,18
CCCC[C@]1(CCC)CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCCC[C@]1(CC)CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCC(CCC)[C@H]1CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCCC(CC)[C@H]1CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCC(CC)C[C@H]1CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCC(CC)C[C@H]1CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCC(C)CC[C@H]1CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCC(C)CC[C@H]1CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCCCCC[C@H]1CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCCCCC[C@H]1CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCC[C@H]1CC(CC(C)NC(N)=[NH2+])OC1=O,False,C12H24N3O2+,242.1863,17
CCCC[C@H]1CC(=CC(C)(C)NC(N)=[NH2+])OC1=O,False,C13H24N3O2+,254.1863,18
CCCC[C@H]1CC(=CC(C)N(C(N)=[NH2+])C(C)=O)OC1=O,False,C14H24N3O3+,282.1812,20
CCCC[C@H]1CC(=CC(C)N(C(N)=[NH2+])C(N)=O)OC1=O,False,C13H23N4O3+,283.1765,20
CCCC[C@H]1CC(=CC(C)(O)NC(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CCCC[C@H]1CC(=CC(CO)NC(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CCCC[C@H]1CC(=C(O)C(C)NC(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CCCC(O)[C@H]1CC(=CC(C)NC(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CCC(O)C[C@H]1CC(=CC(C)NC(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CC(O)CC[C@H]1CC(=CC(C)NC(N)=[NH2+])OC1=O,False,C12H22N3O3+,256.1656,18
CC(C=C1C[C@H](CCCCO)C(=O)O1)NC(N)=[NH2+],False,C12H22N3O3+,256.1656,18
CCCC[C@H]1CC2(OC1=O)OC2C(C)NC(N)=[NH2+],False,C12H22N3O3+,256.1656,18
CCCC[C@H]1CC(O)(CC(C)NC(N)=[NH2+])OC1=O,False,C12H24N3O3+,258.1812,18
CCCC[C@@H](CC(O)=CC(C)NC(N)=[NH2+])C(=O)O,False,C12H24N3O3+,258.1812,18
CCCC[C@H]1CC(=CC(C)(O)NC(N)=[NH2+])OC1O,False,C12H24N3O3+,258.1812,18
CCCC[C@H]1CC(=CC(CO)NC(N)=[NH2+])OC1O,False,C12H24N3O3+,258.1812,18
CCCC[C@H]1CC(=C(O)C(C)NC(N)=[NH2+])OC1O,False,C12H24N3O3+,258.1812,18
CCCC(O)[C@H]1CC(=CC(C)NC(N)=[NH2+])OC1O,False,C12H24N3O3+,258.1812,18
CCC(O)C[C@H]1CC(=CC(C)NC(N)=[NH2+])OC1O,False,C12H24N3O3+,258.1812,18
CC(O)CC[C@H]1CC(=CC(C)NC(N)=[NH2+])OC1O,False,C12H24N3O3+,258.1812,18
CC(C=C1C[C@H](CCCCO)C(O)O1)NC(N)=[NH2+],False,C12H24N3O3+,258.1812,18
CCCC[C@H]1CC(=CC(C)NC(N)=O)OC1=O,False,C12H20N2O3,240.1474,17
CCCC[C@H]1CC(=CC(C)=O)OC1=O,False,C11H16O3,196.1099,14
CCCC[C@H]1CC(=CC(C)(CCC)NC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCCC[C@H]1CC(=CC(C)(CC)NC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCCC(C=C1C[C@H](CCCC)C(=O)O1)NC(N)=[NH2+],False,C15H28N3O2+,282.2176,20
CCCC[C@H]1CC(=C(CCC)C(C)NC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCCC[C@H]1CC(=C(CC)C(C)NC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCC[C@@H]1C(=O)OC(=CC(C)NC(N)=[NH2+])C1C,False,C13H24N3O2+,254.1863,18
CCCC[C@@H]1C(=O)OC(=CC(C)NC(N)=[NH2+])C1CCC,False,C15H28N3O2+,282.2176,20
CCCC[C@@H]1C(=O)OC(=CC(C)NC(N)=[NH2+])C1CC,False,C14H26N3O2+,268.202,19
CCCC[C@]1(C)CC(=CC(C)NC(N)=[NH2+])OC1=O,False,C13H24N3O2+,254.1863,18
CCCC[C@]1(CCC)CC(=CC(C)NC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCCC[C@]1(CC)CC(=CC(C)NC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCC(CCC)[C@H]1CC(=CC(C)NC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCCC(CC)[C@H]1CC(=CC(C)NC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCC(CC)C[C@H]1CC(=CC(C)NC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCC(CC)C[C@H]1CC(=CC(C)NC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCC(C)CC[C@H]1CC(=CC(C)NC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCC(C)CC[C@H]1CC(=CC(C)NC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCCCCC[C@H]1CC(=CC(C)NC(N)=[NH2+])OC1=O,False,C15H28N3O2+,282.2176,20
CCCCCC[C@H]1CC(=CC(C)NC(N)=[NH2+])OC1=O,False,C14H26N3O2+,268.202,19
CCCC[C@H]1CC(=CCC(=O)N(C)C(N)=[NH2+])OC1=O,False,C13H22N3O3+,268.1656,19
CCCCCC(=O)N(CC=C1CCC(=O)O1)C(N)=[NH2+],False,C13H22N3O3+,268.1656,19
CCCCC(=O)N(CC=C1C[C@H](C)C(=O)O1)C(N)=[NH2+],False,C13H22N3O3+,268.1656,19
CCCC(=O)N(CC=C1C[C@H](CC)C(=O)O1)C(N)=[NH2+],False,C13H22N3O3+,268.1656,19
CCC[C@H]1CC(=CCN(C(N)=[NH2+])C(=O)CC)OC1=O,False,C13H22N3O3+,268.1656,19
CCCC[C@H]1CC(=CC(C)N(C=O)C(N)=[NH2+])OC1=O,False,C13H22N3O3+,268.1656,19
CCCC[C@H]1CC(=C(C)CN(C=O)C(N)=[NH2+])OC1=O,False,C13H22N3O3+,268.1656,19
CCCC[C@@H]1C(=O)OC(=CCN(C=O)C(N)=[NH2+])C1C,False,C13H22N3O3+,268.1656,19
C=C1OC(=O)[C@@H](CCCC)C1CN(C(N)=[NH2+])C(C)=O,False,C13H22N3O3+,268.1656,19
CCCC[C@]1(C)CC(=CCN(C=O)C(N)=[NH2+])OC1=O,False,C13H22N3O3+,268.1656,19
C=C1C[C@](CCCC)(CN(C(N)=[NH2+])C(C)=O)C(=O)O1,False,C13H22N3O3+,268.1656,19
CCCC(C)[C@H]1CC(=CCN(C=O)C(N)=[NH2+])OC1=O,False,C13H22N3O3+,268.1656,19
CCC(C)C[C@H]1CC(=CCN(C=O)C(N)=[NH2+])OC1=O,False,C13H22N3O3+,268.1656,19
CC(C)CC[C@H]1CC(=CCN(C=O)C(N)=[NH2+])OC1=O,False,C13H22N3O3+,268.1656,19
CCCCC[C@H]1CC(=CCN(C=O)C(N)=[NH2+])OC1=O,False,C13H22N3O3+,268.1656,19
CCCC[C@H]1CC(=CCN2C(=[NH2+])N=C2C)OC1=O,False,C13H20N3O2+,250.155,18
CCCC[C@H]1CC2=CCN(C(C)=O)C(=[NH2+])N=C1O2,False,C13H20N3O2+,250.155,18
CCCC[C@H]1CC(=CCN2C(C)=[N+]=C2N)OC1=O,False,C13H20N3O2+,250.155,18
CCCC[C@H]1CC2=CCN(C(C)=O)C(N)=[N+]=C1O2,False,C13H20N3O2+,250.155,18
CCCC[C@H]1CC(=CCN(C(N)=[NH2+])C(C)O)OC1=O,False,C13H24N3O3+,270.1812,19
CCCC[C@H]1CC(=CCN(C(N)=[NH2+])C(=O)CC)OC1=O,False,C14H24N3O3+,282.1812,20
CCCC[C@H]1CC(=CC[N+](C)(C(N)=[NH2+])C(C)=O)OC1=O,False,C14H25N3O3+2,283.1885,20
CC(=O)O,False,C2H4O2,60.0211,4
CCCC[C@H]1CC(=CCN(C(N)=[NH2+])C(C)(O)C#N)OC1=O,False,C14H23N4O3+,295.1765,21
CCCC[C@H]1CC(=CCN(C(N)=[NH2+])C(C)N)OC1=O,False,C13H25N4O2+,269.1972,19
CC(=O)NC(N)=[NH2+],False,C3H8N3O+,102.0662,7
CCCC[C@H]1CC(=CCN(C=O)C(N)=[NH2+])OC1=O,False,C12H20N3O3+,254.1499,18
CC(=O)N(CC=C1C[C@H](C)C(=O)O1)C(N)=[NH2+],False,C10H16N3O3+,226.1186,16
CCCCC(=O)N(CC=C1C[C@H](CCCC)C(=O)O1)C(N)=[NH2+],False,C16H28N3O3+,310.2125,22
CC[C@H]1CC(=CCN(C(N)=[NH2+])C(C)=O)OC1=O,False,C11H18N3O3+,240.1343,17
CCCC[C@H]1CC(=CCN(C(N)=[NH2+])C(=O)CCC)OC1=O,False,C15H26N3O3+,296.1969,21
CCC[C@H]1CC(=CCN(C(N)=[NH2+])C(C)=O)OC1=O,False,C12H20N3O3+,254.1499,18
CCCC[C@H]1CC(=CC(CCC)N(C(N)=[NH2+])C(C)=O)OC1=O,False,C16H28N3O3+,310.2125,22
CCCC[C@H]1CC(=CC(CC)N(C(N)=[NH2+])C(C)=O)OC1=O,False,C15H26N3O3+,296.1969,21
CCCC[C@H]1CC(=C(CCC)CN(C(N)=[NH2+])C(C)=O)OC1=O,False,C16H28N3O3+,310.2125,22
CCCC[C@H]1CC(=C(CC)CN(C(N)=[NH2+])C(C)=O)OC1=O,False,C15H26N3O3+,296.1969,21
CCCC[C@@H]1C(=O)OC(=CCN(C(N)=[NH2+])C(C)=O)C1C,False,C14H24N3O3+,282.1812,20
CCCC[C@@H]1C(=O)OC(=CCN(C(N)=[NH2+])C(C)=O)C1CCC,False,C16H28N3O3+,310.2125,22
CCCC[C@@H]1C(=O)OC(=CCN(C(N)=[NH2+])C(C)=O)C1CC,False,C15H26N3O3+,296.1969,21
CCCC[C@]1(C)CC(=CCN(C(N)=[NH2+])C(C)=O)OC1=O,False,C14H24N3O3+,282.1812,20
CCCC[C@]1(CCC)CC(=CCN(C(N)=[NH2+])C(C)=O)OC1=O,False,C16H28N3O3+,310.2125,22
CCCC[C@]1(CC)CC(=CCN(C(N)=[NH2+])C(C)=O)OC1=O,False,C15H26N3O3+,296.1969,21
CCCC(CCC)[C@H]1CC(=CCN(C(N)=[NH2+])C(C)=O)OC1=O,False,C16H28N3O3+,310.2125,22
CCCC(CC)[C@H]1CC(=CCN(C(N)=[NH2+])C(C)=O)OC1=O,False,C15H26N3O3+,296.1969,21
CCCC(CC)C[C@H]1CC(=CCN(C(N)=[NH2+])C(C)=O)OC1=O,False,C16H28N3O3+,310.2125,22
