"ChEMBL ID";"Assay Type";"Description";"Organism";"Compounds";"Activities";"BAO Format ID";"BAO Format";"Confidence Score";"Confidence Label";"Strain";"Source";"Tax ID";"Tissue ChEMBL ID";"Tissue Name";"Cell Type";"Subcellular Fraction";"Document ChEMBL ID";"PubMed ID";"DOI";"Year";"Journal";"Volume";"First Page";"Last Page";"Assay Parameters";"Assay Classification L1";"Assay Classification L2";"Assay Classification L3";"Variant Sequence Accession";"Variant Sequence Mutation"
"CHEMBL1000908";"F";"Antibacterial activity against Bacillus subtilis by agar diffusion assay";"Bacillus subtilis";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1141796";"16124786";"10.1021/np0501536";"2005";"J Nat Prod";"68";"1303";"1305";"";"";"";"";"";""
"CHEMBL1694869";"F";"Antimicrobial activity against Bacillus subtilis clinical isolate by broth microdilution method";"Bacillus subtilis";"5";"5";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1687745";"19635954";"10.1128/aac.01709-08";"2009";"Antimicrob Agents Chemother";"53";"4283";"4291";"";"";"";"";"";""
"CHEMBL3058811";"F";"Antibacterial activity against Bacillus subtilis after 24 hr by two-fold serial dilution method";"Bacillus subtilis";"13";"13";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL3044992";"None";"10.1007/s00044-011-9655-8";"2012";"Med Chem Res";"21";"1403";"1410";"";"";"";"";"";""
"CHEMBL2149164";"F";"Antibacterial activity against Bacillus subtilis at 50 ug after 24 hrs by agar well diffusion method";"Bacillus subtilis";"37";"37";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL2146447";"21906854";"10.1016/j.ejmech.2011.08.032";"2011";"Eur J Med Chem";"46";"5317";"5326";"";"";"";"";"";""
"CHEMBL1662315";"F";"Induction of sigM gene expression in Bacillus subtilis W168 by microarray analysis";"Bacillus subtilis";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"W168";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1649137";"19164152";"10.1128/aac.01329-08";"2009";"Antimicrob Agents Chemother";"53";"1598";"1609";"";"";"";"";"";""
"CHEMBL867577";"F";"Inhibitory activity against Bacillus subtilis 168";"Bacillus subtilis";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"168";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1141214";"16335920";"10.1021/jm050523n";"2005";"J Med Chem";"48";"7960";"7969";"";"";"";"";"";""
"CHEMBL927193";"F";"Antimicrobial activity against Bacillus subtilis at 300 ug/disc";"Bacillus subtilis";"16";"16";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1140759";"17905587";"10.1016/j.bmc.2007.09.025";"2008";"Bioorg Med Chem";"16";"446";"456";"";"";"";"";"";""
"CHEMBL1810294";"F";"Antibacterial activity against Bacillus subtilis ATCC6633 after 24 hrs by MTT assay";"Bacillus subtilis";"21";"21";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC6633";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1806404";"21741250";"10.1016/j.bmc.2011.06.021";"2011";"Bioorg Med Chem";"19";"4513";"4519";"";"";"";"";"";""
"CHEMBL1815607";"F";"Antimicrobial activity against Bacillus subtilis ATCC 6633 by broth dilution method";"Bacillus subtilis";"16";"16";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 6633";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1811859";"21524830";"10.1016/j.ejmech.2011.04.011";"2011";"Eur J Med Chem";"46";"2880";"2894";"";"";"";"";"";""
"CHEMBL3110942";"F";"Antibacterial activity against Bacillus subtilis SCSIO BS01 assessed as growth inhibition by broth microdilution method";"Bacillus subtilis";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"SCSIO BS01";"Scientific Literature";"1423";"";"";"";"";"CHEMBL3108744";"24547685";"10.1021/np400665a";"2014";"J Nat Prod";"77";"388";"391";"";"";"";"";"";""
"CHEMBL652683";"F";"Evaluated for its in vitro antimicrobial activity against Bacillus subtilis (6633)";"Bacillus subtilis";"7";"7";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1134705";"11714611";"10.1016/s0960-894x(01)00632-1";"2001";"Bioorg Med Chem Lett";"11";"3065";"3068";"";"";"";"";"";""
"CHEMBL3095553";"F";"Antimicrobial activity against Bacillus subtilis MTCC 121 after 24 hrs by well diffusion method";"Bacillus subtilis";"12";"12";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"MTCC 121";"Scientific Literature";"1423";"";"";"";"";"CHEMBL3091424";"24206766";"10.1016/j.bmcl.2013.10.010";"2013";"Bioorg Med Chem Lett";"23";"6842";"6846";"";"";"";"";"";""
"CHEMBL3299769";"F";"Antimicrobial activity against Bacillus subtilis ATCC 6633 assessed as zone of inhibition at 15 mgby disk diffusion test";"Bacillus subtilis";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 6633";"Scientific Literature";"1423";"";"";"";"";"CHEMBL3297654";"24941130";"10.1016/j.ejmech.2014.05.084";"2014";"Eur J Med Chem";"82";"565";"573";"";"";"";"";"";""
"CHEMBL1067284";"F";"Antimicrobial activity against Bacillus subtilis MTCC 1789 at 30 ug/ml after 24 hrs by agar diffusion method";"Bacillus subtilis";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"MTCC 1789";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1153097";"19896853";"10.1016/j.bmc.2009.10.035";"2009";"Bioorg Med Chem";"17";"8168";"8173";"";"";"";"";"";""
"CHEMBL3295729";"F";"Antibacterial activity against Bacillus subtilis MTCC 2763 assessed as growth inhibition after 18 hrs by CLSI microdilution broth assay";"Bacillus subtilis";"31";"31";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"MTCC 2763";"Scientific Literature";"1423";"";"";"";"";"CHEMBL3286351";"24953028";"10.1016/j.ejmech.2014.06.023";"2014";"Eur J Med Chem";"83";"102";"115";"";"";"";"";"";""
"CHEMBL2396149";"F";"Potentiation of norfloxacin-induced antibacterial activity against Bacillus subtilis ATCC 21216 at 2 times MIC after 24 hrs by two-fold serial dilution method";"Bacillus subtilis";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 21216";"Scientific Literature";"1423";"";"";"";"";"CHEMBL2390927";"23644216";"10.1016/j.ejmech.2013.03.049";"2013";"Eur J Med Chem";"64";"329";"344";"";"";"";"";"";""
"CHEMBL891842";"F";"Antibacterial activity against Bacillus subtilis isolate assessed after 24 hrs by serial dilution method";"Bacillus subtilis";"32";"32";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1146365";"17223562";"10.1016/j.bmc.2006.12.035";"2007";"Bioorg Med Chem";"15";"2032";"2044";"";"";"";"";"";""
"CHEMBL1002700";"F";"Antibacterial activity against Bacillus subtilis ATCC 6633 after 16 hrs";"Bacillus subtilis";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1150953";"9748394";"10.1021/np980157t";"1998";"J Nat Prod";"61";"1171";"1173";"";"";"";"";"";""
"CHEMBL1640254";"F";"Antimicrobial activity against Bacillus subtilis RCMB 101001 by twofold serial dilution method";"Bacillus subtilis";"2";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"RCMB 101001";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1629465";"20875694";"10.1016/j.ejmech.2010.08.046";"2010";"Eur J Med Chem";"45";"5265";"5277";"";"";"";"";"";""
"CHEMBL3088907";"F";"Antibacterial activity against Bacillus subtilis 168 trpC2 assessed as growth inhibition by broth microdilution method";"Bacillus subtilis";"12";"12";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"subsp. subtilis str. 168";"Scientific Literature";"1423";"";"";"";"";"CHEMBL3085737";"24175613";"10.1021/np400589h";"2013";"J Nat Prod";"76";"2094";"2099";"";"";"";"";"";""
"CHEMBL984357";"F";"Antibacterial activity against Bacillus subtilis by disk diffusion test";"Bacillus subtilis";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1149898";"18355033";"10.1021/np800020p";"2008";"J Nat Prod";"71";"820";"823";"";"";"";"";"";""
"CHEMBL1811004";"F";"Antibacterial activity against 1 x 10'4 cfu/mL Bacillus subtilis ATCC 33712 after 24 hrs by NCCLS M7-A6 microtiter broth dilution method";"Bacillus subtilis";"17";"17";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 33712";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1806457";"21570749";"10.1016/j.ejmech.2011.04.053";"2011";"Eur J Med Chem";"46";"3526";"3530";"";"";"";"";"";""
"CHEMBL3252714";"F";"Antibacterial activity against Bacillus subtilis at 1 mg/ml";"Bacillus subtilis";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL3244180";"209191";"10.1021/jm00205a025";"1978";"J Med Chem";"21";"706";"709";"";"";"";"";"";""
"CHEMBL3101507";"F";"Antibacterial activity against Bacillus subtilis ATCC 21216 after 24 hrs by twofold serial dilution method";"Bacillus subtilis";"18";"18";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 21216";"Scientific Literature";"1423";"";"";"";"";"CHEMBL3098086";"24291568";"10.1016/j.ejmech.2012.09.047";"2014";"Eur J Med Chem";"71";"148";"159";"";"";"";"";"";""
"CHEMBL3101906";"F";"Antimicrobial activity against Bacillus subtilis after 20 hrs by broth microdilution method";"Bacillus subtilis";"5";"10";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL3098072";"24315189";"10.1016/j.bmc.2013.11.011";"2014";"Bioorg Med Chem";"22";"406";"418";"";"";"";"";"";""
"CHEMBL939953";"F";"Antimicrobial activity against Bacillus subtilis";"Bacillus subtilis";"18";"18";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1144832";"17967539";"10.1016/j.bmcl.2007.10.048";"2008";"Bioorg Med Chem Lett";"18";"3126";"3130";"";"";"";"";"";""
"CHEMBL651200";"F";"In vitro antibacterial activity measured as minimum inhibitory concentration was evaluated on Bacillus subtilis ATCC 6633(Bs).";"Bacillus subtilis";"51";"53";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1128288";"7707323";"10.1021/jm00007a017";"1995";"J Med Chem";"38";"1203";"1215";"";"";"";"";"";""
"CHEMBL972816";"F";"Antibacterial activity against Bacillus subtilis ATCC 6051 at 100 ug/disk by agar disk diffusion assay";"Bacillus subtilis";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1158106";"17125229";"10.1021/np060327z";"2006";"J Nat Prod";"69";"1601";"1605";"";"";"";"";"";""
"CHEMBL1786723";"F";"Bactericidal activity against Bacillus subtilis NCTC 1040 by broth microtiter MIC test";"Bacillus subtilis";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"NCTC 1040";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1782009";"21440963";"10.1016/j.ejmech.2011.03.009";"2011";"Eur J Med Chem";"46";"2280";"2289";"";"";"";"";"";""
"CHEMBL969078";"F";"Antimicrobial activity against Bacillus subtilis ATCC 6051 at 200 ug/disk";"Bacillus subtilis";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1141822";"10217713";"10.1021/np980496m";"1999";"J Nat Prod";"62";"580";"583";"";"";"";"";"";""
"CHEMBL992164";"F";"Antimicrobial activity against Bacillus subtilis assessed per disk";"Bacillus subtilis";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1146569";"12932127";"10.1021/np030104y";"2003";"J Nat Prod";"66";"1074";"1077";"";"";"";"";"";""
"CHEMBL650981";"F";"Minimum inhibitory concentration required for antibacterial activity against Bacillus subtilis";"Bacillus subtilis";"8";"8";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1147480";"15177476";"10.1016/j.bmcl.2004.04.025";"2004";"Bioorg Med Chem Lett";"14";"3571";"3574";"";"";"";"";"";""
"CHEMBL1249126";"F";"Antibacterial activity against Bacillus subtilis after 24 hrs by MTT assay";"Bacillus subtilis";"21";"21";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1240424";"20557983";"10.1016/j.ejmech.2010.05.033";"2010";"Eur J Med Chem";"45";"4358";"4364";"";"";"";"";"";""
"CHEMBL647694";"F";"Compound was tested in vitro for antibacterial activity against Bacillus subtilis.";"Bacillus subtilis";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1130611";"9873624";"10.1016/s0960-894x(98)00502-2";"1998";"Bioorg Med Chem Lett";"8";"2793";"2796";"";"";"";"";"";""
"CHEMBL1019080";"F";"Antibacterial activity against Bacillus subtilis ATCC 6633 after 48 hrs by silica gel plate-based INT-formazan method";"Bacillus subtilis";"8";"8";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 6633";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1150701";"3110376";"10.1021/np50049a003";"1987";"J Nat Prod";"50";"19";"22";"";"";"";"";"";""
"CHEMBL3395477";"F";"Antibacterial activity against Bacillus subtilis NCIM-2063 incubated for 24 hrs by two fold serial dilution method";"Bacillus subtilis";"11";"11";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"NCIM-2063";"Scientific Literature";"1423";"";"";"";"";"CHEMBL3393020";"25592714";"10.1016/j.bmcl.2014.12.063";"2015";"Bioorg Med Chem Lett";"25";"874";"880";"";"";"";"";"";""
"CHEMBL3399715";"F";"Antimicrobial activity against Bacillus subtilis ATCC 9372 assessed as growth inhibition serial 2-fold dilution microtitre plate method";"Bacillus subtilis";"5";"5";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 9372";"Scientific Literature";"1423";"";"";"";"";"CHEMBL3397043";"25497131";"10.1016/j.ejmech.2014.12.007";"2015";"Eur J Med Chem";"90";"577";"582";"";"";"";"";"";""
"CHEMBL650410";"F";"Compound was tested for antibacterial activity against Bacillus subtilis ATCC E6051";"Bacillus subtilis";"7";"7";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1123433";"3018245";"10.1021/jm00159a024";"1986";"J Med Chem";"29";"1709";"1714";"";"";"";"";"";""
"CHEMBL1913456";"F";"Antimicrobial activity against Bacillus subtilis MTCC 441 by broth dilution method";"Bacillus subtilis";"12";"12";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"MTCC 441";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1909538";"21924612";"10.1016/j.bmcl.2011.08.075";"2011";"Bioorg Med Chem Lett";"21";"6510";"6514";"";"";"";"";"";""
"CHEMBL3867494";"F";"Antibacterial activity against Bacillus subtilis relative to daptomycin";"Bacillus subtilis";"5";"5";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL3867421";"27288182";"10.1016/j.bmc.2016.05.052";"2016";"Bioorg Med Chem";"24";"6253";"6268";"";"";"";"";"";""
"CHEMBL2215748";"F";"Antibacterial activity against Bacillus subtilis after 18 hrs by macrodilution method";"Bacillus subtilis";"17";"17";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL2203107";"23102890";"10.1016/j.bmcl.2012.09.083";"2012";"Bioorg Med Chem Lett";"22";"7730";"7734";"";"";"";"";"";""
"CHEMBL1004394";"F";"Antibacterial activity against Bacillus subtilis UPCC 1295 at 30 ug by agar well method";"Bacillus subtilis";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1158812";"16180821";"10.1021/np0580053";"2005";"J Nat Prod";"68";"1394";"1396";"";"";"";"";"";""
"CHEMBL1031789";"F";"Antibacterial activity against Bacillus subtilis ATCC 6633 at 750 ug/mL in synthetic medium by disc-plate assay in presence of 250 ug/mL glutamic acid";"Bacillus subtilis";"1";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1151360";"6790676";"10.1021/np50015a002";"1981";"J Nat Prod";"44";"252";"256";"";"";"";"";"";""
"CHEMBL2432881";"F";"Antibacterial activity against Bacillus subtilis at 100 ug/ml after 24 hrs by agar well diffusion method";"Bacillus subtilis";"13";"13";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL2429768";"None";"10.1007/s00044-013-0728-8";"2013";"Med Chem Res";"None";"1";"12";"";"";"";"";"";""
"CHEMBL1959820";"F";"Antibacterial activity against Bacillus subtilis ATCC 6633 assessed as inhibition zone at 10 ug/mL by Kirby Bauer paper diffusion method";"Bacillus subtilis";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 6633";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1955836";"22364815";"10.1016/j.bmcl.2012.01.112";"2012";"Bioorg Med Chem Lett";"22";"2175";"2181";"";"";"";"";"";""
"CHEMBL998181";"F";"Antibacterial activity against Bacillus subtilis 168 at 100 ug/disk after 24 hrs by agar plate diffusion method";"Bacillus subtilis";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"subsp. subtilis str. 168";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1150926";"9677282";"10.1021/np980005y";"1998";"J Nat Prod";"61";"948";"952";"";"";"";"";"";""
"CHEMBL973216";"F";"Antibacterial activity against Bacillus subtilis ATCC 6333";"Bacillus subtilis";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1142613";"10843589";"10.1021/np990552z";"2000";"J Nat Prod";"63";"685";"687";"";"";"";"";"";""
"CHEMBL962582";"F";"Antimicrobial activity against Bacillus subtilis at 10 ug/disk";"Bacillus subtilis";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1151153";"None";"10.1021/np50069a012";"1990";"J Nat Prod";"53";"615";"622";"";"";"";"";"";""
"CHEMBL996181";"F";"Antibacterial activity against Bacillus subtilis";"Bacillus subtilis";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1150840";"11374963";"10.1021/np000474b";"2001";"J Nat Prod";"64";"640";"642";"";"";"";"";"";""
"CHEMBL931674";"F";"Antimicrobial activity against Bacillus subtilis";"Bacillus subtilis";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1141626";"18243694";"10.1016/j.bmcl.2008.01.041";"2008";"Bioorg Med Chem Lett";"18";"1708";"1711";"";"";"";"";"";""
"CHEMBL3131419";"F";"Antibacterial activity against Bacillus subtilis after 12 hrs by MTT assay";"Bacillus subtilis";"26";"26";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL3124827";"24594526";"10.1016/j.ejmech.2014.02.004";"2014";"Eur J Med Chem";"76";"387";"396";"";"";"";"";"";""
"CHEMBL1694942";"F";"Inhibition of DNA synthesis in Bacillus subtilis BD54 at 5 X MIC by [3H]thymidine incorporation assay";"Bacillus subtilis";"8";"8";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"BD54";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1687745";"19635954";"10.1128/aac.01709-08";"2009";"Antimicrob Agents Chemother";"53";"4283";"4291";"";"";"";"";"";""
"CHEMBL984076";"F";"Antibacterial activity against Bacillus subtilis 168 at 100 ug after 24 hrs by agar plate diffusion assay";"Bacillus subtilis";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"168";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1158283";"8946747";"10.1021/np9604083";"1996";"J Nat Prod";"59";"1056";"1060";"";"";"";"";"";""
"CHEMBL998851";"F";"Antibacterial activity against Bacillus subtilis at 200 ug after 24 hrs by agar disc-diffusion method";"Bacillus subtilis";"10";"10";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1156668";"17692433";"10.1016/j.ejmech.2007.06.011";"2008";"Eur J Med Chem";"43";"917";"924";"";"";"";"";"";""
"CHEMBL1167438";"F";"Antimicrobial activity against Bacillus subtilis MTCC 121 after 24 hrs by broth microdilution assay";"Bacillus subtilis";"12";"12";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"MTCC 121";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1165861";"20171763";"10.1016/j.ejmech.2010.01.059";"2010";"Eur J Med Chem";"45";"2650";"2655";"";"";"";"";"";""
"CHEMBL1662496";"F";"Antibacterial activity against des and pspA gene-deficient Bacillus subtilis CU1065 mutant by liquid growth inhibition assay";"Bacillus subtilis";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"CU1065";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1649137";"19164152";"10.1128/aac.01329-08";"2009";"Antimicrob Agents Chemother";"53";"1598";"1609";"";"";"";"";"";""
"CHEMBL3111453";"F";"Antibacterial activity against Bacillus subtilis ATCC 23857 at <50 ug/ml measured every 1 hr";"Bacillus subtilis";"7";"7";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 23857";"Scientific Literature";"1423";"";"";"";"";"CHEMBL3108777";"24456578";"10.1021/np4005486";"2014";"J Nat Prod";"77";"206";"212";"";"";"";"";"";""
"CHEMBL1004347";"F";"Antibacterial activity against Bacillus subtilis";"Bacillus subtilis";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1151247";"15270566";"10.1021/np0305425";"2004";"J Nat Prod";"67";"1131";"1134";"";"";"";"";"";""
"CHEMBL1042233";"F";"Antimicrobial activity against Bacillus subtilis at 50 ug/disk by agar diffusion assay";"Bacillus subtilis";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1154148";"18989977";"10.1021/np800570w";"2008";"J Nat Prod";"71";"1973";"1976";"";"";"";"";"";""
"CHEMBL1174867";"F";"Antimicrobial activity against Bacillus subtilis at 100 ug/ml after 24 to 48 hrs by disk diffusion method";"Bacillus subtilis";"21";"21";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1177778";"20621732";"10.1016/j.bmcl.2010.05.025";"2010";"Bioorg Med Chem Lett";"20";"4252";"4258";"";"";"";"";"";""
"CHEMBL1041510";"F";"Antimicrobial activity against Bacillus subtilis after 24 hrs by agar dilution technique";"Bacillus subtilis";"18";"18";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1154746";"19962218";"10.1016/j.ejmech.2009.11.016";"2010";"Eur J Med Chem";"45";"698";"704";"";"";"";"";"";""
"CHEMBL1675930";"F";"Antimicrobial activity against Bacillus subtilis harboring folD with deletion mutation of base pair 507 to 518 after 17 hrs by microtiter broth dilution method";"Bacillus subtilis";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1671649";"19171795";"10.1128/aac.01340-08";"2009";"Antimicrob Agents Chemother";"53";"1673";"1678";"";"";"";"";"";""
"CHEMBL3872915";"F";"Antibacterial activity against Bacillus subtilis ATCC 11774 after 18 to 20 hrs by two-fold microbroth dilution method";"Bacillus subtilis";"23";"23";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"ATCC 11774";"Scientific Literature";"1423";"";"";"";"";"CHEMBL3872214";"27517802";"10.1016/j.ejmech.2016.07.074";"2016";"Eur J Med Chem";"123";"532";"543";"";"";"";"";"";""
"CHEMBL3867295";"F";"Antimicrobial activity against Bacillus subtilis MTCC121 measured after 24 hrs by well-diffusion method";"Bacillus subtilis";"9";"9";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"MTCC121";"Scientific Literature";"1423";"";"";"";"";"CHEMBL3865846";"27707604";"10.1016/j.bmcl.2016.09.063";"2016";"Bioorg Med Chem Lett";"26";"5198";"5202";"";"";"";"";"";""
"CHEMBL859340";"F";"Compound was tested for its antibacterial activity against Bacillus subtilis";"Bacillus subtilis";"5";"5";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL1125658";"1707976";"10.1021/jm00108a009";"1991";"J Med Chem";"34";"1297";"1301";"";"";"";"";"";""
"CHEMBL3117991";"F";"Antibacterial activity against Bacillus subtilis at 50 ug/well after 24 hrs by agar well diffusion method";"Bacillus subtilis";"25";"25";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL3112509";"24398288";"10.1016/j.ejmech.2013.11.041";"2014";"Eur J Med Chem";"73";"187";"194";"";"";"";"";"";""
"CHEMBL3061439";"F";"Antimicrobial activity against Bacillus subtilis by macro dilution test";"Bacillus subtilis";"6";"6";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1423";"";"";"";"";"CHEMBL3044529";"None";"10.1007/s00044-010-9347-9";"2011";"Med Chem Res";"20";"535";"541";"";"";"";"";"";""
"CHEMBL4629220";"F";"Antibacterial activity against Bacillus subtilis ATCC 6633 assessed as bacterial growth inhibition";"Bacillus subtilis";"15";"15";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 6633";"Scientific Literature";"1423";"";"";"";"";"CHEMBL4627364";"32249118";"10.1016/j.bmcl.2020.127146";"2020";"Bioorg Med Chem Lett";"30";"127146";"127146";"";"";"";"";"";""
