PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
121,440169435,122600962,COC1=CC2=C(C=C1)OC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)CCC5=CC=CC=C5,Active,,,,4.9,Solubility,=,4900,nM
122,440171607,122600677,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CCC6(CCC6)CC5,Unspecified,,,,12.3,Solubility,=,12300,nM
123,440172499,122600614,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4O)CC5=CC=CC=C5,Unspecified,,,,17.2,Solubility,=,17200,nM
124,440172945,122600536,C1CC1COC2=CC3=C(C=C2)NC(=C3)C(=O)N4C[C@@H](N(C(=O)C4)CC5=CC=CC=C5)CC6=CC=CC=C6,Active,,,,8.6,Solubility,=,8600,nM
125,440173351,122600830,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)CC5=CC=CC=C5,Active,,,,6.3,Solubility,=,6300,nM
126,440173370,122600602,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4OC)CC5=CC=CC=C5,Unspecified,,,,11.3,Solubility,=,11300,nM
127,440174208,122600572,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)C(F)(F)F)CC5=CC=CC=C5,Active,,,,7.9,Solubility,=,7900,nM
128,440174385,122600552,C1CC1C2=CC3=C(C=C2)NC(=C3)C(=O)N4C[C@@H](N(C(=O)C4)CC5=CC(=CC=C5)OC(F)F)CC6=CC=CC=C6,Active,,,,6.2,Solubility,=,6200,nM
129,440174720,122600583,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=C(C=C4)F)CC5=CC=CC=C5,Unspecified,,,,11.7,Solubility,=,11700,nM
130,440174871,122600540,CC(C)OC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,14.6,Solubility,=,14600,nM
131,440176485,122600458,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CCCCC5,Unspecified,,,,25,Solubility,>,25000,nM
132,440178930,155549326,C1CC1C2=CC3=C(C=C2)NC(=C3)C(=O)N4C[C@@H](N(C(=O)C4)CC5=CC=CC=C5)CN6CCN(CC6)CC7=CC=CC=C7,Unspecified,,,,12.86,Solubility,=,12860,nM
133,440179386,122600844,CC1=CN=C(C=C1)C(=O)N2C[C@@H](N(C(=O)C2)CC3=CC(=CC=C3)OC)CC4=CC=CC=C4,Unspecified,,,,25,Solubility,>,25000,nM
134,440181293,122600674,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)CC5CCCCC5,Unspecified,,,,21.4,Solubility,=,21400,nM
135,440181363,122600622,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CCC6(CC6)CC5,Unspecified,,,,28.2,Solubility,=,28200,nM
136,440181823,122600539,CC1=CN2C=C(C=C2C=C1)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,18.4,Solubility,=,18400,nM
137,440182417,122600751,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)C(=O)OC)CC5=CC=CC=C5,Active,,,,6.9,Solubility,=,6900,nM
138,440185571,122600535,CC1=CC2=C(C=C1)SC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CC5=CC=CC=C5,Active,,,,5.7,Solubility,=,5700,nM
139,440185867,122600579,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC(F)(F)F)CC5=CC=CC=C5,Active,,,,5.6,Solubility,=,5600,nM
140,440186002,122600587,C1[C@@H](N(C(=O)CN1C(=O)C2=CC3=C(N2)C=CC(=C3)F)CC4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,14.7,Solubility,=,14700,nM
141,440187604,155552793,C1CC1C2=CC3=C(C=C2)NC(=C3)C(=O)N4C[C@@H](N(C(=O)C4)CC5=CC(=CC=C5)CO)CC6=CC=CC=C6,Unspecified,,,,11.34,Solubility,=,11340,nM
142,440187681,122600759,CC(=O)C1=CC=CC(=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC4=C(N3)C=CC(=C4)OC)CC5=CC=CC=C5,Active,,,,8.5,Solubility,=,8500,nM
143,440188597,122600838,CC(C)C1=CC=C(C=C1)C(=O)N2C[C@@H](N(C(=O)C2)CC3=CC(=CC=C3)OC)CC4=CC=CC=C4,Unspecified,,,,20.7,Solubility,=,20700,nM
144,440189416,122600549,C1[C@@H](N(C(=O)CN1C(=O)C2=CC3=C(C=C2)N=CN3)CC4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,25,Solubility,>,25000,nM
145,440189685,122600841,COC1=CC=CC(=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC=C(C=C3)OCC4CC4)CC5=CC=CC=C5,Unspecified,,,,25.3,Solubility,=,25300,nM
146,440190371,122600957,CC1=CC=CC=C1CN2[C@H](CN(CC2=O)C(=O)C3=CC4=C(N3)C=CC(=C4)OC)CC5=CC=CC=C5,Unspecified,,,,24.2,Solubility,=,24200,nM
147,440190737,122600461,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CCN(CC5)C6=CC=C(C=C6)F,Unspecified,,,,20.7,Solubility,=,20700,nM
148,440192326,122600592,CC1=CC2=CC(=CN2C=C1)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,23.1,Solubility,=,23100,nM
149,440193098,122600978,CN1C=CC2=C1C=C(C=C2)CN3[C@H](CN(CC3=O)C(=O)C4=CC5=C(N4)C=CC(=C5)OC)CC6=CC=CC=C6,Active,,,,9.2,Solubility,=,9200,nM
150,440193465,122600974,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=C5C=NNC5=CC=C4)CC6=CC=CC=C6,Unspecified,,,,17.5,Solubility,=,17500,nM
151,440195153,122600528,CC1=C2C=C(NC2=CC=C1)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC(F)F)CC5=CC=CC=C5,Active,,,,7.5,Solubility,=,7500,nM
152,440196578,122600652,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CCC6=CC=CC=C6C5,Active,,,,9,Solubility,=,9000,nM
153,440197544,122600575,C1[C@@H](N(C(=O)CN1C(=O)C2=NC3=C(C=C2)NC=C3)CC4=CC(=CC=C4)OC(F)F)CC5=CC=CC=C5,Unspecified,,,,62,Solubility,=,62000,nM
154,440200053,122600989,CC1=CC2=C(NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)CC5=CC=CC=C5)N=C1,Unspecified,,,,23.97,Solubility,=,23970,nM
155,440200074,155557761,C1CC1C2=CC3=C(C=C2)NC(=C3)C(=O)N4C[C@@H](N(C(=O)C4)CC5=CC6=C(C=C5)NC=C6)CC7=CC=CC=C7,Active,,,,7.76,Solubility,=,7760,nM
156,440200647,122600827,CNS(=O)(=O)C1=CC=C(C=C1)C(=O)N2C[C@@H](N(C(=O)C2)CC3=CC(=CC=C3)OC)CC4=CC=CC=C4,Unspecified,,,,78,Solubility,=,78000,nM
157,440200990,122600462,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CCN(CC5)C(=O)C6=CC=CC=C6,Unspecified,,,,74.3,Solubility,=,74300,nM
158,440201498,122600831,COC1=CC=CC(=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC4=C(N3)C=CC(=C4)C5CC5)CC6=CC=CC=C6,Unspecified,,,,19.8,Solubility,=,19800,nM
159,440203423,155559062,C[C@@H]1COC[C@@H](N1C[C@H]2CN(CC(=O)N2CC3=CC=CC=C3)C(=O)C4=CC5=C(N4)C=CC(=C5)OC)C,Unspecified,,,,100,Solubility,>,100000,nM
160,440203907,122600761,COC1=CC=CC=C1CN2[C@H](CN(CC2=O)C(=O)C3=CC4=C(N3)C=CC(=C4)C5CC5)CC6=CC=CC=C6,Active,,,,3.6,Solubility,=,3600,nM
161,440204082,122600833,CCOCCOC1=CC=C(C=C1)C(=O)N2C[C@@H](N(C(=O)C2)CC3=CC(=CC=C3)OC)CC4=CC=CC=C4,Unspecified,,,,25,Solubility,>,25000,nM
162,440205417,122600910,CC(C)N1C=CC2=C1C=C(C=C2)CN3[C@H](CN(CC3=O)C(=O)C4=CC5=C(N4)C=CC(=C5)OC)CC6=CC=CC=C6,Active,,,,3.9,Solubility,=,3900,nM
163,440205513,122600456,COC1CCN(CC1)C[C@H]2CN(CC(=O)N2CC3=CC=CC=C3)C(=O)C4=CC5=C(N4)C=CC(=C5)OC,Unspecified,,,,25,Solubility,>,25000,nM
164,440206103,122600826,COC1=CC=CC(=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC=C(C=C3)N4CCCCC4)CC5=CC=CC=C5,Unspecified,,,,26,Solubility,=,26000,nM
165,440206168,122600544,CCOC1=CC=C(C=C1)C(=O)N2C[C@@H](N(C(=O)C2)CC3=CC=CC=C3)CC4=CC=CC=C4,Unspecified,,,,91,Solubility,=,91000,nM
166,440208024,122600976,CC(C)OC1=CC=CC=C1CN2[C@H](CN(CC2=O)C(=O)C3=CC4=C(N3)C=CC(=C4)OC)CC5=CC=CC=C5,Active,,,,5.7,Solubility,=,5700,nM
167,440209558,122600445,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CCC(CC5)(F)F,Unspecified,,,,72.4,Solubility,=,72400,nM
168,440210933,155562039,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CO,Unspecified,,,,100,Solubility,=,100000,nM
169,440212169,122600659,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC(F)F)CN5CCC(CC5)C6=CC=CC=N6,Unspecified,,,,11.6,Solubility,=,11600,nM
170,440212532,155562642,C1CC1C2=CC3=C(C=C2)NC(=C3)C(=O)N4C[C@@H](N(C(=O)C4)CC5=CC=CC=C5)CN6CCC(CC6)F,Unspecified,,,,12.35,Solubility,=,12350,nM
171,440213350,122600758,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4OCCO)CC5=CC=CC=C5,Unspecified,,,,16.43,Solubility,=,16430,nM
172,440213405,122600574,CC1=CC2=C(C=C1)N=C(C=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC(F)F)CC5=CC=CC=C5,Active,,,,10,Solubility,=,10000,nM
173,440214216,122600454,C1CC1C2=CC3=C(C=C2)NC(=C3)C(=O)N4C[C@@H](N(C(=O)C4)CC5=CC(=CC=C5)C6CC6)CC7=CC=CC=C7,Active,,,,3.25,Solubility,=,3250,nM
174,440214650,155563516,CC(C1=CC=CC(=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC4=C(N3)C=CC(=C4)C5CC5)CC6=CC=CC=C6)O,Active,,,,7.39,Solubility,=,7390,nM
175,440214706,122600657,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC(F)F)CN5CCCCC5,Unspecified,,,,26.4,Solubility,=,26400,nM
176,440215320,122600757,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)S(=O)(=O)C)CC5=CC=CC=C5,Unspecified,,,,27.9,Solubility,=,27900,nM
177,440215886,122600530,C1CCN(CC1)C2=CC=C(C=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC(F)F)CC5=CC=CC=C5,Active,,,,8.8,Solubility,=,8800,nM
178,440217184,155564554,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CCN5CCC6(CC6)CC5,Unspecified,,,,25,Solubility,>,25000,nM
179,440217265,155564590,C1CC1C2=CC3=C(C=C2)NC(=C3)C(=O)N4C[C@@H](N(C(=O)C4)CC5=CC=CC(=C5)CC(CO)CO)CC6=CC=CC=C6,Unspecified,,,,21.89,Solubility,=,21890,nM
180,440217955,122600836,COC1=CC=CC(=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC4=C(N3)C=CC(=C4)Br)CC5=CC=CC=C5,Active,,,,5.7,Solubility,=,5700,nM
181,440218893,122600917,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CNC5=CC=CC=C54)CC6=CC=CC=C6,Unspecified,,,,10.3,Solubility,=,10300,nM
182,440218963,155565236,C1CC1C2=CC3=C(C=C2)NC(=C3)C(=O)N4C[C@@H](N(C(=O)C4)CC5=CC=CC(=C5)CCO)CC6=CC=CC=C6,Active,,,,9.08,Solubility,=,9080,nM
183,440219609,122600972,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)C5(COC5)O)CC6=CC=CC=C6,Unspecified,,,,48.8,Solubility,=,48800,nM
184,440222743,122600720,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC5=C(C=C4)C=CN5)CC6=CC=CC=C6,Unspecified,,,,11.7,Solubility,=,11700,nM
185,440223860,122600678,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CCC6(CCCC6)CC5,Active,,,,5,Solubility,=,5000,nM
186,440224597,122600919,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC5=C(C=C4)C=NN5)CC6=CC=CC=C6,Unspecified,,,,32.6,Solubility,=,32600,nM
187,440225083,122600556,CCOC1=CC=CC(=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC4=C(N3)C=CC(=C4)OC)CC5=CC=CC=C5,Active,,,,6.9,Solubility,=,6900,nM
188,440227468,122600559,C1COCCN1C2=CC=C(C=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,25,Solubility,>,25000,nM
