PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Data Validity Comment
136,103609853,24800108,CC1(CCCCCCC1)N2CCC(CC2)N3C4=CC=CC=C4N=C3[C@@H]5CCCNC5,Unspecified,,,,33,CC50,>,33000,nM,
137,103634617,44143370,CCN1CCC(CC1)N2C=C(N=N2)CNC3=CC4=C(C(=CN=C4C(=C3)Cl)C#N)NC5=CC(=C(C=C5)F)Cl,Unspecified,,,,33,CC50,>,33000,nM,
138,103634617,44143370,CCN1CCC(CC1)N2C=C(N=N2)CNC3=CC4=C(C(=CN=C4C(=C3)Cl)C#N)NC5=CC(=C(C=C5)F)Cl,Unspecified,,,,33,CC50,>,33000,nM,
139,103682831,11581936,CN1C=C(C(=N1)C2=CC=C(C=C2)OCC3=NC4=CC=CC=C4C=C3)C5=CC=NC=C5,Unspecified,,,,33,CC50,>,33000,nM,
140,103682831,11581936,CN1C=C(C(=N1)C2=CC=C(C=C2)OCC3=NC4=CC=CC=C4C=C3)C5=CC=NC=C5,Unspecified,,,,33,CC50,>,33000,nM,
141,103683030,44224135,CC(C)(C)C1=NN(C(=C1)C(=O)N[C@@H](CC2=CC(=CC=C2)Cl)C(=O)NCC#N)C,Active,,,,0.03,CC50,=,30,nM,
142,103683030,44224135,CC(C)(C)C1=NN(C(=C1)C(=O)N[C@@H](CC2=CC(=CC=C2)Cl)C(=O)NCC#N)C,Active,,,,0.03,CC50,=,30,nM,
143,103686626,135419190,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)/C=C(\C#N)/C(=S)N,Unspecified,,,,33,CC50,>,33000,nM,
144,103686626,135419190,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)/C=C(\C#N)/C(=S)N,Unspecified,,,,33,CC50,>,33000,nM,
145,103694307,11656518,CN1C2=C(C=C(C=C2)OC3=CC(=NC=C3)C4=NC=C(N4)C(F)(F)F)N=C1NC5=CC=C(C=C5)C(F)(F)F,Active,,,,9.19,CC50,=,9190,nM,
146,103694307,11656518,CN1C2=C(C=C(C=C2)OC3=CC(=NC=C3)C4=NC=C(N4)C(F)(F)F)N=C1NC5=CC=C(C=C5)C(F)(F)F,Active,,,,9.19,CC50,=,9190,nM,
147,103698309,25229526,C1CN(CCC1N2C3=C(C=N2)C(=NC(=N3)C4=CC5=C(C=C4)NC=C5)N6CCOCC6)CC7=CN=CC=C7,Active,,,,9.55,CC50,=,9550,nM,
148,103698309,25229526,C1CN(CCC1N2C3=C(C=N2)C(=NC(=N3)C4=CC5=C(C=C4)NC=C5)N6CCOCC6)CC7=CN=CC=C7,Active,,,,9.55,CC50,=,9550,nM,
149,103700185,704473,CC1=CC(=CC=C1)NC2=NC(=CS2)C3=CC=NC=C3,Unspecified,,,,31.5,CC50,=,31500,nM,
150,103700185,704473,CC1=CC(=CC=C1)NC2=NC(=CS2)C3=CC=NC=C3,Unspecified,,,,31.5,CC50,=,31500,nM,
151,103700867,11634725,CC1=CN=C(N=C1C2=CNC(=C2)C(=O)N[C@H](CO)C3=CC(=CC=C3)Cl)NC4=C(C=C(C=C4)F)Cl,Active,,,,1.92,CC50,=,1920,nM,
152,103700867,11634725,CC1=CN=C(N=C1C2=CNC(=C2)C(=O)N[C@H](CO)C3=CC(=CC=C3)Cl)NC4=C(C=C(C=C4)F)Cl,Active,,,,1.92,CC50,=,1920,nM,
153,103712586,10297043,CCN1CCN(CC1)CC2=CC=C(C=C2)C3=CC4=C(N3)N=CN=C4N[C@H](C)C5=CC=CC=C5,Unspecified,,,,33,CC50,>,33000,nM,
154,103712586,10297043,CCN1CCN(CC1)CC2=CC=C(C=C2)C3=CC4=C(N3)N=CN=C4N[C@H](C)C5=CC=CC=C5,Unspecified,,,,33,CC50,>,33000,nM,
155,103728510,25260757,CNC(=O)NC1=CC=C(C=C1)C2=NC3=C(C=NN3C4CCC5(CC4)OCCO5)C(=N2)N6CC7CCC(C6)O7,Active,,,,0.18,CC50,=,180,nM,
156,103728510,25260757,CNC(=O)NC1=CC=C(C=C1)C2=NC3=C(C=NN3C4CCC5(CC4)OCCO5)C(=N2)N6CC7CCC(C6)O7,Active,,,,0.18,CC50,=,180,nM,
157,103737810,7547,C1=CC(=CC=C1NC(=O)NC2=CC(=C(C=C2)Cl)Cl)Cl,Active,,,,3.08,CC50,=,3080,nM,
158,103737810,7547,C1=CC(=CC=C1NC(=O)NC2=CC(=C(C=C2)Cl)Cl)Cl,Active,,,,3.08,CC50,=,3080,nM,
159,103742055,24905142,C1CCC(C1)N2C3=NC=NC(=C3C(=N2)C4=CN=C5C(=C4)C=CN5)N,Active,,,,8.95,CC50,=,8950,nM,
160,103742055,24905142,C1CCC(C1)N2C3=NC=NC(=C3C(=N2)C4=CN=C5C(=C4)C=CN5)N,Active,,,,8.95,CC50,=,8950,nM,
161,103755818,44469321,C[C@H]1CC2=C([C@]3(N1)C4=C(C=CC(=C4)Cl)NC3=O)NC5=CC(=C(C=C25)F)Cl,Unspecified,,,,33,CC50,>,33000,nM,
162,103755818,44469321,C[C@H]1CC2=C([C@]3(N1)C4=C(C=CC(=C4)Cl)NC3=O)NC5=CC(=C(C=C25)F)Cl,Unspecified,,,,33,CC50,>,33000,nM,
163,103756868,5281884,C/C=C/C[C@@H](C)C(=O)[C@H]1C(=O)N[C@H](C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C)C(C)C,Unspecified,,,,13.38,CC50,=,13380,nM,
164,103756868,5281884,C/C=C/C[C@@H](C)C(=O)[C@H]1C(=O)N[C@H](C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C)C(C)C,Unspecified,,,,13.38,CC50,=,13380,nM,
165,103770959,636362,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O.Cl,Active,,,,0.41,CC50,=,410,nM,
166,103770959,636362,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O.Cl,Active,,,,0.41,CC50,=,410,nM,
167,103771482,148121,C#CCC(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,Unspecified,,,,,CC50,=,0,nM,Outside typical range
168,103771482,148121,C#CCC(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,Unspecified,,,,,CC50,=,0,nM,Outside typical range
169,104234169,126941,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,Active,,,,0.05,CC50,=,50,nM,
170,104234169,126941,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,Active,,,,0.05,CC50,=,50,nM,
171,104234179,3624,CC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N,Active,,,,2.04,CC50,=,2040,nM,
172,104234179,3624,CC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N,Active,,,,2.04,CC50,=,2040,nM,
173,104240319,11478363,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(F)(F)F)N3CC4=CN=C(N=C4N(C3=O)C)NC5=CN=C(C=C5)C,Active,,,,0.61,CC50,=,610,nM,
174,104240319,11478363,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(F)(F)F)N3CC4=CN=C(N=C4N(C3=O)C)NC5=CN=C(C=C5)C,Active,,,,0.61,CC50,=,610,nM,
175,104250512,25033539,CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CCC(CC3)OCCO)C4=CN=C(C=C4)OC,Active,,,,0.32,CC50,=,320,nM,
176,104250512,25033539,CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CCC(CC3)OCCO)C4=CN=C(C=C4)OC,Active,,,,0.09,CC50,=,90,nM,
177,104250512,25033539,CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CCC(CC3)OCCO)C4=CN=C(C=C4)OC,Active,,,,0.32,CC50,=,320,nM,
178,104250512,25033539,CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CCC(CC3)OCCO)C4=CN=C(C=C4)OC,Active,,,,0.09,CC50,=,90,nM,
179,123092542,135565635,CC(C)N1C2=NC=NC(=C2C(=N1)C3=CC4=C(N3)C=CC(=C4)O)N,Active,,,,1.63,CC50,=,1630,nM,
180,123092542,135565635,CC(C)N1C2=NC=NC(=C2C(=N1)C3=CC4=C(N3)C=CC(=C4)O)N,Active,,,,1.63,CC50,=,1630,nM,
181,123098486,50088,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3.Cl,Unspecified,,,,23.44,CC50,=,23440,nM,
182,123098486,50088,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3.Cl,Unspecified,,,,23.44,CC50,=,23440,nM,
183,123100761,66064,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F.Cl.Cl,Unspecified,,,,33,CC50,>,33000,nM,
184,123100761,66064,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F.Cl.Cl,Unspecified,,,,33,CC50,>,33000,nM,
185,123101191,46937439,C1CN(CCC12C(=O)NCN2C3=CC(=CC=C3)F)CCNC(=O)C4=CC5=CC=CC=C5C=C4,Unspecified,,,,33,CC50,>,33000,nM,
186,123101191,46937439,C1CN(CCC12C(=O)NCN2C3=CC(=CC=C3)F)CCNC(=O)C4=CC5=CC=CC=C5C=C4,Unspecified,,,,33,CC50,>,33000,nM,
187,124973641,46916268,COC1=C(C=CC(=C1)/C=C\2/C(=O)NC(=O)S2)OC3=C(C=C(C=C3)C#N)C(F)(F)F,Active,,,,3.33,CC50,=,3330,nM,
188,124973641,46916268,COC1=C(C=CC(=C1)/C=C\2/C(=O)NC(=O)S2)OC3=C(C=C(C=C3)C#N)C(F)(F)F,Active,,,,3.33,CC50,=,3330,nM,
189,134448961,53315882,CC(C)N1CCCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)NC4CCN(CC4)C5CCCCC5)OC)OCCCN6CCCCC6,Unspecified,,,,33,CC50,>,33000,nM,
190,134448961,53315882,CC(C)N1CCCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)NC4CCN(CC4)C5CCCCC5)OC)OCCCN6CCCCC6,Unspecified,,,,18.62,CC50,=,18620,nM,
191,134448961,53315882,CC(C)N1CCCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)NC4CCN(CC4)C5CCCCC5)OC)OCCCN6CCCCC6,Unspecified,,,,33,CC50,>,33000,nM,
192,134448961,53315882,CC(C)N1CCCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)NC4CCN(CC4)C5CCCCC5)OC)OCCCN6CCCCC6,Unspecified,,,,18.62,CC50,=,18620,nM,
193,134463435,49867929,CC(C)C1=C2N=C(C=C(N2N=C1)NCC3=CC=CC=C3)NCCCCCCN,Unspecified,,,,33,CC50,>,33000,nM,
194,134463435,49867929,CC(C)C1=C2N=C(C=C(N2N=C1)NCC3=CC=CC=C3)NCCCCCCN,Unspecified,,,,33,CC50,>,33000,nM,
195,136922080,10074640,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC(=CS4)C5=CN=CC=C5,Unspecified,,,,33,CC50,>,33000,nM,
196,136922080,10074640,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC(=CS4)C5=CN=CC=C5,Unspecified,,,,33,CC50,>,33000,nM,
197,136936437,25254071,CC1=C(SC2=C1N=C(N=C2N3CCOCC3)C4=CN=C(N=C4)N)CN5CCN(CC5)C(=O)[C@H](C)O,Active,,,,0.5,CC50,=,500,nM,
198,136936437,25254071,CC1=C(SC2=C1N=C(N=C2N3CCOCC3)C4=CN=C(N=C4)N)CN5CCN(CC5)C(=O)[C@H](C)O,Active,,,,0.5,CC50,=,500,nM,
199,136937804,11167602,CNC(=O)C1=NC=CC(=C1)OC2=CC(=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F)F,Active,,,,8.31,CC50,=,8310,nM,
200,136937804,11167602,CNC(=O)C1=NC=CC(=C1)OC2=CC(=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F)F,Active,,,,8.31,CC50,=,8310,nM,
201,136937804,11167602,CNC(=O)C1=NC=CC(=C1)OC2=CC(=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F)F,Unspecified,,,,33,CC50,>,33000,nM,
202,136937804,11167602,CNC(=O)C1=NC=CC(=C1)OC2=CC(=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F)F,Unspecified,,,,33,CC50,>,33000,nM,
203,160668474,6918155,CC(C)C(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@H]4[C@H]3CCC5=CC(=O)C=C[C@]45C)O)C)O[C@H](O2)C6CCCCC6,Unspecified,,,,,CC50,=,0,nM,Outside typical range
204,160668474,6918155,CC(C)C(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@H]4[C@H]3CCC5=CC(=O)C=C[C@]45C)O)C)O[C@H](O2)C6CCCCC6,Unspecified,,,,,CC50,=,0,nM,Outside typical range
205,160699241,49836058,CC1=CC(=C2C(=C1)[C@H](CCCN2CC3CCC(CC3)C(=O)O)N(CC4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F)C5=NN(N=N5)C)C,Unspecified,,,,33,CC50,>,33000,nM,
206,160699241,49836058,CC1=CC(=C2C(=C1)[C@H](CCCN2CC3CCC(CC3)C(=O)O)N(CC4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F)C5=NN(N=N5)C)C,Unspecified,,,,33,CC50,>,33000,nM,
207,160702421,153997,C1CN(CCN1C[C@H](COC2=CC=CC3=C2C=CC=N3)O)C4C5=CC=CC=C5[C@H]6[C@H](C6(F)F)C7=CC=CC=C47.Cl.Cl.Cl,Active,,,,9.11,CC50,=,9110,nM,
208,160702421,153997,C1CN(CCN1C[C@H](COC2=CC=CC3=C2C=CC=N3)O)C4C5=CC=CC=C5[C@H]6[C@H](C6(F)F)C7=CC=CC=C47.Cl.Cl.Cl,Active,,,,9.11,CC50,=,9110,nM,
209,160703739,671690,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C3=CC(=CC(=C3)Cl)Cl,Active,,,,0.02,CC50,=,20,nM,
210,160703739,671690,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C3=CC(=CC(=C3)Cl)Cl,Active,,,,0.02,CC50,=,20,nM,
211,163314543,9956222,C1COCCN1C2=NC(=NC3=C2OC4=C3C=CC=N4)C5=CC(=CC=C5)NC(=O)C6=CN=C(C=C6)N,Active,,,,0.01,CC50,=,10,nM,
212,163314543,9956222,C1COCCN1C2=NC(=NC3=C2OC4=C3C=CC=N4)C5=CC(=CC=C5)NC(=O)C6=CN=C(C=C6)N,Active,,,,0.01,CC50,=,10,nM,
213,163315755,115175,CCCCCCCCCCCCCCOC1=CC=C(O1)C(=O)O,Unspecified,,,,33,CC50,>,33000,nM,
214,163315755,115175,CCCCCCCCCCCCCCOC1=CC=C(O1)C(=O)O,Unspecified,,,,33,CC50,>,33000,nM,
215,163315791,11285792,CCCCOCCOC1=CC=C(C=C1)C2=CC/3=C(C=C2)N(CCC/C(=C3)/C(=O)NC4=CC=C(C=C4)[S@@](=O)CC5=CN=CN5CCC)CC(C)C,Unspecified,,,,11.73,CC50,=,11730,nM,
216,163315791,11285792,CCCCOCCOC1=CC=C(C=C1)C2=CC/3=C(C=C2)N(CCC/C(=C3)/C(=O)NC4=CC=C(C=C4)[S@@](=O)CC5=CN=CN5CCC)CC(C)C,Unspecified,,,,11.73,CC50,=,11730,nM,
217,163326535,25183872,B([C@H](CC(C)C)NC(=O)CNC(=O)C1=C(C=CC(=C1)Cl)Cl)(O)O,Active,,,,2.7,CC50,=,2700,nM,
218,163326535,25183872,B([C@H](CC(C)C)NC(=O)CNC(=O)C1=C(C=CC(=C1)Cl)Cl)(O)O,Active,,,,2.7,CC50,=,2700,nM,
219,163333106,4239764,C1C2CC3CC1CC(C2)C3N=C(N)NC4=CC=C(C=C4)I,Unspecified,,,,33,CC50,>,33000,nM,
220,163333106,4239764,C1C2CC3CC1CC(C2)C3N=C(N)NC4=CC=C(C=C4)I,Unspecified,,,,33,CC50,>,33000,nM,
221,163336445,2044,CC(C)(C)C1=C(C(=CC(=C1)C=C(C#N)C#N)Br)O,Unspecified,,,,10.37,CC50,=,10370,nM,
222,163336445,2044,CC(C)(C)C1=C(C(=CC(=C1)C=C(C#N)C#N)Br)O,Unspecified,,,,10.37,CC50,=,10370,nM,
223,163336959,46742353,C1=CC=C(C=C1)C2=CC=C(C=C2)CNC3=C(N=NC(=N3)C4=CC=CC=N4)C5=CC=CC=C5,Active,,,,0.02,CC50,=,20,nM,
224,163336959,46742353,C1=CC=C(C=C1)C2=CC=C(C=C2)CNC3=C(N=NC(=N3)C4=CC=CC=N4)C5=CC=CC=C5,Active,,,,0.02,CC50,=,20,nM,
225,164130361,3463933,CC1=C(C=CC(=C1)[N+](=O)[O-])NS(=O)(=O)C2=C(C=CC(=C2)Cl)Cl,Unspecified,,,,16.63,CC50,=,16630,nM,
226,164130361,3463933,CC1=C(C=CC(=C1)[N+](=O)[O-])NS(=O)(=O)C2=C(C=CC(=C2)Cl)Cl,Unspecified,,,,16.63,CC50,=,16630,nM,
227,164132155,11510579,CC(C)(C)C1=CC=CC=C1OC2=C(C=CC=N2)NC(=O)NC3=CC=C(C=C3)OC(F)(F)F,Active,,,,9.9,CC50,=,9900,nM,
228,164132155,11510579,CC(C)(C)C1=CC=CC=C1OC2=C(C=CC=N2)NC(=O)NC3=CC=C(C=C3)OC(F)(F)F,Active,,,,9.9,CC50,=,9900,nM,
229,174505085,941650,CN1CCN(CC1)CC/C=C/2\C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,Unspecified,,,,33,CC50,>,33000,nM,
230,174505085,941650,CN1CCN(CC1)CC/C=C/2\C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,Unspecified,,,,33,CC50,>,33000,nM,
231,174519852,53315878,CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)N5CCC(CC5)(F)F,Unspecified,,,,33,CC50,>,33000,nM,
232,174519852,53315878,CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)N5CCC(CC5)(F)F,Unspecified,,,,33,CC50,>,33000,nM,
233,174525694,16118392,CN1CCN(CC1)C2CCN(CC2)C(=O)NC3=NC=CC(=C3)OC4=CC(=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F,Unspecified,,,,33,CC50,>,33000,nM,
234,174525694,16118392,CN1CCN(CC1)C2CCN(CC2)C(=O)NC3=NC=CC(=C3)OC4=CC(=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F,Unspecified,,,,33,CC50,>,33000,nM,
235,194182368,3035016,CC(=O)[C@]1(C[C@@H](C2=C(C1)C(=C3C(=C2O)C(=O)C4=CC=CC=C4C3=O)O)O[C@H]5C[C@@H]([C@@H](CO5)O)O)N,Unspecified,,,,33,CC50,>,33000,nM,
236,194182368,3035016,CC(=O)[C@]1(C[C@@H](C2=C(C1)C(=C3C(=C2O)C(=O)C4=CC=CC=C4C3=O)O)O[C@H]5C[C@@H]([C@@H](CO5)O)O)N,Unspecified,,,,33,CC50,>,33000,nM,
237,242084555,4451,CC1=C(C=CC=C1O)C(=O)NC(CSC2=CC=CC=C2)C(CN3CC4CCCCC4CC3C(=O)NC(C)(C)C)O,Unspecified,,,,33,CC50,>,33000,nM,
238,242084555,4451,CC1=C(C=CC=C1O)C(=O)NC(CSC2=CC=CC=C2)C(CN3CC4CCCCC4CC3C(=O)NC(C)(C)C)O,Unspecified,,,,33,CC50,>,33000,nM,
239,242211435,659069,C1CCN(CC1)CCN2C(=C(C3=NC4=CC=CC=C4N=C32)C(=O)NCC5=CC=CO5)N,Unspecified,,,,33,CC50,>,33000,nM,
240,242211435,659069,C1CCN(CC1)CCN2C(=C(C3=NC4=CC=CC=C4N=C32)C(=O)NCC5=CC=CO5)N,Unspecified,,,,33,CC50,>,33000,nM,
241,242262932,5715188,CC(C)(C)C(=O)/C(=C/C1=CC(=CC=C1)[N+](=O)[O-])/N2C=NC=N2,Active,,,,5.31,CC50,=,5310,nM,
242,242262932,5715188,CC(C)(C)C(=O)/C(=C/C1=CC(=CC=C1)[N+](=O)[O-])/N2C=NC=N2,Active,,,,5.31,CC50,=,5310,nM,
243,242361486,72331,CC(C)(CC[C@](CC(=O)OC)(C(=O)O[C@H]1[C@@H]2C3=CC4=C(C=C3CCN5[C@@]2(CCC5)C=C1OC)OCO4)O)O,Active,,,,1.94,CC50,=,1940,nM,
244,242361486,72331,CC(C)(CC[C@](CC(=O)OC)(C(=O)O[C@H]1[C@@H]2C3=CC4=C(C=C3CCN5[C@@]2(CCC5)C=C1OC)OCO4)O)O,Active,,,,1.94,CC50,=,1940,nM,
245,242402456,16195554,C1=CC=C(C=C1)C2=C/C(=C\C3=CC=C(O3)C4=CC=C(C=C4)[N+](=O)[O-])/C(=O)N2C5=CC=C(C=C5)C(=O)O,Unspecified,,,,12.82,CC50,=,12820,nM,
246,242402456,16195554,C1=CC=C(C=C1)C2=C/C(=C\C3=CC=C(O3)C4=CC=C(C=C4)[N+](=O)[O-])/C(=O)N2C5=CC=C(C=C5)C(=O)O,Unspecified,,,,12.82,CC50,=,12820,nM,
247,242554121,24882589,CC1=NC2=CN=C3C=CC(=CC3=C2N1C4=CC=C(C=C4)C(C)(C)C#N)C#CC5=CN=CC=C5,Active,,,,0.11,CC50,=,110,nM,
248,242554121,24882589,CC1=NC2=CN=C3C=CC(=CC3=C2N1C4=CC=C(C=C4)C(C)(C)C#N)C#CC5=CN=CC=C5,Active,,,,0.11,CC50,=,110,nM,
249,242555215,16213105,CC[C@H](C1CC[C@@H](C(O1)[C@@H](C)[C@@H]([C@H](C)C(=O)[C@H](CC)C2[C@H](C[C@H]([C@]3(O2)C=C[C@H]([C@@]4(O3)CC[C@@](O4)(C)C5CC[C@@]([C@@H](O5)C)(CC)O)O)C)C)O)C)C(=O)O,Unspecified,,,,,CC50,=,0,nM,Outside typical range
250,242555215,16213105,CC[C@H](C1CC[C@@H](C(O1)[C@@H](C)[C@@H]([C@H](C)C(=O)[C@H](CC)C2[C@H](C[C@H]([C@]3(O2)C=C[C@H]([C@@]4(O3)CC[C@@](O4)(C)C5CC[C@@]([C@@H](O5)C)(CC)O)O)C)C)O)C)C(=O)O,Unspecified,,,,,CC50,=,0,nM,Outside typical range
251,242588971,60974,CCN(CC)CCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Cl)C3=CC=CC=C3.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,Unspecified,,,,33,CC50,>,33000,nM,
252,242588971,60974,CCN(CC)CCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Cl)C3=CC=CC=C3.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,Unspecified,,,,33,CC50,>,33000,nM,
253,312364504,9918559,CC[C@H](CC#N)OC(=O)N[C@@H](C)C1=CC(=CC=C1)NC(=O)NC2=CC(=C(C=C2)C3=CN=CO3)OC,Active,,,,0.76,CC50,=,760,nM,
254,312364504,9918559,CC[C@H](CC#N)OC(=O)N[C@@H](C)C1=CC(=CC=C1)NC(=O)NC2=CC(=C(C=C2)C3=CN=CO3)OC,Active,,,,0.76,CC50,=,760,nM,
255,312376538,91383855,C1=CC=C(C=C1)C2=CC3=C(S2)C(=CNC3=O)N,Unspecified,,,,33,CC50,>,33000,nM,
256,312376538,91383855,C1=CC=C(C=C1)C2=CC3=C(S2)C(=CNC3=O)N,Unspecified,,,,33,CC50,>,33000,nM,
257,312383858,71528744,CC1=C(SC2=C1C(=O)N(C(=O)N2C[C@@H](C3=CC=CC=C3OC)OC4CCOCC4)C(C)(C)C(=O)O)C5=NC=CO5,Active,,,,0.11,CC50,=,110,nM,
258,312383858,71528744,CC1=C(SC2=C1C(=O)N(C(=O)N2C[C@@H](C3=CC=CC=C3OC)OC4CCOCC4)C(C)(C)C(=O)O)C5=NC=CO5,Active,,,,0.11,CC50,=,110,nM,
259,312385273,58486178,C[C@@H]1CN(C[C@@H](O1)C)CC2=CC=C(C=C2)/C=C/C3=NNC4=C3C=CC(=C4)[C@@H]5C[C@]56C7=C(C=CC(=C7)OC)NC6=O,Unspecified,,,,33,CC50,>,33000,nM,
260,312385273,58486178,C[C@@H]1CN(C[C@@H](O1)C)CC2=CC=C(C=C2)/C=C/C3=NNC4=C3C=CC(=C4)[C@@H]5C[C@]56C7=C(C=CC(=C7)OC)NC6=O,Unspecified,,,,33,CC50,>,33000,nM,
261,312468004,25127713,COC1=C(C=C2C(=C1)N=CN=C2NC3=C(C(=C(C=C3)Cl)Cl)F)OC4CCN(CC4)C(=O)C=C,Unspecified,,,,11.53,CC50,=,11530,nM,
262,312468004,25127713,COC1=C(C=C2C(=C1)N=CN=C2NC3=C(C(=C(C=C3)Cl)Cl)F)OC4CCN(CC4)C(=O)C=C,Unspecified,,,,11.53,CC50,=,11530,nM,
263,312468263,46848036,CC1=C(C=C(C=N1)NC(=O)C2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,Unspecified,,,,33,CC50,>,33000,nM,
264,312468263,46848036,CC1=C(C=C(C=N1)NC(=O)C2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,Unspecified,,,,33,CC50,>,33000,nM,
265,318386097,71285927,CCS(=O)(=O)C1=CC=C(C=C1)CC(=O)NC2=CC(=C(C(=C2)Cl)C3=CC=CC=C3OC(F)(F)F)Cl,Unspecified,,,,12.12,CC50,=,12120,nM,
266,318386097,71285927,CCS(=O)(=O)C1=CC=C(C=C1)CC(=O)NC2=CC(=C(C(=C2)Cl)C3=CC=CC=C3OC(F)(F)F)Cl,Unspecified,,,,12.12,CC50,=,12120,nM,
