PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
135,103358260,4621,CC(C)(CC1=CC=CC=C1)N(C)C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC2=CC=CC=C2,Unspecified,,,,26.3,CC50,,26300,nM,No. Measurements = 1
136,103358260,4621,CC(C)(CC1=CC=CC=C1)N(C)C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC2=CC=CC=C2,Unspecified,,,,,pCC50,,4.58,,No. Measurements = 1
137,103358600,14764,CCC1CN2CCC1CC2C(C3=C4C=C(C=CC4=NC=C3)OCCC(C)C)O,Unspecified,,,,11.4,CC50,,11400,nM,No. Measurements = 2
138,103358600,14764,CCC1CN2CCC1CC2C(C3=C4C=C(C=CC4=NC=C3)OCCC(C)C)O,Unspecified,,,,,pCC50,,4.95,,No. Measurements = 2
139,103358664,3074,COC1=CC(=CC(=C1OC)OC)C(=O)OCCCN2CCCN(CC2)CCCOC(=O)C3=CC(=C(C(=C3)OC)OC)OC,Unspecified,,,,28.2,CC50,~,28200,nM,No. Measurements = 1
140,103358664,3074,COC1=CC(=CC(=C1OC)OC)C(=O)OCCCN2CCCN(CC2)CCCOC(=O)C3=CC(=C(C(=C3)OC)OC)OC,Unspecified,,,,,pCC50,~,4.55,,No. Measurements = 1
141,103358723,10831,C1CCN(CC1)CC(COC(=O)NC2=CC=CC=C2)OC(=O)NC3=CC=CC=C3,Unspecified,,,,25.1,CC50,>,25100,nM,No. Measurements = 2
142,103358723,10831,C1CCN(CC1)CC(COC(=O)NC2=CC=CC=C2)OC(=O)NC3=CC=CC=C3,Unspecified,,,,,pCC50,<,4.6,,No. Measurements = 2
143,103358973,941651,CN1CCN(CC1)CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,Unspecified,,,,4.96,CC50,,4960,nM,No. Measurements = 2
144,103358973,941651,CN1CCN(CC1)CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,Unspecified,,,,,pCC50,,5.31,,No. Measurements = 2
145,103367425,20824,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)O)C(=O)O)C,Unspecified,,,,20,CC50,>,20000,nM,No. Measurements = 1
146,103367425,20824,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)O)C(=O)O)C,Unspecified,,,,,pCC50,<,4.7,,No. Measurements = 1
147,103378056,10334821,CNCC[C@H](C1=CC=CS1)OC2=CC=CC3=CC=CC=C32,Unspecified,,,,16.2,CC50,,16200,nM,No. Measurements = 2
148,103378056,10334821,CNCC[C@H](C1=CC=CS1)OC2=CC=CC3=CC=CC=C32,Unspecified,,,,,pCC50,,4.79,,No. Measurements = 2
149,103389223,5152,C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O,Unspecified,,,,18.6,CC50,,18600,nM,No. Measurements = 2
150,103389223,5152,C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O,Unspecified,,,,,pCC50,,4.73,,No. Measurements = 2
151,103390519,126280,CN[C@@H]1C[C@H](C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,Unspecified,,,,8.51,CC50,,8510,nM,No. Measurements = 2
152,103390519,126280,CN[C@@H]1C[C@H](C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,Unspecified,,,,,pCC50,,5.07,,No. Measurements = 2
153,103400058,4822,CN1CCC(=C2C3=CC=CC=C3SC4=CC=CC=C42)CC1,Unspecified,,,,25.7,CC50,,25700,nM,No. Measurements = 1
154,103400058,4822,CN1CCC(=C2C3=CC=CC=C3SC4=CC=CC=C42)CC1,Unspecified,,,,,pCC50,,4.59,,No. Measurements = 1
155,103400617,37464,CC(C)(C)NC[C@@H](COC1=CC=CC=C1C2CCCC2)O,Unspecified,,,,29.5,CC50,,29500,nM,No. Measurements = 1
156,103400617,37464,CC(C)(C)NC[C@@H](COC1=CC=CC=C1C2CCCC2)O,Unspecified,,,,,pCC50,,4.53,,No. Measurements = 1
157,103405309,,,Unspecified,,,,10,CC50,~,10000,nM,No. Measurements = 2
158,103405309,,,Unspecified,,,,,pCC50,~,5,,No. Measurements = 2
159,103407592,44571,COC1=CC(=C2C(=C1)C=C(O2)C3CCNCC3)Br,Unspecified,,,,19.1,CC50,,19100,nM,No. Measurements = 1
160,103407592,44571,COC1=CC(=C2C(=C1)C=C(O2)C3CCNCC3)Br,Unspecified,,,,,pCC50,,4.72,,No. Measurements = 1
161,103407945,127269,CC(CCC1=C(C=CC(=C1)OC)C#CC2=CC=CC=C2)N(C)CCC3=CC(=C(C=C3)OC)OC,Unspecified,,,,4.84,CC50,,4840,nM,No. Measurements = 2
162,103407945,127269,CC(CCC1=C(C=CC(=C1)OC)C#CC2=CC=CC=C2)N(C)CCC3=CC(=C(C=C3)OC)OC,Unspecified,,,,,pCC50,,5.32,,No. Measurements = 2
163,103429559,130427,C1CCC2C(C1)C3=C(O2)C(=CC(=C3)Cl)C(=O)NC4CN5CCC4CC5,Unspecified,,,,21.6,CC50,,21600,nM,No. Measurements = 2
164,103429559,130427,C1CCC2C(C1)C3=C(O2)C(=CC(=C3)Cl)C(=O)NC4CN5CCC4CC5,Unspecified,,,,,pCC50,,4.67,,No. Measurements = 2
165,103430343,5458656,CN(C)C/C=C(\C1=CC=C(C=C1)Br)/C2=CN=CC=C2,Unspecified,,,,10,CC50,>,10000,nM,No. Measurements = 1
166,103430343,5458656,CN(C)C/C=C(\C1=CC=C(C=C1)Br)/C2=CN=CC=C2,Unspecified,,,,,pCC50,<,5,,No. Measurements = 1
167,103435149,444031,C1CN(C[C@@H]1C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N)CCC4=CC5=C(C=C4)OCC5,Unspecified,,,,56.2,CC50,,56200,nM,No. Measurements = 1
168,103435149,444031,C1CN(C[C@@H]1C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N)CCC4=CC5=C(C=C4)OCC5,Unspecified,,,,,pCC50,,4.25,,No. Measurements = 1
169,103439840,73078,CN1CCC2=CC(=C3C=C2[C@@H]1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)C[C@H]6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)OC)OC,Unspecified,,,,5.17,CC50,,5170,nM,No. Measurements = 3
170,103439840,73078,CN1CCC2=CC(=C3C=C2[C@@H]1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)C[C@H]6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)OC)OC,Unspecified,,,,,pCC50,,5.29,,No. Measurements = 3
171,103441767,9915743,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)/C=C/CN(C)C,Unspecified,,,,10,CC50,>,10000,nM,No. Measurements = 1
172,103441767,9915743,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)/C=C/CN(C)C,Unspecified,,,,,pCC50,<,5,,No. Measurements = 1
173,103450592,5318517,C[C@@]12CC[C@H]([C@@]([C@H]1CCC(=C)[C@H]2C/C=C/3\[C@@H](COC3=O)O)(C)CO)O,Unspecified,,,,21.6,CC50,~,21600,nM,No. Measurements = 2
174,103450592,5318517,C[C@@]12CC[C@H]([C@@]([C@H]1CCC(=C)[C@H]2C/C=C/3\[C@@H](COC3=O)O)(C)CO)O,Unspecified,,,,,pCC50,~,4.67,,No. Measurements = 2
175,103450658,208898,CCCCC1=C(C2=C(O1)C=CC(=C2)NS(=O)(=O)C)C(=O)C3=CC=C(C=C3)OCCCN(CCCC)CCCC,Unspecified,,,,3.85,CC50,,3850,nM,No. Measurements = 2
176,103450658,208898,CCCCC1=C(C2=C(O1)C=CC(=C2)NS(=O)(=O)C)C(=O)C3=CC=C(C=C3)OCCCN(CCCC)CCCC,Unspecified,,,,,pCC50,,5.42,,No. Measurements = 2
177,103459967,6918848,CC(C)[C@@H](C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NO,Unspecified,,,,0.851,CC50,,851,nM,No. Measurements = 1
178,103459967,6918848,CC(C)[C@@H](C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NO,Unspecified,,,,,pCC50,,6.07,,No. Measurements = 1
179,103464781,441082,C[C@H]1[C@H]2CC[C@@H]3[C@@]2(CC[C@H]4[C@H]3CC=C5[C@@]4(CC[C@@H](C5)N(C)C)C)CN1C,Unspecified,,,,34.7,CC50,,34700,nM,No. Measurements = 1
180,103464781,441082,C[C@H]1[C@H]2CC[C@@H]3[C@@]2(CC[C@H]4[C@H]3CC=C5[C@@]4(CC[C@@H](C5)N(C)C)C)CN1C,Unspecified,,,,,pCC50,,4.46,,No. Measurements = 1
181,103475263,468595,CC[C@@H]([C@H](C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OC[C@H]5C[C@](OC5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F,Unspecified,,,,100,CC50,>,100000,nM,No. Measurements = 13
182,103475263,468595,CC[C@@H]([C@H](C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OC[C@H]5C[C@](OC5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F,Unspecified,,,,,pCC50,<,4,,No. Measurements = 13
183,103503953,135403646,C12=NNN=C1N=C(NC2=O)N,Unspecified,,,,23.7,CC50,,23700,nM,No. Measurements = 2
184,103503953,135403646,C12=NNN=C1N=C(NC2=O)N,Unspecified,,,,,pCC50,,4.63,,No. Measurements = 2
185,103555929,4747,C1CN(CCC1O)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C#N,Unspecified,,,,12.7,CC50,,12700,nM,No. Measurements = 2
186,103555929,4747,C1CN(CCC1O)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C#N,Unspecified,,,,,pCC50,,4.9,,No. Measurements = 2
187,103555997,53276,CCOC(=O)NC1=C(N=C(C=C1)NCC2=CC=C(C=C2)F)N,Unspecified,,,,100,CC50,>,100000,nM,No. Measurements = 2
188,103555997,53276,CCOC(=O)NC1=C(N=C(C=C1)NCC2=CC=C(C=C2)F)N,Unspecified,,,,,pCC50,<,4,,No. Measurements = 2
189,103556002,5354,CCCCCCCCNC(C)C(C1=CC=C(C=C1)SC(C)C)O,Unspecified,,,,3.27,CC50,,3270,nM,No. Measurements = 2
190,103556002,5354,CCCCCCCCNC(C)C(C1=CC=C(C=C1)SC(C)C)O,Unspecified,,,,,pCC50,,5.49,,No. Measurements = 2
191,103558550,62867,CN(C)S(=O)(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)CCO,Unspecified,,,,7.33,CC50,,7330,nM,No. Measurements = 2
192,103558550,62867,CN(C)S(=O)(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)CCO,Unspecified,,,,,pCC50,,5.14,,No. Measurements = 2
193,103566330,493570,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO)O)O)O,Unspecified,,,,50.1,CC50,>,50100,nM,No. Measurements = 2
194,103566330,493570,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO)O)O)O,Unspecified,,,,,pCC50,<,4.3,,No. Measurements = 2
195,103566848,3652,CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO,Unspecified,,,,47.9,CC50,,47900,nM,No. Measurements = 2
196,103566848,3652,CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO,Unspecified,,,,,pCC50,,4.32,,No. Measurements = 2
197,103575270,9821849,CC(=O)O[C@H]1CC[C@@]2([C@H]3CC[C@]4([C@H]([C@@H]3CC=C2C1)CC=C4C5=CN=CC=C5)C)C,Unspecified,,,,9.89,CC50,,9890,nM,No. Measurements = 2
198,103575270,9821849,CC(=O)O[C@H]1CC[C@@]2([C@H]3CC[C@]4([C@H]([C@@H]3CC=C2C1)CC=C4C5=CN=CC=C5)C)C,Unspecified,,,,,pCC50,,5.01,,No. Measurements = 2
199,103577750,11249932,CC1=CC(=C(C=C1)CCCO)NCC2=CC3=C(C=C2)N=C(N3CC4=C(C=CC(=N4)C)O)NCCCN5CCOCC5,Unspecified,,,,9.33,CC50,,9330,nM,No. Measurements = 1
200,103577750,11249932,CC1=CC(=C(C=C1)CCCO)NCC2=CC3=C(C=C2)N=C(N3CC4=C(C=CC(=N4)C)O)NCCCN5CCOCC5,Unspecified,,,,,pCC50,,5.03,,No. Measurements = 1
201,103589714,5311217,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2/C=C/C(=O)OC(C)(C)C)C(=O)OCC)C)C,Unspecified,,,,7.24,CC50,,7240,nM,No. Measurements = 1
202,103589714,5311217,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2/C=C/C(=O)OC(C)(C)C)C(=O)OCC)C)C,Unspecified,,,,,pCC50,,5.14,,No. Measurements = 1
203,103589880,19675,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)CCO,Unspecified,,,,12.2,CC50,,12200,nM,No. Measurements = 2
204,103589880,19675,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)CCO,Unspecified,,,,,pCC50,,4.92,,No. Measurements = 2
205,103591252,23727689,CNC(=O)[C@@H](C1=CC=CC=C1)N2CCC3=CC(=C(C=C3[C@@H]2CCC4=CC=C(C=C4)C(F)(F)F)OC)OC,Unspecified,,,,21.4,CC50,,21400,nM,No. Measurements = 2
206,103591252,23727689,CNC(=O)[C@@H](C1=CC=CC=C1)N2CCC3=CC(=C(C=C3[C@@H]2CCC4=CC=C(C=C4)C(F)(F)F)OC)OC,Unspecified,,,,,pCC50,,4.67,,No. Measurements = 2
207,103600531,637858,COC1=CC(=CC(=C1OC)OC)/C=C/C(=O)N2CCC=CC2=O,Unspecified,,,,9.55,CC50,,9550,nM,No. Measurements = 2
208,103600531,637858,COC1=CC(=CC(=C1OC)OC)/C=C/C(=O)N2CCC=CC2=O,Unspecified,,,,,pCC50,,5.02,,No. Measurements = 2
209,103608282,3058751,C1=CC=C(C=C1)[C@H](CCN)OC2=CC=C(C=C2)C(F)(F)F,Unspecified,,,,10.6,CC50,,10600,nM,No. Measurements = 2
210,103608282,3058751,C1=CC=C(C=C1)[C@H](CCN)OC2=CC=C(C=C2)C(F)(F)F,Unspecified,,,,,pCC50,,4.98,,No. Measurements = 2
211,103624610,11364421,CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,Unspecified,,,,0.603,CC50,,603,nM,No. Measurements = 1
212,103624610,11364421,CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,Unspecified,,,,,pCC50,,6.22,,No. Measurements = 1
213,103640740,24978538,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)N[C@H](CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)C,Unspecified,,,,4.73,CC50,,4730,nM,No. Measurements = 2
214,103640740,24978538,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)N[C@H](CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)C,Unspecified,,,,,pCC50,,5.33,,No. Measurements = 2
215,103644820,3083542,CCCCCCC(C)(C)C1=CC(=C2[C@@H]3CC(=CC[C@H]3C(OC2=C1)(C)C)C(=O)O)O,Unspecified,,,,21.4,CC50,~,21400,nM,No. Measurements = 1
216,103644820,3083542,CCCCCCC(C)(C)C1=CC(=C2[C@@H]3CC(=CC[C@H]3C(OC2=C1)(C)C)C(=O)O)O,Unspecified,,,,,pCC50,~,4.67,,No. Measurements = 1
217,103709393,72287,C[C@@H](CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C,Unspecified,,,,11.6,CC50,,11600,nM,No. Measurements = 2
218,103709393,72287,C[C@@H](CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C,Unspecified,,,,,pCC50,,4.94,,No. Measurements = 2
219,103734485,9429,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,Unspecified,,,,6.31,CC50,,6310,nM,No. Measurements = 2
220,103734485,9429,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,Unspecified,,,,,pCC50,,5.2,,No. Measurements = 2
221,103748127,46885626,CCN1C=C(C(=N1)C2=CC=C(C=C2)NC(=O)N(C)C)C3=C4C=C(NC4=NC=C3)C5=CC=CC(=C5)CN(C)C,Unspecified,,,,9.33,CC50,,9330,nM,No. Measurements = 2
222,103748127,46885626,CCN1C=C(C(=N1)C2=CC=C(C=C2)NC(=O)N(C)C)C3=C4C=C(NC4=NC=C3)C5=CC=CC(=C5)CN(C)C,Unspecified,,,,,pCC50,,5.03,,No. Measurements = 2
223,103749861,6321416,CC(OC(=O)C)OC(=O)C1=C(CS[C@H]2N1C(=O)[C@H]2NC(=O)/C(=N\OC)/C3=CC=CO3)COC(=O)N,Unspecified,,,,20,CC50,>,20000,nM,No. Measurements = 1
224,103749861,6321416,CC(OC(=O)C)OC(=O)C1=C(CS[C@H]2N1C(=O)[C@H]2NC(=O)/C(=N\OC)/C3=CC=CO3)COC(=O)N,Unspecified,,,,,pCC50,<,4.7,,No. Measurements = 1
225,103767884,253793,CN1CCC2=CC(=C3C=C2[C@H]1CC4=CC=C(C=C4)OC5=C6[C@@H](CC7=CC(=C(C=C7)O)O3)N(CCC6=CC(=C5O)OC)C)OC,Unspecified,,,,11.5,CC50,,11500,nM,No. Measurements = 2
226,103767884,253793,CN1CCC2=CC(=C3C=C2[C@H]1CC4=CC=C(C=C4)OC5=C6[C@@H](CC7=CC(=C(C=C7)O)O3)N(CCC6=CC(=C5O)OC)C)OC,Unspecified,,,,,pCC50,,4.94,,No. Measurements = 2
227,103768137,24826799,CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C5N4N=CC=C5,Unspecified,,,,0.989,CC50,,989,nM,No. Measurements = 2
228,103768137,24826799,CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C5N4N=CC=C5,Unspecified,,,,,pCC50,,6.01,,No. Measurements = 2
229,103770773,4162,CCC1(C(=O)C(CNC1=O)C)CC,Unspecified,,,,25.1,CC50,>,25100,nM,No. Measurements = 3
230,103770773,4162,CCC1(C(=O)C(CNC1=O)C)CC,Unspecified,,,,,pCC50,<,4.6,,No. Measurements = 3
231,103770848,444025,CCOC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)C(=O)OCCl,Unspecified,,,,20,CC50,>,20000,nM,No. Measurements = 1
232,103770848,444025,CCOC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)C(=O)OCCl,Unspecified,,,,,pCC50,<,4.7,,No. Measurements = 1
233,103770942,14677,CN1CCC(C1)CN2C3=CC=CC=C3SC4=CC=CC=C42,Unspecified,,,,14.8,CC50,,14800,nM,No. Measurements = 2
234,103770942,14677,CN1CCC(C1)CN2C3=CC=CC=C3SC4=CC=CC=C42,Unspecified,,,,,pCC50,,4.83,,No. Measurements = 2
235,104234151,43815,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,Unspecified,,,,16.6,CC50,,16600,nM,No. Measurements = 2
236,104234151,43815,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,Unspecified,,,,,pCC50,,4.78,,No. Measurements = 2
237,104234156,64143,CC1=C(C=CC=C1O)C(=O)N[C@@H](CSC2=CC=CC=C2)[C@@H](CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C)O,Unspecified,,,,11.2,CC50,,11200,nM,No. Measurements = 13
238,104234156,64143,CC1=C(C=CC=C1O)C(=O)N[C@@H](CSC2=CC=CC=C2)[C@@H](CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C)O,Unspecified,,,,,pCC50,,4.95,,No. Measurements = 13
239,104239176,38207,CNCC(CC12CCC(C3=CC=CC=C31)C4=CC=CC=C24)O,Unspecified,,,,28.2,CC50,,28200,nM,No. Measurements = 1
240,104239176,38207,CNCC(CC12CCC(C3=CC=CC=C31)C4=CC=CC=C24)O,Unspecified,,,,,pCC50,,4.55,,No. Measurements = 1
241,104239664,9804992,CCN(CC)CC1=CC2=C(C=C1)C=C(C=C2)COC(=O)NC3=CC=C(C=C3)C(=O)NO,Unspecified,,,,0.767,CC50,,767,nM,No. Measurements = 2
242,104239664,9804992,CCN(CC)CC1=CC2=C(C=C1)C=C(C=C2)COC(=O)NC3=CC=C(C=C3)C(=O)NO,Unspecified,,,,,pCC50,,6.12,,No. Measurements = 2
243,104249696,10461508,CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C(C)C)NC3=C(C=C(C=C3)C(=O)NC4CCC(CC4)N5CCN(CC5)CC6CC6)OC)C,Unspecified,,,,0.234,CC50,,234,nM,No. Measurements = 1
244,104249696,10461508,CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C(C)C)NC3=C(C=C(C=C3)C(=O)NC4CCC(CC4)N5CCN(CC5)CC6CC6)OC)C,Unspecified,,,,,pCC50,,6.63,,No. Measurements = 1
245,123083190,62887,C[N@@+]1(CCC2=CC(=C(C=C2[C@H]1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N@+]4(CCC5=CC(=C(C=C5[C@H]4CC6=CC(=C(C=C6)OC)OC)OC)OC)C,Unspecified,,,,20,CC50,>,20000,nM,No. Measurements = 1
246,123083190,62887,C[N@@+]1(CCC2=CC(=C(C=C2[C@H]1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N@+]4(CCC5=CC(=C(C=C5[C@H]4CC6=CC(=C(C=C6)OC)OC)OC)OC)C,Unspecified,,,,,pCC50,<,4.7,,No. Measurements = 1
247,123087804,2377,CNCCCCOC1=CC=CC=C1CC2=CC=CC=C2,Unspecified,,,,26.9,CC50,,26900,nM,No. Measurements = 1
248,123087804,2377,CNCCCCOC1=CC=CC=C1CC2=CC=CC=C2,Unspecified,,,,,pCC50,,4.57,,No. Measurements = 1
249,123097261,31703,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,Unspecified,,,,64.6,CC50,,64600,nM,No. Measurements = 1
250,123097261,31703,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,Unspecified,,,,,pCC50,,4.19,,No. Measurements = 1
251,123098950,119053,COC1=CC2=C(C=C1)N=C3CCCCC3=C2N,Unspecified,,,,47.9,CC50,,47900,nM,No. Measurements = 1
252,123098950,119053,COC1=CC2=C(C=C1)N=C3CCCCC3=C2N,Unspecified,,,,,pCC50,,4.32,,No. Measurements = 1
253,123099366,18104,CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)CCO,Unspecified,,,,6.31,CC50,,6310,nM,No. Measurements = 2
254,123099366,18104,CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)CCO,Unspecified,,,,,pCC50,,5.2,,No. Measurements = 2
255,123101353,3627,CN1CCCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,Unspecified,,,,21.1,CC50,,21100,nM,No. Measurements = 2
256,123101353,3627,CN1CCCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,Unspecified,,,,,pCC50,,4.68,,No. Measurements = 2
257,124956104,60849,C1CN(C(CN1CCCCC(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F)C(=O)N)CC(=O)NC4=C(C=C(C=C4Cl)N)Cl,Unspecified,,,,9.66,CC50,,9660,nM,No. Measurements = 2
258,124956104,60849,C1CN(C(CN1CCCCC(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F)C(=O)N)CC(=O)NC4=C(C=C(C=C4Cl)N)Cl,Unspecified,,,,,pCC50,,5.02,,No. Measurements = 2
259,124963228,4744,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=CC=CC=C42,Unspecified,,,,14.6,CC50,,14600,nM,No. Measurements = 2
260,124963228,4744,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=CC=CC=C42,Unspecified,,,,,pCC50,,4.84,,No. Measurements = 2
261,124965644,9917021,CC1=C(C=CC(=C1)F)[C@H]2C[C@H](CCN2C(=O)N(C)[C@H](C)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)N4CCN(CC4)C(=O)C,Unspecified,,,,17.8,CC50,,17800,nM,No. Measurements = 2
262,124965644,9917021,CC1=C(C=CC(=C1)F)[C@H]2C[C@H](CCN2C(=O)N(C)[C@H](C)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)N4CCN(CC4)C(=O)C,Unspecified,,,,,pCC50,,4.75,,No. Measurements = 2
263,124966205,35330,CC1=CC=C(C=C1)C(=O)OC2=C(C=C(C=C2)C(CNC(C)(C)C)O)OC(=O)C3=CC=C(C=C3)C,Unspecified,,,,5.69,CC50,,5690,nM,No. Measurements = 2
264,124966205,35330,CC1=CC=C(C=C1)C(=O)OC2=C(C=C(C=C2)C(CNC(C)(C)C)O)OC(=O)C3=CC=C(C=C3)C,Unspecified,,,,,pCC50,,5.25,,No. Measurements = 2
265,124971520,6729,CC(C)(C)C1=CC=C(C=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl,Unspecified,,,,81.3,CC50,,81300,nM,No. Measurements = 1
266,124971520,6729,CC(C)(C)C1=CC=C(C=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl,Unspecified,,,,,pCC50,,4.09,,No. Measurements = 1
267,124973408,21087,CN(C)CCON=C1C2=CC=CC=C2CCC3=CC=CC=C31,Unspecified,,,,77.6,CC50,,77600,nM,No. Measurements = 1
268,124973408,21087,CN(C)CCON=C1C2=CC=CC=C2CCC3=CC=CC=C31,Unspecified,,,,,pCC50,,4.11,,No. Measurements = 1
