"ChEMBL ID";"Assay Type";"Description";"Organism";"Compounds";"Activities";"BAO Format ID";"BAO Format";"Confidence Score";"Confidence Label";"Strain";"Source";"Tax ID";"Tissue ChEMBL ID";"Tissue Name";"Cell Type";"Subcellular Fraction";"Document ChEMBL ID";"PubMed ID";"DOI";"Year";"Journal";"Volume";"First Page";"Last Page";"Assay Parameters";"Assay Classification L1";"Assay Classification L2";"Assay Classification L3";"Variant Sequence Accession";"Variant Sequence Mutation"
"CHEMBL5246130";"F";"Antiviral activity against Severe acute respiratory syndrome coronavirus infected in African green monkey Vero E6 cells incubated for 48 hrs by qRT-PCR analysis";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"Vero E6";"";"CHEMBL5244254";"32771797";"10.1016/j.ejmech.2020.112687";"2020";"Eur J Med Chem";"205";"112687";"112687";"";"";"";"";"";""
"CHEMBL4621692";"F";"Antiviral activity against SARS coronavirus infected in primary HAE cells";"Severe acute respiratory syndrome-related coronavirus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"";"";"CHEMBL4619785";"32665809";"10.1021/acsmedchemlett.0c00316";"2020";"ACS Med Chem Lett";"11";"1361";"1366";"";"";"";"";"";""
"CHEMBL2061024";"F";"Antiviral activity against SARS coronavirus infected in african green monkey Vero cells assessed as reduction of viral replication";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"Vero";"";"CHEMBL2057086";"22795626";"10.1016/j.bmcl.2012.06.075";"2012";"Bioorg Med Chem Lett";"22";"5182";"5184";"";"";"";"";"";""
"CHEMBL4303832";"F";"Reduction of SARS spike protein-mediated cell fusion using BlaM pseudovirus assay system in BSC1 cells";"Chlorocebus aethiops";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"SARS-CoV-2 Screening Data";"9534";"";"";"BSC-1";"";"CHEMBL4303087";"None";"10.1101/2020.03.25.008482";"2020";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL5247313";"F";"Antiviral activity against SARS CoV infected in human Calu-3 cells assessed as reduction in viral RNA replication by qPCR analysis";"Severe acute respiratory syndrome-related coronavirus";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"Calu-3";"";"CHEMBL5244279";"34798775";"10.1021/acs.jmedchem.1c00409";"2021";"J Med Chem";"64";"16922";"16955";"";"";"";"";"";""
"CHEMBL5246113";"F";"Antiviral activity against Severe acute respiratory syndrome coronavirus infected in African green monkey Vero E6 cells";"Severe acute respiratory syndrome-related coronavirus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"Vero E6";"";"CHEMBL5244254";"32771797";"10.1016/j.ejmech.2020.112687";"2020";"Eur J Med Chem";"205";"112687";"112687";"";"";"";"";"";""
"CHEMBL5227039";"F";"Antiviral activity against SARS-CoV infected in HEK293 cells expressing human ACE2 assessed as inhibition of viral replication measured after 40 hrs by luciferase assay";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"";"";"CHEMBL5226291";"33486200";"10.1016/j.ejmech.2021.113157";"2021";"Eur J Med Chem";"213";"113157";"113157";"";"";"";"";"";""
"CHEMBL4303833";"F";"Reduction of weight loss in SARS-CoV (MA15) infected mice after 4 days";"Mus musculus";"2";"7";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"BALB/c ";"SARS-CoV-2 Screening Data";"10090";"";"";"";"";"CHEMBL4303087";"None";"10.1101/2020.03.25.008482";"2020";"None";"None";"None";"None";"";"";"";"";"";""
"CHEMBL917349";"F";"Antiviral activity against SARS coronavirus";"Severe acute respiratory syndrome-related coronavirus";"5";"10";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"";"";"CHEMBL1144551";"17085053";"10.1016/j.bmc.2006.10.043";"2007";"Bioorg Med Chem";"15";"839";"846";"";"";"";"";"";""
"CHEMBL5230453";"F";"Antiviral activity against SARS-CoV infected in African green monkey Vero cells assessed as viral growth inhibition";"Severe acute respiratory syndrome-related coronavirus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"Vero";"";"CHEMBL5230087";"32539378";"10.1021/acs.jmedchem.0c00502";"2020";"J Med Chem";"63";"12256";"12274";"";"";"";"";"";""
"CHEMBL5247337";"F";"Antiviral activity against SARS CoV infected in African green monkey Vero E6 cells measured after 48 hrs by plaque assay";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"Vero E6";"";"CHEMBL5244279";"34798775";"10.1021/acs.jmedchem.1c00409";"2021";"J Med Chem";"64";"16922";"16955";"";"";"";"";"";""
"CHEMBL4361032";"F";"Antiviral activity against SARS-CoV Frankfurt1 infected in African green monkey Vero E6 cells assessed as log reduction in viral titre at >0.3 uM measured at 48 hrs post infection by plaque assay";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Frankfurt 1";"Scientific Literature";"694009";"";"";"Vero C1008";"";"CHEMBL4359835";"31244113";"10.1021/acs.jmedchem.9b00781";"2019";"J Med Chem";"62";"6346";"6362";"";"";"";"";"";""
"CHEMBL5227029";"F";"Antiviral activity against SARS-CoV infected in Vero E6 cells assessed as inhibition of viral replication";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"Vero C1008";"";"CHEMBL5226291";"33486200";"10.1016/j.ejmech.2021.113157";"2021";"Eur J Med Chem";"213";"113157";"113157";"";"";"";"";"";""
"CHEMBL4604197";"F";"Antiviral activity against SARS-CoV Frankfurt1 infected in African green monkey Vero E6 cells pretreated with compound followed by viral infection and measured at 72 hrs post-infection by MTS assay";"Severe acute respiratory syndrome-related coronavirus";"7";"7";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Frankfurt 1";"Scientific Literature";"694009";"";"";"Vero C1008";"";"CHEMBL4602649";"31841728";"10.1016/j.ejmech.2019.111956";"2020";"Eur J Med Chem";"187";"111956";"111956";"";"";"";"";"";""
"CHEMBL5132015";"F";"Antiviral activity against SARS-CoV in 2 hrs pretreated african green monkey Vero E6 cells measured after 48 hrs by CellTireGlo luminescent cell viability assay";"Severe acute respiratory syndrome coronavirus 2";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"2697049";"";"";"Vero E6";"";"CHEMBL5131378";"34081439";"10.1021/acs.jmedchem.1c00335";"2022";"J Med Chem";"65";"955";"982";"";"";"";"";"";""
"CHEMBL5247342";"F";"Antiviral activity against SARS CoV 2019-nCoV/USA_WA1/2020 infected in African green monkey Vero E6 cells measured after 72 hrs";"Severe acute respiratory syndrome-related coronavirus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"2019-nCoV/USA_WA1/2020";"Scientific Literature";"694009";"";"";"Vero E6";"";"CHEMBL5244279";"34798775";"10.1021/acs.jmedchem.1c00409";"2021";"J Med Chem";"64";"16922";"16955";"";"";"";"";"";""
"CHEMBL5227048";"F";"Antiviral activity against SARS-CoV infected in Vero E6 cells assessed as reduction in viral replication measured after 48 hrs by qRT-PCR assay";"Severe acute respiratory syndrome-related coronavirus";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"Vero C1008";"";"CHEMBL5226291";"33486200";"10.1016/j.ejmech.2021.113157";"2021";"Eur J Med Chem";"213";"113157";"113157";"";"";"";"";"";""
"CHEMBL3122988";"F";"Antiviral activity against SARS coronavirus by visual method";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"";"";"CHEMBL3120115";"24486419";"10.1016/j.ejmech.2013.12.055";"2014";"Eur J Med Chem";"74";"388";"397";"";"";"";"";"";""
"CHEMBL5246131";"F";"Antiviral activity against Severe acute respiratory syndrome coronavirus";"Severe acute respiratory syndrome-related coronavirus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"";"";"CHEMBL5244254";"32771797";"10.1016/j.ejmech.2020.112687";"2020";"Eur J Med Chem";"205";"112687";"112687";"";"";"";"";"";""
"CHEMBL5108761";"F";"Potency index, ratio of EC50 of GS-441524 to EC50 of test compound for antiviral activity against SARS-CoV infected in HAE cells assessed as reduction in viral replication at MOI of 0.5 preincubated for 3 hrs followed by virus removal measured after 48 hrs by Hoechst 33258 staining based assay";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"HAE";"";"CHEMBL5107958";"35291757";"10.1021/acsmedchemlett.1c00624";"2022";"ACS Med Chem Lett";"13";"338";"347";"";"";"";"";"";""
"CHEMBL4825158";"F";"Antiviral activity against pseudovirus SARS-CoV-1 spike glycoprotein infected human Huh-7 cells assessed as inhibition of viral infection measured after 24 hrs by luciferase reporter gene assay";"Severe acute respiratory syndrome-related coronavirus";"7";"7";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"Huh-7";"";"CHEMBL4823303";"34394844";"10.1021/acsmedchemlett.1c00263";"2021";"ACS Med Chem Lett";"12";"1267";"1274";"";"";"";"";"";""
"CHEMBL5096488";"F";"Antiviral activity against SARS-Cov urbani by neutral red uptake analysis";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"urbani";"Scientific Literature";"694009";"";"";"";"";"CHEMBL5096148";"33352046";"10.1021/acs.jnatprod.0c00968";"2021";"J Nat Prod";"84";"161";"182";"";"";"";"";"";""
"CHEMBL5320553";"F";"Antiviral activity against SARS-CoV-1 infected in African green monkey Vero E6 cells in the presence of P-gp inhibitor";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"Vero E6";"";"CHEMBL5316353";"36857133";"10.1021/acs.jmedchem.2c01229";"2023";"J Med Chem";"66";"3664";"3702";"";"";"";"";"";""
"CHEMBL5227046";"F";"Antiviral activity against SARS-CoV infected in HeLa cells expressing human TMPRSS2 assessed as inhibition of viral replication at 10 uM measured after 20 hrs in presence of EST by fluorescence microscopy";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"";"";"CHEMBL5226291";"33486200";"10.1016/j.ejmech.2021.113157";"2021";"Eur J Med Chem";"213";"113157";"113157";"";"";"";"";"";""
"CHEMBL5320540";"F";"Antiviral activity against SARS-CoV-1 infected in African green monkey Vero 76 cells assessed as reduction of viral growth";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"Vero 76";"";"CHEMBL5316353";"36857133";"10.1021/acs.jmedchem.2c01229";"2023";"J Med Chem";"66";"3664";"3702";"";"";"";"";"";""
"CHEMBL5320547";"F";"Antiviral activity against SARS-CoV-1 replicon";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"";"";"CHEMBL5316353";"36857133";"10.1021/acs.jmedchem.2c01229";"2023";"J Med Chem";"66";"3664";"3702";"";"";"";"";"";""
"CHEMBL5037759";"F";"Antiviral activity against SARS-CoV infected in African green monkey Vero E6 cells assessed as inhibition of viral replication";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"Vero E6";"";"CHEMBL5036342";"34534839";"10.1016/j.ejmech.2021.113814";"2021";"Eur J Med Chem";"226";"113814";"113814";"";"";"";"";"";""
"CHEMBL5132023";"F";"Antiviral activity against SARS-CoV in 24 hrs pretreated primary human liver spheroids assessed as reduction in viral load at 400 to 500 nM measured after 48 hrs";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"Liver";"";"";"CHEMBL5131378";"34081439";"10.1021/acs.jmedchem.1c00335";"2022";"J Med Chem";"65";"955";"982";"";"";"";"";"";""
"CHEMBL5137631";"F";"Antiviral activity against SARS CoV clinical isolate 2019-nCoV/USA-WA1/2020 infected in HAE cells incubated for 48 hrs by qRT-PCR analysis";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"2019-nCoV/USA-WA1/2020";"Scientific Literature";"694009";"";"";"HAE";"";"CHEMBL5136972";"33186044";"10.1021/acs.jmedchem.0c01140";"2022";"J Med Chem";"65";"2716";"2746";"";"";"";"";"";""
"CHEMBL4723149";"F";"Antiviral activity against SARS-CoV BJ-001 infected in African green monkey Vero E6 cells assessed as reduction in virus induced cytopathic effect by visual observation";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"BJ-001";"Scientific Literature";"694009";"";"";"Vero C1008";"";"CHEMBL4715853";"32845145";"10.1021/acs.jmedchem.0c00626";"2020";"J Med Chem";"63";"13205";"13227";"";"";"";"";"";""
"CHEMBL5131589";"F";"Antiviral activity against SARS-CoV infected in 2 hrs pretreated African green monkey Vero E6 cells assessed as inhibition of cytopathic effect incubated for 48 hrs by celltitre-glo luminescent assay";"Severe acute respiratory syndrome-related coronavirus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"Vero E6";"";"CHEMBL5131375";"33539089";"10.1021/acs.jmedchem.0c01467";"2022";"J Med Chem";"65";"893";"921";"";"";"";"";"";""
"CHEMBL5390945";"F";"Antiviral activity against SARS-CoV-1 infected Chlorocebus sabaeus Vero E6 cells assessed as inhibition of viral replication";"Severe acute respiratory syndrome-related coronavirus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"Vero E6";"";"CHEMBL5390215";"37770002";"10.1016/j.bmcl.2023.129489";"2023";"Bioorg Med Chem Lett";"96";"129489";"129489";"";"";"";"";"";""
"CHEMBL5227044";"F";"Antiviral activity against SARS-CoV infected in HeLa cells expressing human TMPRSS2 assessed as inhibition of viral replication measured after 20 hrs by fluorescence microscopy";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"";"";"CHEMBL5226291";"33486200";"10.1016/j.ejmech.2021.113157";"2021";"Eur J Med Chem";"213";"113157";"113157";"";"";"";"";"";""
"CHEMBL5227026";"F";"Antiviral activity against SARS-CoV pseudotyped virus infected in Vero E6 cells assessed as reduction in viral replication incubated for 2190 mins by ELISA assay";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"Vero C1008";"";"CHEMBL5226291";"33486200";"10.1016/j.ejmech.2021.113157";"2021";"Eur J Med Chem";"213";"113157";"113157";"";"";"";"";"";""
"CHEMBL5537361";"F";"Antiviral activity against SARS-CoV infected in african green monkey Vero E6 cells assessed as inhibition of virus-induced cytopathic effect measured after 72 hrs by crystal violet staining based assay";"Severe acute respiratory syndrome-related coronavirus";"6";"6";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"";"";"CHEMBL5537111";"37659195";"10.1016/j.ejmech.2023.115772";"2023";"Eur J Med Chem";"260";"115772";"115772";"";"";"";"";"";""
"CHEMBL4723186";"F";"Antiviral activity against SARS-CoV infected in African green monkey Vero E6 cells assessed as reduction in viral replication by ELISA";"Severe acute respiratory syndrome-related coronavirus";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"Vero C1008";"";"CHEMBL4715853";"32845145";"10.1021/acs.jmedchem.0c00626";"2020";"J Med Chem";"63";"13205";"13227";"";"";"";"";"";""
"CHEMBL4723200";"F";"Antiviral activity against SARS-CoV isolate Frankfurt-1 infected in African green monkey Vero E6 cells incubated for 3 days by MTS assay";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Frankfurt 1";"Scientific Literature";"694009";"";"";"Vero C1008";"";"CHEMBL4715853";"32845145";"10.1021/acs.jmedchem.0c00626";"2020";"J Med Chem";"63";"13205";"13227";"";"";"";"";"";""
"CHEMBL4723138";"F";"Antiviral activity against SARS-CoV isolate Frankfurt-1 infected in African green monkey Vero E6 cells incubated for 3 days";"Severe acute respiratory syndrome-related coronavirus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Frankfurt 1";"Scientific Literature";"694009";"";"";"Vero C1008";"";"CHEMBL4715853";"32845145";"10.1021/acs.jmedchem.0c00626";"2020";"J Med Chem";"63";"13205";"13227";"";"";"";"";"";""
"CHEMBL4679448";"F";"Antiviral activity against SARS-CoV MA15 infected in African green monkey Vero E6 cells assessed as inhibition of virus-induced cytopathic effect treated for 2 hrs prior to viral infection and measured after 48 hrs by CellTiter Glo assay";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"MA15";"Scientific Literature";"694009";"";"";"Vero C1008";"";"CHEMBL4673379";"33479570";"10.1021/acsmedchemlett.0c00485";"2021";"ACS Med Chem Lett";"12";"88";"92";"";"";"";"";"";""
"CHEMBL3771422";"F";"Antiviral activity against SARS coronavirus";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"";"";"CHEMBL3769315";"26599718";"10.1021/acs.jmedchem.5b00752";"2016";"J Med Chem";"59";"841";"853";"";"";"";"";"";""
"CHEMBL4723157";"F";"Antiviral activity against SARS-CoV MA15 infected in Balb/c mouse assessed as protection against virus-induced lethal infection by measuring mouse survival rate at 30 mg/kg, po via gavage administered for 9 days starting from 10 hrs prior to viral infection relative to control";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"MA15";"Scientific Literature";"694009";"";"";"";"";"CHEMBL4715853";"32845145";"10.1021/acs.jmedchem.0c00626";"2020";"J Med Chem";"63";"13205";"13227";"";"";"";"";"";""
"CHEMBL5517437";"F";"Antiviral activity against HIV-Luc pseudotyped SARS CoV infected in Vero E6 cells assessed as reduction in virus entry preincubated for 30 mins followed by infection in cells and measured after 36 hrs by luciferase assay";"Severe acute respiratory syndrome-related coronavirus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"Vero E6";"";"CHEMBL5512692";"38864383";"10.1021/acs.jmedchem.4c00597";"2024";"J Med Chem";"67";"10263";"10274";"";"";"";"";"";""
"CHEMBL5336322";"F";"Antiviral activity against SARS-CoV-1 infected in African green monkey Vero E6 cells expressing TMPRSS2";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"Vero E6";"";"CHEMBL5335778";"37229831";"10.1016/j.ejmech.2023.115503";"2023";"Eur J Med Chem";"257";"115503";"115503";"";"";"";"";"";""
"CHEMBL5128285";"F";"Antiviral activity against SARS-CoV Live SARS-CoV assay and cytotoxicity assessed as reduction in viral cytopathic effect";"Severe acute respiratory syndrome-related coronavirus";"7";"7";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"";"";"CHEMBL5126541";"35305462";"10.1016/j.ejmech.2022.114255";"2022";"Eur J Med Chem";"234";"114255";"114255";"";"";"";"";"";""
"CHEMBL4723181";"F";"Antiviral activity against SARS-CoV FFM2 infected in African green monkey Vero cells assessed as reduction in virus induced cytopathic effect treated twice for 7 days";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"FFM2";"Scientific Literature";"694009";"";"";"Vero";"";"CHEMBL4715853";"32845145";"10.1021/acs.jmedchem.0c00626";"2020";"J Med Chem";"63";"13205";"13227";"";"";"";"";"";""
"CHEMBL5096491";"F";"Antiviral activity against SARS-CoV assessed as reduction in virus-induced cytopathic effect";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"";"";"CHEMBL5096148";"33352046";"10.1021/acs.jnatprod.0c00968";"2021";"J Nat Prod";"84";"161";"182";"";"";"";"";"";""
"CHEMBL5227045";"F";"Antiviral activity against SARS-CoV infected in HeLa cells expressing human TMPRSS2 assessed as inhibition of viral replication at 100 uM measured after 20 hrs by fluorescence microscopy";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"";"";"CHEMBL5226291";"33486200";"10.1016/j.ejmech.2021.113157";"2021";"Eur J Med Chem";"213";"113157";"113157";"";"";"";"";"";""
"CHEMBL5043139";"F";"Antiviral activity against SARS-CoV infected in African green monkey Vero cells assessed as inhibition of viral replication";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"Vero";"";"CHEMBL5042484";"34665619";"10.1021/acs.jmedchem.1c01307";"2022";"J Med Chem";"65";"2940";"2955";"";"";"";"";"";""
"CHEMBL5131955";"F";"Antiviral activity against SARS-CoV infected in african green monkey Vero E6 cells measured after 50 hrs by cell-titre glo assay";"Severe acute respiratory syndrome-related coronavirus";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"Vero E6";"";"CHEMBL5131376";"33970631";"10.1021/acs.jmedchem.1c00302";"2022";"J Med Chem";"65";"935";"954";"";"";"";"";"";""
"CHEMBL5124404";"F";"Antiviral activity against SARS-CoV by enzymatic assay";"Severe acute respiratory syndrome-related coronavirus";"11";"11";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"";"";"CHEMBL5120880";"35604326";"10.1021/acs.jmedchem.2c00123";"2022";"J Med Chem";"65";"7438";"7475";"";"";"";"";"";""
"CHEMBL5537363";"F";"Antiviral activity against SARS CoV infected in African green monkey VeroE6/TMPRSS2 assessed as reduction in plaque formation measured after 2 days by crystal violet staining based assay";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"";"";"CHEMBL5537111";"37659195";"10.1016/j.ejmech.2023.115772";"2023";"Eur J Med Chem";"260";"115772";"115772";"";"";"";"";"";""
"CHEMBL5227040";"F";"Antiviral activity against SARS-CoV infected in HEK293T cells expressing human ACE2 assessed as inhibition of viral replication incubated for 2 days by Dual-Glo luciferase assay";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"HEK-293T";"";"CHEMBL5226291";"33486200";"10.1016/j.ejmech.2021.113157";"2021";"Eur J Med Chem";"213";"113157";"113157";"";"";"";"";"";""
"CHEMBL5234339";"F";"Antiviral activity against SARS-CoV";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"";"";"CHEMBL5233241";"32283298";"10.1016/j.ejmech.2020.112275";"2020";"Eur J Med Chem";"195";"112275";"112275";"";"";"";"";"";""
"CHEMBL5320574";"F";"Antiviral activity against SARS-CoV 5688 strain infected in african green monkey Vero 118 cells assessed as reduction in viral growth";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"5688";"Scientific Literature";"694009";"";"";"Vero 118";"";"CHEMBL5316353";"36857133";"10.1021/acs.jmedchem.2c01229";"2023";"J Med Chem";"66";"3664";"3702";"";"";"";"";"";""
"CHEMBL5247345";"F";"Antiviral activity against SARS CoV USA-WA1/2020 infected in African green monkey Vero 76 cells by CPE assay";"Severe acute respiratory syndrome-related coronavirus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"USA-WA1/2020";"Scientific Literature";"694009";"";"";"Vero 76";"";"CHEMBL5244279";"34798775";"10.1021/acs.jmedchem.1c00409";"2021";"J Med Chem";"64";"16922";"16955";"";"";"";"";"";""
"CHEMBL5150946";"F";"Antiviral activity against SARS-CoV assessed as inhibition of viral replication by replication assay";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"";"";"CHEMBL5149980";"33764065";"10.1021/acs.jmedchem.0c01808";"2021";"J Med Chem";"64";"3508";"3545";"";"";"";"";"";""
"CHEMBL5320548";"F";"Antiviral activity against SARS-CoV-1 infected in African green monkey Vero E6 cells expressing TMPRSS2";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"Vero E6";"";"CHEMBL5316353";"36857133";"10.1021/acs.jmedchem.2c01229";"2023";"J Med Chem";"66";"3664";"3702";"";"";"";"";"";""
"CHEMBL5320575";"F";"Antiviral activity against SARS-CoV-1 BJ01 strain assessed as reduction in viral growth incubated for 60 hrs by MTT assay";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"BJ01";"Scientific Literature";"694009";"";"";"";"";"CHEMBL5316353";"36857133";"10.1021/acs.jmedchem.2c01229";"2023";"J Med Chem";"66";"3664";"3702";"";"";"";"";"";""
"CHEMBL5578460";"F";"Antiviral activity against SARS-CoV infected in African green monkey Vero E6 cells pre-infected with virus for 1 hr followed by compound addition measured after 48 hrs";"Severe acute respiratory syndrome-related coronavirus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"694009";"";"";"Vero E6";"";"CHEMBL5576130";"39102360";"10.1021/acs.jmedchem.4c00378";"2024";"J Med Chem";"67";"13681";"13702";"";"";"";"";"";""
